<video_id>Ob29-6FP1LM</video_id>	NP	<video_id>Ob29-6FP1LM</video_id>
and	CC	and
then	RB	then
have	VH	have
to	TO	to
stop	VV	stop
CU	NP	CU
there's	RB	there's
there's	RB	there's
no	DT	no
fuel	NN	fuel
to	TO	to
to	TO	to
enable	VV	enable
onwards	RB	onwards
Transportation	NP	Transportation
there's	NP	there's
no	DT	no
fuel	NN	fuel
for	IN	for
generators	NNS	generator
to	TO	to
power	NN	power
hospitals	NNS	hospital
there's	RB	there's
no	RB	no
fuel	VV	fuel
to	TO	to
power	VV	power
the	DT	the
generators	NNS	generator
that	WDT	that
people	NNS	people
require	VVP	require
to	TO	to
to	TO	to
produce	VV	produce
food	NN	food
so	IN	so
one	CD	one
fundamental	JJ	fundamental
thing	NN	thing
that	IN/that	that
we	PP	we
need	VVP	need
to	TO	to
to	TO	to
make	VV	make
a	DT	a
change	NN	change
on	RB	on
is	VBZ	be
that	DT	that
fuel	NN	fuel
be	VB	be
allowed	VVN	allow
in	IN	in
specifically	RB	specifically
for	IN	for
humanitarian	JJ	humanitarian
purposes	NNS	purpose
that	WDT	that
will	MD	will
Empower	VV	empower
switching	VVG	switch
the	DT	the
lights	NNS	light
back	RB	back
on	IN	on
the	DT	the
machines	NNS	machine
back	RB	back
on	IN	on
in	IN	in
hospitals	NNS	hospital
get	VVP	get
food	NN	food
flowing	VVG	flow
again	RB	again
and	CC	and
get	VV	get
Aid	NN	aid
into	IN	into
the	DT	the
hands	NNS	hand
of	IN	of
of	IN	of
people	NNS	people
most	RBS	most
desperately	RB	desperately
in	IN	in
need	VVP	need
now	RB	now
that	IN/that	that
you	PP	you
mentioned	VVD	mention
the	DT	the
hospitals	NNS	hospital
the	DT	the
who	WP	who
says	VVZ	say
critical	JJ	critical
trauma	NN	trauma
care	NN	care
is	VBZ	be
not	RB	not
um	RB	um
possible	JJ	possible
in	IN	in
any	DT	any
of	IN	of
gaza's	JJ	gaza's
hospital	NN	hospital
right	NN	right
now	RB	now
is	VBZ	be
there	RB	there
any	DT	any
way	NN	way
of	IN	of
fixing	VVG	fix
a	DT	a
collapsed	JJ	collapsed
system	NN	system
within	IN	within
a	DT	a
couple	NN	couple
of	IN	of
days	NNS	day
we're	NN	we're
looking	VVG	look
at	IN	at
four	CD	four
or	CC	or
five	CD	five
days	NNS	day
of	IN	of
ceasefire	NN	ceasefire
right	NN	right
now	RB	now
well	RB	well
that	DT	that
goes	VVZ	go
back	RB	back
to	TO	to
my	PP$	my
initial	JJ	initial
answer	NN	answer
that	IN/that	that
four	CD	four
or	CC	or
five	CD	five
days	NNS	day
isn't	VVD	isn't
sufficient	JJ	sufficient
given	VVN	give
the	DT	the
level	NN	level
of	IN	of
Destruction	NN	destruction
and	CC	and
humanitarian	JJ	humanitarian
need	VVP	need
that	IN/that	that
we're	NN	we're
facing	VVG	face
but	CC	but
we	PP	we
can	MD	can
make	VV	make
progress	NN	progress
if	IN	if
we	PP	we
can	MD	can
get	VV	get
fuel	NN	fuel
in	IN	in
yet	RB	yet
yes	RB	yes
we	PP	we
can	MD	can
get	VV	get
the	DT	the
hospitals	NNS	hospital
back	RB	back
up	RB	up
and	CC	and
running	VVG	run
light	JJ	light
switch	NN	switch
back	RB	back
on	IN	on
Machines	NPS	Machines
working	VVG	work
surgeries	NNS	surgery
happening	VVG	happen
we	PP	we
can	MD	can
get	VV	get
uh	UH	uh
Pharmaceuticals	NPS	Pharmaceuticals
uh	UH	uh
anesthetics	NNS	anesthetic
back	RB	back
into	IN	into
the	DT	the
hands	NNS	hand
of	IN	of
doctors	NNS	doctor
we	PP	we
can	MD	can
make	VV	make
a	DT	a
difference	NN	difference
very	RB	very
rapidly	RB	rapidly
but	CC	but
four	CD	four
or	CC	or
five	CD	five
days	NNS	day
is	VBZ	be
not	RB	not
enough	RB	enough
given	VVN	give
the	DT	the
scale	NN	scale
of	IN	of
Destruction	NN	destruction
the	DT	the
the	DT	the
scale	NN	scale
of	IN	of
damage	NN	damage
and	CC	and
and	CC	and
suffering	VVG	suffer
that	IN/that	that
we	PP	we
see	VVP	see
on	IN	on
the	DT	the
ground	NN	ground
so	IN	so
the	DT	the
ceasefire	NN	ceasefire
we're	NN	we're
talking	VVG	talk
about	RB	about
is	VBZ	be
limited	VVN	limit
in	IN	in
scope	NN	scope
and	CC	and
this	DT	this
is	VBZ	be
not	RB	not
the	DT	the
end	NN	end
of	IN	of
the	DT	the
war	NN	war
hardly	RB	hardly
the	DT	the
end	NN	end
of	IN	of
gin's	NN	gin's
plight	NN	plight
what	WP	what
needs	VVZ	need
to	TO	to
be	VB	be
done	VVN	do
to	TO	to
alleviate	VV	alleviate
the	DT	the
suffering	NN	suffering
of	IN	of
those	DT	those
caught	VVN	catch
in	IN	in
the	DT	the
middle	NN	middle
of	IN	of
the	DT	the
fighting	NN	fighting
with	IN	with
nowhere	RB	nowhere
to	TO	to
go	VV	go
well	RB	well
we've	NN	we've
discussed	VVD	discuss
getting	VVG	get
Aid	NN	aid
across	IN	across
first	JJ	first
is	VBZ	be
I	PP	I
think	VVP	think
opening	VVG	open
additional	JJ	additional
border	NN	border
crossing	VVG	cross
so	RB	so
not	RB	not
all	RB	all
of	IN	of
it	PP	it
has	VHZ	have
to	TO	to
go	VV	go
in	IN	in
through	IN	through
Egypt	NP	Egypt
that's	NNS	that's
difficult	JJ	difficult
but	CC	but
is	VBZ	be
necessary	JJ	necessary
to	TO	to
to	TO	to
provide	VV	provide
basic	JJ	basic
supplies	NNS	supply
food	NN	food
and	CC	and
water	NN	water
medicines	NNS	medicine
um	JJ	um
non	JJ	non
food	NN	food
items	NNS	item
as	IN	as
the	DT	the
weather	NN	weather
grows	VVZ	grow
colder	JJR	cold
people	NNS	people
need	VVP	need
warm	JJ	warm
clothes	NNS	clothes
again	RB	again
so	RB	so
that's	JJ	that's
one	CD	one
thing	NN	thing
the	DT	the
second	NN	second
is	VBZ	be
that	IN/that	that
we	PP	we
need	VVP	need
people	NNS	people
to	TO	to
have	VH	have
a	DT	a
space	NN	space
that	WDT	that
is	VBZ	be
that	WDT	that
is	VBZ	be
safe	JJ	safe
so	IN	so
I	PP	I
mentioned	VVD	mention
earlier	RBR	earlier
that	IN/that	that
Gaza	NP	Gaza
as	IN	as
a	DT	a
whole	NN	whole
is	VBZ	be
the	DT	the
most	RBS	most
dangerous	JJ	dangerous
place	NN	place
in	IN	in
the	DT	the
world	NN	world
right	RB	right
now	RB	now
but	CC	but
if	IN	if
you	PP	you
just	RB	just
look	VVP	look
at	IN	at
Southern	NP	Southern
Gaza	NP	Gaza
where	WRB	where
it's	NNS	it's
supposedly	RB	supposedly
safe	JJ	safe
where	WRB	where
people	NNS	people
have	VHP	have
been	VBN	be
told	VVN	tell
to	TO	to
evacuate	VV	evacuate
to	TO	to
that	DT	that
is	VBZ	be
the	DT	the
second	JJ	second
most	RBS	most
deadly	JJ	deadly
place	NN	place
in	IN	in
the	DT	the
world	NN	world
so	RB	so
yes	RB	yes
the	DT	the
ceasefire	NN	ceasefire
is	VBZ	be
only	RB	only
short	JJ	short
term	NN	term
we	PP	we
need	VVP	need
to	TO	to
be	VB	be
pushing	VVG	push
for	IN	for
it	PP	it
to	TO	to
become	VV	become
long	JJ	long
term	NN	term
so	IN	so
people	NNS	people
aren't	NN	aren't
afraid	JJ	afraid
from	IN	from
bombings	NNS	bombing
fall	VVP	fall
bombs	NNS	bomb
falling	VVG	fall
from	IN	from
the	DT	the
sky	NN	sky
every	DT	every
night	NN	night
now	IN	now
your	PP$	your
organization	NN	organization
was	VBD	be
was	VBD	be
founded	VVN	found
to	TO	to
help	VV	help
people	NNS	people
survive	VV	survive
recover	VV	recover
and	CC	and
rebuild	VV	rebuild
the	DT	the
gazin	NN	gazin
who	WP	who
survived	VVD	survive
this	DT	this
war	NN	war
how	WRB	how
can	MD	can
they	PP	they
begin	VV	begin
to	TO	to
recover	VV	recover
and	CC	and
can	MD	can
they	PP	they
ever	RB	ever
rebuild	VV	rebuild
I	PP	I
certainly	RB	certainly
hope	VVP	hope
so	IN	so
it's	NP	it's
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
complex	JJ	complex
uh	UH	uh
crisis	NN	crisis
in	IN	in
the	DT	the
world	NN	world
with	IN	with
we're	NN	we're
dealing	VVG	deal
with	IN	with
2	CD	@card@
million	CD	million
civilians	NNS	civilian
who	WP	who
have	VHP	have
been	VBN	be
displaced	VVN	displace
1.5	CD	@card@
displaced	VVN	displace
right	RB	right
now	RB	now
but	CC	but
over	IN	over
the	DT	the
years	NNS	year
the	DT	the
suffering	NN	suffering
that	IN/that	that
the	DT	the
Palestinians	NPS	Palestinians
have	VHP	have
faced	VVN	face
is	VBZ	be
significant	JJ	significant
um	NNS	um
the	DT	the
path	NN	path
towards	IN	towards
peace	NN	peace
is	VBZ	be
is	VBZ	be
not	RB	not
open	JJ	open
right	RB	right
now	RB	now
member	NN	member
states	VVZ	state
uh	UH	uh
around	RB	around
the	DT	the
world	NN	world
need	VVP	need
to	TO	to
push	VV	push
forward	RB	forward
this	DT	this
um	JJ	um
humanitarian	JJ	humanitarian
ceasefire	NN	ceasefire
resolution	NN	resolution
of	IN	of
the	DT	the
UN	NP	UN
to	TO	to
to	TO	to
stop	VV	stop
the	DT	the
fighting	NN	fighting
and	CC	and
then	RB	then
there	EX	there
needs	VVZ	need
to	TO	to
be	VB	be
serious	JJ	serious
conversations	NNS	conversation
about	IN	about
what's	JJ	what's
next	JJ	next
um	NNS	um
so	IN	so
both	DT	both
sides	NNS	side
of	IN	of
the	DT	the
conflict	NN	conflict
live	VVP	live
in	IN	in
peace	NN	peace
but	CC	but
principally	RB	principally
right	RB	right
now	RB	now
no	DT	no
more	JJR	more
lives	NNS	life
are	VBP	be
lost	VVN	lose
on	IN	on
the	DT	the
Palestinian	JJ	Palestinian
side	NN	side
that	IN/that	that
we	PP	we
can	MD	can
start	VV	start
the	DT	the
process	NN	process
of	IN	of
reopening	VVG	reopen
hospitals	NNS	hospital
um	NNS	um
finding	VVG	find
ways	NNS	way
to	TO	to
get	VV	get
the	DT	the
people	NNS	people
who	WP	who
have	VHP	have
been	VBN	be
displaced	VVN	displace
back	RB	back
into	IN	into
to	TO	to
appropriate	JJ	appropriate
housing	NN	housing
before	IN	before
the	DT	the
winter	NN	winter
turns	VVZ	turn
too	RB	too
cold	JJ	cold
there's	NP	there's
things	NNS	thing
that	IN/that	that
we	PP	we
can	MD	can
do	VV	do
immediately	RB	immediately
the	DT	the
long	JJ	long
term	NN	term
is	VBZ	be
going	VVG	go
to	TO	to
require	VV	require
some	DT	some
some	DT	some
negotiations	NNS	negotiation
and	CC	and
commitment	NN	commitment
towards	IN	towards
peace	NN	peace
who	WP	who
should	MD	should
be	VB	be
at	IN	at
the	DT	the
table	NN	table
there	RB	there
talking	VVG	talk
for	IN	for
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
especially	RB	especially
I	PP	I
think	VVP	think
the	DT	the
lesson	NN	lesson
has	VHZ	have
been	VBN	be
learned	VVN	learn
a	DT	a
number	NN	number
of	IN	of
times	NNS	time
in	IN	in
conflicts	NNS	conflict
around	IN	around
the	DT	the
world	NN	world
that	IN/that	that
it	PP	it
takes	VVZ	take
everyone	NN	everyone
it	PP	it
takes	VVZ	take
representatives	NNS	representative
from	IN	from
um	VVG	um
the	DT	the
Palestinians	NPS	Palestinians
uh	UH	uh
from	IN	from
across	IN	across
the	DT	the
society	NN	society
Civil	NP	Civil
Society	NP	Society
political	JJ	political
actors	NNS	actor
um	NNS	um
that	WDT	that
are	VBP	be
going	VVG	go
to	TO	to
have	VH	have
to	TO	to
be	VB	be
around	IN	around
the	DT	the
table	NN	table
to	TO	to
represent	VV	represent
the	DT	the
views	NNS	view
of	IN	of
the	DT	the
the	DT	the
7	CD	@card@
million	CD	million
people	NNS	people
across	IN	across
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territories	NNS	territory
it's	NNS	it's
take	VVP	take
everyone's	NN	everyone's
voice	NN	voice
being	VBG	be
represented	VVN	represent
to	TO	to
make	VV	make
to	TO	to
move	VV	move
forward	RB	forward
do	VV	do
you	PP	you
think	VV	think
with	IN	with
the	DT	the
current	JJ	current
leadership	NN	leadership
as	IN	as
it	PP	it
as	IN	as
it	PP	it
is	VBZ	be
in	IN	in
place	NN	place
in	IN	in
on	IN	on
both	DT	both
sides	NNS	side
of	IN	of
the	DT	the
conflict	NN	conflict
that	IN/that	that
this	DT	this
is	VBZ	be
a	DT	a
realistic	JJ	realistic
scenario	NN	scenario
I'm	NN	I'm
a	DT	a
humanitarian	JJ	humanitarian
and	CC	and
I'm	NP	I'm
focused	VVD	focus
on	IN	on
saving	VVG	save
lives	NNS	life
within	IN	within
the	DT	the
midst	NN	midst
of	IN	of
War	NP	War
I'm	NP	I'm
not	RB	not
a	DT	a
specialist	NN	specialist
on	IN	on
peace	NN	peace
negotiations	NNS	negotiation
um	NN	um
but	CC	but
I	PP	I
I	PP	I
fear	VVP	fear
at	IN	at
this	DT	this
stage	NN	stage
the	DT	the
distrust	NN	distrust
is	VBZ	be
significant	JJ	significant
that	IN/that	that
the	DT	the
world	NN	world
is	VBZ	be
going	VVG	go
to	TO	to
have	VH	have
to	TO	to
come	VV	come
around	RP	around
and	CC	and
join	VV	join
hands	NNS	hand
with	IN	with
um	NNS	um
both	CC	both
parties	NNS	party
to	TO	to
the	DT	the
conflict	NN	conflict
and	CC	and
and	CC	and
help	VV	help
them	PP	them
forward	RB	forward
towards	IN	towards
peace	NN	peace
for	IN	for
the	DT	the
future	NN	future
this	DT	this
is	VBZ	be
Bob	NP	Bob
kitchen	NN	kitchen
of	IN	of
the	DT	the
International	NP	International
Rescue	NN	rescue
committee	NN	committee
thank	VVP	thank
you	PP	you
so	RB	so
</doc>	JJ	</doc>
