<video_id>l6UlYAfkQlU</video_id>	JJ	<video_id>l6UlYAfkQlU</video_id>
ongoing	JJ	ongoing
uh	UH	uh
holding	NN	holding
of	IN	of
the	DT	the
hostages	NNS	hostage
um	NN	um
I	PP	I
think	VVP	think
we	PP	we
all	RB	all
have	VH	have
to	TO	to
understand	VV	understand
that	IN/that	that
that	DT	that
that's	NNS	that's
true	JJ	true
and	CC	and
it	PP	it
needs	VVZ	need
to	TO	to
be	VB	be
stated	VVN	state
um	RB	um
secondly	RB	secondly
I	PP	I
I	PP	I
think	VVP	think
all	DT	all
of	IN	of
us	PP	us
support	VVP	support
what	WP	what
you've	NN	you've
said	VVD	say
about	IN	about
the	DT	the
respect	NN	respect
for	IN	for
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
by	IN	by
all	PDT	all
the	DT	the
actors	NNS	actor
that	WDT	that
includes	VVZ	include
not	RB	not
putting	VVG	put
civilians	NNS	civilian
at	IN	at
risk	NN	risk
because	RB	because
of	IN	of
where	WRB	where
military	JJ	military
infrastructure	NN	infrastructure
is	VBZ	be
placed	VVN	place
in	IN	in
Gaza	NP	Gaza
that	WDT	that
has	VHZ	have
to	TO	to
be	VB	be
understood	VVN	understand
as	IN	as
something	NN	something
that	WDT	that
needs	VVZ	need
to	TO	to
be	VB	be
addressed	VVN	address
we	PP	we
all	RB	all
as	IN	as
parties	NNS	party
have	VHP	have
an	DT	an
obligation	NN	obligation
to	TO	to
protect	VV	protect
human	JJ	human
life	NN	life
and	CC	and
we	PP	we
all	RB	all
have	VHP	have
an	DT	an
obligation	NN	obligation
to	TO	to
protect	VV	protect
civilian	JJ	civilian
infrastructure	NN	infrastructure
uh	UH	uh
Canada	NP	Canada
and	CC	and
this	DT	this
has	VHZ	have
been	VBN	be
indicated	VVN	indicate
clearly	RB	clearly
by	IN	by
my	PP$	my
prime	JJ	prime
minister	NN	minister
and	CC	and
by	IN	by
um	NNS	um
the	DT	the
minister	NN	minister
are	VBP	be
strongly	RB	strongly
in	IN	in
favor	NN	favor
of	IN	of
a	DT	a
humanitarian	JJ	humanitarian
pause	NN	pause
and	CC	and
we	PP	we
need	VVP	need
to	TO	to
have	VH	have
a	DT	a
humanitarian	JJ	humanitarian
Corridor	NP	Corridor
in	IN	in
order	NN	order
to	TO	to
get	VV	get
supplies	NNS	supply
in	IN	in
we	PP	we
have	VHP	have
committed	VVN	commit
already	RB	already
$60	JJ	$60
million	CD	million
in	IN	in
additional	JJ	additional
assistance	NN	assistance
we	PP	we
have	VHP	have
uh	UH	uh
we	PP	we
have	VH	have
Goods	NP	Goods
foods	NNS	food
and	CC	and
other	JJ	other
things	NNS	thing
ready	JJ	ready
to	TO	to
go	VV	go
and	CC	and
we	PP	we
also	RB	also
very	RB	very
much	RB	much
appreciate	VV	appreciate
the	DT	the
assistance	NN	assistance
that	IN/that	that
we	PP	we
have	VHP	have
received	VVN	receive
from	IN	from
the	DT	the
government	NN	government
of	IN	of
Egypt	NP	Egypt
uh	UH	uh
from	IN	from
the	DT	the
government	NN	government
of	IN	of
Israel	NP	Israel
and	CC	and
from	IN	from
the	DT	the
government	NN	government
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
in	IN	in
the	DT	the
negotiations	NNS	negotiation
around	IN	around
Canadian	JJ	Canadian
citizens	NNS	citizen
being	VBG	be
allowed	VVN	allow
to	TO	to
to	TO	to
leave	VV	leave
uh	UH	uh
to	TO	to
leave	VV	leave
to	TO	to
leave	VV	leave
Gaza	NP	Gaza
um	NNS	um
and	CC	and
we	PP	we
appreciate	VVP	appreciate
deeply	RB	deeply
the	DT	the
steps	NNS	step
that	WDT	that
are	VBP	be
being	VBG	be
taken	VVN	take
to	TO	to
move	VV	move
that	IN/that	that
through	IN	through
quickly	RB	quickly
I	PP	I
think	VVP	think
it's	NN	it's
important	JJ	important
that	IN/that	that
we	PP	we
understand	VVP	understand
the	DT	the
full	JJ	full
dimensions	NNS	dimension
of	IN	of
this	DT	this
crisis	NN	crisis
I	PP	I
fully	RB	fully
believe	VVP	believe
that	IN/that	that
every	DT	every
humanitarian	JJ	humanitarian
crisis	NN	crisis
has	VHZ	have
a	DT	a
political	JJ	political
cause	NN	cause
and	CC	and
this	DT	this
is	VBZ	be
a	DT	a
classic	JJ	classic
example	NN	example
of	IN	of
one	CD	one
of	IN	of
those	DT	those
that	WDT	that
does	VVZ	do
this	DT	this
this	NN	this
is	VBZ	be
not	RB	not
the	DT	the
time	NN	time
or	CC	or
place	NN	place
to	TO	to
engage	VV	engage
in	IN	in
a	DT	a
political	JJ	political
debate	NN	debate
I	PP	I
have	VHP	have
no	DT	no
intention	NN	intention
of	IN	of
doing	VVG	do
so	RB	so
but	CC	but
I	PP	I
think	VVP	think
it's	NNS	it's
very	RB	very
important	JJ	important
for	IN	for
all	DT	all
of	IN	of
us	PP	us
to	TO	to
look	VV	look
for	IN	for
the	DT	the
ground	NN	ground
where	WRB	where
we	PP	we
agree	VVP	agree
we	PP	we
agree	VVP	agree
that	IN/that	that
humanitarian	JJ	humanitarian
assistance	NN	assistance
must	MD	must
be	VB	be
increased	VVN	increase
we	PP	we
agree	VVP	agree
it	PP	it
must	MD	must
get	VV	get
in	IN	in
as	RB	as
quickly	RB	quickly
as	RB	as
possible	JJ	possible
we	PP	we
agree	VVP	agree
it	PP	it
must	MD	must
be	VB	be
expanded	VVN	expand
and	CC	and
we	PP	we
agree	VVP	agree
that	IN/that	that
there	EX	there
must	MD	must
be	VB	be
a	DT	a
pause	NN	pause
in	IN	in
the	DT	the
hostilities	NNS	hostility
in	IN	in
order	NN	order
to	TO	to
allow	VV	allow
that	IN/that	that
to	TO	to
be	VB	be
expanded	VVN	expand
to	TO	to
the	DT	the
extent	NN	extent
that	WDT	that
is	VBZ	be
required	VVN	require
and	CC	and
that's	NNS	that's
ground	NN	ground
on	IN	on
which	WDT	which
we	PP	we
can	MD	can
agree	VV	agree
and	CC	and
we	PP	we
should	MD	should
be	VB	be
moving	VVG	move
quickly	RB	quickly
to	TO	to
push	VV	push
forward	RB	forward
in	IN	in
that	DT	that
area	NN	area
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
now	RB	now
I'd	JJ	I'd
like	IN	like
to	TO	to
give	VV	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
from	IN	from
European	NP	European
Union	NP	Union
good	JJ	good
morning	NN	morning
colleagues	NNS	colleague
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
for	IN	for
for	IN	for
the	DT	the
update	NN	update
and	CC	and
and	CC	and
I	PP	I
just	RB	just
want	VVP	want
to	TO	to
say	VV	say
that	IN/that	that
I	PP	I
think	VVP	think
we're	NN	we're
all	RB	all
horrified	VVN	horrify
over	IN	over
the	DT	the
plight	NN	plight
of	IN	of
the	DT	the
civilians	NNS	civilian
that	WDT	that
is	VBZ	be
currently	RB	currently
playing	VVG	play
out	RP	out
in	IN	in
front	NN	front
of	IN	of
our	PP$	our
eyes	NNS	eye
I	PP	I
think	VVP	think
we're	NN	we're
horrified	VVN	horrify
for	IN	for
the	DT	the
lack	NN	lack
of	IN	of
ability	NN	ability
we	PP	we
as	IN	as
professionals	NNS	professional
have	VHP	have
had	VHN	have
to	TO	to
prevent	VV	prevent
this	DT	this
and	CC	and
now	RB	now
we're	NN	we're
horrified	VVN	horrify
by	IN	by
the	DT	the
limitations	NNS	limitation
of	IN	of
assisting	VVG	assist
people	NNS	people
in	IN	in
need	NN	need
and	CC	and
I	PP	I
think	VVP	think
it	PP	it
also	RB	also
is	VBZ	be
horrifying	VVG	horrify
from	IN	from
a	DT	a
human	JJ	human
being	JJ	being
perspective	NN	perspective
as	IN	as
well	RB	well
I	PP	I
think	VVP	think
we	PP	we
all	DT	all
feel	VVP	feel
powerless	JJ	powerless
in	IN	in
in	IN	in
front	NN	front
of	IN	of
of	IN	of
this	DT	this
situation	NN	situation
but	CC	but
therefore	RB	therefore
all	PDT	all
the	DT	the
more	JJR	more
admiration	NN	admiration
for	IN	for
the	DT	the
work	NN	work
that	IN/that	that
all	DT	all
of	IN	of
you	PP	you
who	WP	who
have	VHP	have
briefed	VVN	brief
us	PP	us
today	NN	today
in	IN	in
your	PP$	your
staff	NN	staff
and	CC	and
and	CC	and
great	JJ	great
respect	NN	respect
and	CC	and
condolences	NNS	condolence
to	TO	to
all	PDT	all
the	DT	the
Fallen	NP	Fallen
un	NN	un
staff	NN	staff
from	IN	from
unra	NN	unra
and	CC	and
elsewhere	RB	elsewhere
um	NNS	um
we	PP	we
have	VHP	have
over	IN	over
the	DT	the
last	JJ	last
few	JJ	few
weeks	NNS	week
spoken	VVN	speak
about	IN	about
our	PP$	our
positions	NNS	position
on	IN	on
this	DT	this
crisis	NN	crisis
um	NN	um
including	VVG	include
the	DT	the
absolute	JJ	absolute
respect	NN	respect
for	IN	for
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
the	DT	the
need	NN	need
for	IN	for
all	DT	all
hostages	NNS	hostage
to	TO	to
be	VB	be
released	VVN	release
that	IN/that	that
all	DT	all
civilians	NNS	civilian
need	VVP	need
to	TO	to
be	VB	be
protected	VVN	protect
and	CC	and
civilian	JJ	civilian
infrastructure	NN	infrastructure
that	IN/that	that
essential	JJ	essential
supplies	NNS	supply
needs	VVZ	need
to	TO	to
be	VB	be
allowed	VVN	allow
in	IN	in
and	CC	and
in	IN	in
scale	NN	scale
as	IN	as
you	PP	you
were	VBD	be
saying	VVG	say
and	CC	and
that	IN/that	that
all	DT	all
necessary	JJ	necessary
measures	NNS	measure
are	VBP	be
must	MD	must
be	VB	be
taken	VVN	take
in	IN	in
order	NN	order
to	TO	to
allow	VV	allow
that	DT	that
be	VB	be
that	IN/that	that
humanitarian	JJ	humanitarian
corridors	NNS	corridor
paes	NNS	paes
whatever	WDT	whatever
is	VBZ	be
needed	VVN	need
we've	NN	we've
also	RB	also
stepped	VVD	step
up	RP	up
our	PP$	our
own	JJ	own
assistance	NN	assistance
uh	UH	uh
tripling	VVG	triple
uh	UH	uh
humanitarian	JJ	humanitarian
support	NN	support
to	TO	to
the	DT	the
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
um	JJ	um
we've	NN	we've
consistently	RB	consistently
supported	VVD	support
unra	NN	unra
politically	RB	politically
financially	RB	financially
we	PP	we
ask	VVP	ask
others	NNS	other
to	TO	to
step	VV	step
up	RP	up
as	RB	as
well	RB	well
especially	RB	especially
in	IN	in
this	DT	this
very	RB	very
difficult	JJ	difficult
time	NN	time
um	NNS	um
and	CC	and
we've	NN	we've
provided	VVN	provide
for	IN	for
air	NN	air
flights	NNS	flight
Special	JJ	special
Air	NP	Air
flights	NNS	flight
to	TO	to
Egypt	NP	Egypt
to	TO	to
allow	VV	allow
for	IN	for
the	DT	the
humanitarian	JJ	humanitarian
assistance	NN	assistance
to	TO	to
be	VB	be
provided	VVN	provide
there	EX	there
uh	UH	uh
when	WRB	when
the	DT	the
situation	NN	situation
allows	VVZ	allow
for	IN	for
that	WDT	that
to	TO	to
be	VB	be
then	RB	then
um	JJ	um
deployed	VVN	deploy
um	NNS	um
so	IN	so
my	PP$	my
question	NN	question
is	VBZ	be
really	RB	really
you	PP	you
know	VVP	know
just	RB	just
repeating	VVG	repeat
again	RB	again
and	CC	and
again	RB	again
everything	NN	everything
we	PP	we
said	VVD	say
and	CC	and
you	PP	you
made	VVD	make
those	DT	those
points	NNS	point
Martin	NP	Martin
others	NNS	other
have	VHP	have
made	VVN	make
those	DT	those
points	NNS	point
the	DT	the
U	NN	U
the	DT	the
general	JJ	general
assembly	NN	assembly
has	VHZ	have
made	VVN	make
those	DT	those
points	NNS	point
what	WP	what
else	RB	else
can	MD	can
we	PP	we
do	VV	do
right	RB	right
now	RB	now
as	IN	as
big	JJ	big
donors	NNS	donor
in	IN	in
our	PP$	our
case	NN	case
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
now	RB	now
I'd	JJ	I'd
like	IN	like
to	TO	to
give	VV	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
representative	NN	representative
of	IN	of
the	DT	the
State	NP	State
of	IN	of
Palestine	NP	Palestine
Then	RB	then
followed	VVD	follow
by	IN	by
Sweden	NP	Sweden
Libya	NP	Libya
and	CC	and
Pakistan	NP	Pakistan
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
state	NN	state
of	IN	of
Palestine	NP	Palestine
thank	VVP	thank
you	PP	you
madam	NN	madam
I	PP	I
just	RB	just
want	VVP	want
to	TO	to
be	VB	be
very	JJ	very
Frank	NP	Frank
with	IN	with
you	PP	you
I	PP	I
listened	VVD	listen
to	TO	to
you	PP	you
in	IN	in
previous	JJ	previous
reporting	NN	reporting
whether	IN	whether
in	IN	in
the	DT	the
security	NN	security
Council	NN	council
or	CC	or
in	IN	in
other	JJ	other
groupings	NNS	grouping
here	RB	here
what	WP	what
I	PP	I
heard	VVD	hear
from	IN	from
you	PP	you
today	RB	today
lacked	VVD	lack
the	DT	the
intensity	NN	intensity
and	CC	and
the	DT	the
humanity	NN	humanity
that	IN/that	that
you	PP	you
have	VHP	have
demonstrated	VVN	demonstrate
in	IN	in
previous	JJ	previous
reporting	NN	reporting
he	PP	he
did	VVD	do
not	RB	not
talk	VV	talk
about	IN	about
the	DT	the
huge	JJ	huge
elephant	NN	elephant
in	IN	in
the	DT	the
room	NN	room
of	IN	of
the	DT	the
crime	NN	crime
being	VBG	be
committed	VVN	commit
against	IN	against
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
the	DT	the
children	NNS	child
the	DT	the
women	NNS	woman
the	DT	the
wounded	NN	wounded
depriving	VVG	deprive
them	PP	them
in	IN	in
a	DT	a
huge	JJ	huge
Collective	JJ	collective
punishment	NN	punishment
of	IN	of
no	DT	no
electricity	NN	electricity
no	RB	no
fuel	VV	fuel
no	DT	no
medicine	NN	medicine
no	DT	no
food	NN	food
no	DT	no
water	NN	water
you	PP	you
describe	VVP	describe
that	DT	that
situation	NN	situation
as	IN	as
a	DT	a
catastrophic	JJ	catastrophic
situation	NN	situation
and	CC	and
many	JJ	many
of	IN	of
you	PP	you
said	VVD	say
that	IN/that	that
it	PP	it
is	VBZ	be
border	NN	border
line	NN	line
of	IN	of
crime	NN	crime
against	IN	against
humanity	NN	humanity
and	CC	and
genocide	NN	genocide
and	CC	and
the	DT	the
reporting	NN	reporting
today	NN	today
did	VVD	do
not	RB	not
ask	VV	ask
for	IN	for
the	DT	the
thing	NN	thing
that	IN/that	that
you	PP	you
asked	VVD	ask
for	IN	for
forcefully	RB	forcefully
Cease	NP	Cease
Fire	NP	Fire
Stop	VV	stop
The	DT	the
Killing	VVG	kill
stop	NN	stop
murdering	VVG	murder
the	DT	the
Palestinians	NPS	Palestinians
in	IN	in
this	DT	this
massive	JJ	massive
large	JJ	large
number	NN	number
the	DT	the
general	JJ	general
assembly	NN	assembly
adopted	VVD	adopt
a	DT	a
resolution	NN	resolution
calling	VVG	call
for	IN	for
these	DT	these
things	NNS	thing
and	CC	and
then	RB	then
the	DT	the
reporting	NN	reporting
today	NN	today
is	VBZ	be
stale	JJ	stale
you	PP	you
are	VBP	be
officers	NNS	officer
reporting	VVG	report
on	IN	on
the	DT	the
work	NN	work
related	VVN	relate
to	TO	to
uh	UH	uh
the	DT	the
humanitarian	JJ	humanitarian
field	NN	field
I	PP	I
know	VVP	know
the	DT	the
brave	JJ	brave
Rank	NP	Rank
and	CC	and
file	VV	file
of	IN	of
your	PP$	your
organizations	NNS	organization
are	VBP	be
the	DT	the
brave	JJ	brave
ones	NNS	one
who	WP	who
are	VBP	be
really	RB	really
acting	VVG	act
according	VVG	accord
to	TO	to
their	PP$	their
mandate	NN	mandate
and	CC	and
their	PP$	their
full	JJ	full
commitment	NN	commitment
to	TO	to
protect	VV	protect
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
to	TO	to
help	VV	help
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
to	TO	to
tell	VV	tell
the	DT	the
story	NN	story
story	NN	story
of	IN	of
the	DT	the
devastations	NNS	devastation
of	IN	of
demolishing	VVG	demolish
almost	RB	almost
50%	CD	@card@
of	IN	of
all	DT	all
of	IN	of
the	DT	the
structures	NNS	structure
in	IN	in
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
This	DT	this
is	VBZ	be
what	WP	what
you	PP	you
used	VVD	use
to	TO	to
tell	VV	tell
us	PP	us
in	IN	in
your	PP$	your
previous	JJ	previous
reporting	NN	reporting
I	PP	I
think	VVP	think
you	PP	you
should	MD	should
continue	VV	continue
to	TO	to
be	VB	be
consistence	NN	consistence
in	IN	in
telling	VVG	tell
the	DT	the
story	NN	story
as	IN	as
it	PP	it
is	VBZ	be
not	RB	not
to	TO	to
try	VV	try
to	TO	to
customize	VV	customize
the	DT	the
narrative	NN	narrative
for	IN	for
whatever	WDT	whatever
Reasons	NP	Reasons
I'm	NP	I'm
speaking	VVG	speak
to	TO	to
you	PP	you
because	IN	because
it	PP	it
is	VBZ	be
my	PP$	my
duty	NN	duty
to	TO	to
tr	NN	tr
to	TO	to
transmit	VV	transmit
to	TO	to
each	DT	each
and	CC	and
everyone	NN	everyone
one	CD	one
of	IN	of
you	PP	you
the	DT	the
massive	JJ	massive
pain	NN	pain
and	CC	and
horror	NN	horror
that	IN/that	that
the	DT	the
Palestinian	JJ	Palestinian
civilians	NNS	civilian
especially	RB	especially
the	DT	the
children	NNS	child
who	WP	who
constitute	VVP	constitute
half	NN	half
of	IN	of
the	DT	the
population	NN	population
of	IN	of
the	DT	the
Gaza	NP	Gaza
Strip	NP	Strip
We	PP	we
Salute	VVP	salute
Ona	NP	Ona
and	CC	and
Ocha	NP	Ocha
and	CC	and
all	PDT	all
those	DT	those
who	WP	who
are	VBP	be
you	PP	you
know	VVP	know
working	VVG	work
in	IN	in
the	DT	the
field	NN	field
I	PP	I
saw	VVD	see
the	DT	the
tears	NNS	tear
you	PP	you
know	VVP	know
and	CC	and
the	DT	the
eyes	NNS	eye
of	IN	of
Lynn	NP	Lynn
Hastings	NPS	Hastings
in	IN	in
the	DT	the
security	NN	security
Council	NP	Council
when	WRB	when
we	PP	we
were	VBD	be
talking	VVG	talk
about	IN	about
the	DT	the
numbers	NNS	number
of	IN	of
the	DT	the
horrors	NNS	horror
uh	UH	uh
related	VVD	relate
to	TO	to
to	TO	to
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
and	CC	and
of	IN	of
course	NN	course
you	PP	you
know	VVP	know
I	PP	I
wanted	VVD	want
to	TO	to
see	VV	see
lazarini	NNS	lazarini
who	WP	who
went	VVD	go
to	TO	to
the	DT	the
field	NN	field
and	CC	and
he	PP	he
saw	VVD	see
firsthand	RB	firsthand
inside	IN	inside
Gaza	NP	Gaza
the	DT	the
horror	NN	horror
and	CC	and
the	DT	the
situation	NN	situation
there	RB	there
we	PP	we
are	VBP	be
entitled	VVN	entitle
to	TO	to
listen	VV	listen
to	TO	to
his	PP$	his
reporting	NN	reporting
and	CC	and
to	TO	to
his	PP$	his
you	PP	you
know	VV	know
uh	UH	uh
recommendations	NNS	recommendation
I	PP	I
listened	VVD	listen
to	TO	to
him	PP	him
very	RB	very
closely	RB	closely
when	WRB	when
he	PP	he
spoke	VVD	speak
in	IN	in
the	DT	the
security	NN	security
Council	NN	council
saying	VVG	say
that	IN/that	that
there	EX	there
is	VBZ	be
a	DT	a
huge	JJ	huge
catastrophe	NN	catastrophe
unfolding	VVG	unfold
in	IN	in
the	DT	the
Gaz	NP	Gaz
STP	NP	STP
it	PP	it
has	VHZ	have
to	TO	to
stop	VV	stop
a	DT	a
ceasefire	NN	ceasefire
should	MD	should
be	VB	be
the	DT	the
first	JJ	first
the	DT	the
first	JJ	first
order	NN	order
of	IN	of
the	DT	the
day	NN	day
now	RB	now
it	PP	it
changed	VVD	change
from	IN	from
ceasefire	NN	ceasefire
to	TO	to
pauses	NNS	pause
which	WDT	which
means	VVZ	mean
Israel	NP	Israel
continue	VV	continue
killing	VVG	kill
the	DT	the
Palestinians	NPS	Palestinians
but	CC	but
give	VV	give
us	PP	us
few	JJ	few
hours	NNS	hour
every	DT	every
now	RB	now
and	CC	and
then	RB	then
in	IN	in
order	NN	order
to	TO	to
get	VV	get
food	NN	food
and	CC	and
other	JJ	other
stuff	NN	stuff
but	CC	but
continue	VV	continue
the	DT	the
fighting	NN	fighting
you	PP	you
are	VBP	be
the	DT	the
responsible	JJ	responsible
of	IN	of
Defending	VVG	defend
humanity	NN	humanity
and	CC	and
human	JJ	human
beings	NNS	being
and	CC	and
civil	JJ	civil
and	CC	and
and	CC	and
civilians	NNS	civilian
you	PP	you
should	MD	should
be	VB	be
saying	VVG	say
clearly	RB	clearly
and	CC	and
loudly	RB	loudly
in	IN	in
line	NN	line
of	IN	of
you	PP	you
know	VVP	know
IHL	NP	IHL
that	IN/that	that
a	DT	a
ceasefire	NN	ceasefire
should	MD	should
take	VV	take
place	NN	place
saving	NN	saving
lives	NNS	life
should	MD	should
take	VV	take
place	VV	place
an	DT	an
immediate	JJ	immediate
secession	NN	secession
of	IN	of
all	DT	all
of	IN	of
these	DT	these
hostilities	NNS	hostility
should	MD	should
take	VV	take
place	VV	place
this	DT	this
is	VBZ	be
what	WP	what
I	PP	I
expect	VVP	expect
from	IN	from
you	PP	you
because	IN	because
you	PP	you
are	VBP	be
the	DT	the
responsible	JJ	responsible
individuals	NNS	individual
and	CC	and
organizations	NNS	organization
for	IN	for
protecting	VVG	protect
life	NN	life
when	WRB	when
War	NP	War
takes	VVZ	take
place	VV	place
the	DT	the
first	JJ	first
thing	NN	thing
that	WDT	that
is	VBZ	be
is	VBZ	be
needed	VVN	need
ceasefire	NN	ceasefire
in	IN	in
order	NN	order
to	TO	to
save	VV	save
human	JJ	human
beings	NNS	being
not	RB	not
to	TO	to
continue	VV	continue
the	DT	the
war	NN	war
and	CC	and
to	TO	to
allow	VV	allow
for	IN	for
few	JJ	few
hours	NNS	hour
every	DT	every
now	RB	now
and	CC	and
then	RB	then
to	TO	to
allow	VV	allow
truckloads	NNS	truckload
of	IN	of
assistance	NN	assistance
to	TO	to
take	VV	take
place	NN	place
and	CC	and
let	VV	let
me	PP	me
conclude	VVP	conclude
I	PP	I
think	VVP	think
the	DT	the
gentleman	NN	gentleman
from	IN	from
honorat	NN	honorat
when	WRB	when
he	PP	he
says	VVZ	say
that	DT	that
ceasefire	NN	ceasefire
that	IN/that	that
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
are	VBP	be
asking	VVG	ask
for	IN	for
are	VBP	be
you	PP	you
the	DT	the
officers	NNS	officer
of	IN	of
the	DT	the
humanitarian	JJ	humanitarian
field	NN	field
you're	NN	you're
not	RB	not
asking	VVG	ask
for	IN	for
ceasefire	NN	ceasefire
only	RB	only
the	DT	the
Palestinian	NN	Palestinian
the	DT	the
victims	NNS	victim
who	WP	who
are	VBP	be
being	VBG	be
killed	VVN	kill
and	CC	and
their	PP$	their
uh	UH	uh
children	NNS	child
under	IN	under
the	DT	the
rebels	VVZ	rebel
uh	UH	uh
are	VBP	be
the	DT	the
ones	NNS	one
only	RB	only
asking	VVG	ask
for	IN	for
ceasefire	NN	ceasefire
I	PP	I
thought	VVD	think
that	IN/that	that
Mr	NP	Mr
lazarini	NP	Lazarini
and	CC	and
even	RB	even
Mr	NP	Mr
Griffith	NP	Griffith
himself	PP	himself
in	IN	in
the	DT	the
security	NN	security
Council	NN	council
the	DT	the
other	JJ	other
day	NN	day
they	PP	they
said	VVD	say
the	DT	the
first	JJ	first
thing	NN	thing
that	IN/that	that
we	PP	we
need	VVP	need
is	VBZ	be
a	DT	a
ceasefire	NN	ceasefire
I	PP	I
am	VBP	be
you	PP	you
know	VVP	know
sorry	RB	sorry
for	IN	for
you	PP	you
know	VV	know
being	VBG	be
extremely	RB	extremely
Frank	NP	Frank
with	IN	with
you	PP	you
because	IN	because
the	DT	the
situation	NN	situation
situation	NN	situation
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
beyond	IN	beyond
comprehension	NN	comprehension
and	CC	and
Beyond	IN	beyond
you	PP	you
know	VV	know
uh	UH	uh
uh	UH	uh
description	NN	description
and	CC	and
it	PP	it
requires	VVZ	require
from	IN	from
all	DT	all
of	IN	of
us	PP	us
to	TO	to
do	VV	do
everything	NN	everything
that	IN/that	that
we	PP	we
can	MD	can
to	TO	to
stop	VV	stop
it	PP	it
and	CC	and
to	TO	to
stop	VV	stop
it	PP	it
yesterday	RB	yesterday
not	RB	not
even	RB	even
today	NN	today
thank	VVP	thank
you	PP	you
thank	VVP	thank
thank	VV	thank
you	PP	you
thank	VV	thank
o	NN	o
and	CC	and
Martin	NP	Martin
griffi	NNS	griffi
for	IN	for
convening	VVG	convene
this	DT	this
meeting	VVG	meet
uh	UH	uh
but	CC	but
also	RB	also
uh	UH	uh
the	DT	the
other	JJ	other
briefers	VVZ	briefers
uh	UH	uh
not	RB	not
only	RB	only
for	IN	for
your	PP$	your
very	JJ	very
sobering	JJ	sobering
messages	NNS	message
and	CC	and
for	IN	for
bringing	VVG	bring
us	PP	us
uh	UH	uh
from	IN	from
this	DT	this
conference	NN	conference
room	NN	room
to	TO	to
the	DT	the
horrendous	JJ	horrendous
uh	UH	uh
humanitarian	JJ	humanitarian
situation	NN	situation
on	IN	on
the	DT	the
ground	NN	ground
in	IN	in
Gaza	NP	Gaza
uh	UH	uh
but	CC	but
also	RB	also
for	IN	for
everything	NN	everything
that	IN/that	that
you're	NN	you're
doing	VVG	do
you	PP	you
and	CC	and
your	PP$	your
staff	VV	staff
uh	UH	uh
on	IN	on
the	DT	the
ground	JJ	ground
uh	UH	uh
under	IN	under
very	RB	very
difficult	JJ	difficult
circumstances	NNS	circumstance
Sweden	NP	Sweden
is	VBZ	be
Gravely	NP	Gravely
concerned	JJ	concerned
about	IN	about
the	DT	the
the	DT	the
deteriorating	JJ	deteriorating
humanitarian	JJ	humanitarian
situation	NN	situation
Gaza	NP	Gaza
we	PP	we
support	VVP	support
efforts	NNS	effort
for	IN	for
Rapid	NP	Rapid
Safe	NP	Safe
unhindered	JJ	unhindered
and	CC	and
sustained	JJ	sustained
humanitarian	JJ	humanitarian
access	NN	access
and	CC	and
AIDS	NP	AIDS
through	IN	through
all	DT	all
necessary	JJ	necessary
measures	NNS	measure
including	VVG	include
humanitarian	JJ	humanitarian
corridors	NNS	corridor
and	CC	and
poses	VVZ	pose
for	IN	for
humanitarian	JJ	humanitarian
needs	NNS	need
Sweden	NP	Sweden
deeply	RB	deeply
regrets	VVZ	regret
the	DT	the
death	NN	death
of	IN	of
many	JJ	many
civilians	NNS	civilian
and	CC	and
the	DT	the
UN	NP	UN
Personnel	NP	Personnel
we	PP	we
reiterate	VVP	reiterate
our	PP$	our
call	NN	call
for	IN	for
full	JJ	full
respect	NN	respect
of	IN	of
international	JJ	international
law	NN	law
and	CC	and
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
this	DT	this
year	NN	year
Sweden	NP	Sweden
has	VHZ	have
already	RB	already
dispersed	VVN	disperse
around	IN	around
13	CD	@card@
million	CD	million
US	NP	US
dollar	NN	dollar
in	IN	in
humanitarian	JJ	humanitarian
Aid	NN	aid
to	TO	to
Palestine	NP	Palestine
this	DT	this
is	VBZ	be
on	RB	on
top	JJ	top
of	IN	of
our	PP$	our
substantial	JJ	substantial
core	NN	core
funding	NN	funding
to	TO	to
un	NN	un
agencies	NNS	agency
active	JJ	active
on	IN	on
the	DT	the
ground	NN	ground
not	RB	not
