<video_id>ZT8d9-98PIs</video_id>	JJ	<video_id>ZT8d9-98PIs</video_id>
uh	UH	uh
you	PP	you
know	VVP	know
um	NNS	um
butchered	VVN	butcher
in	IN	in
in	IN	in
in	IN	in
in	IN	in
every	DT	every
possible	JJ	possible
way	NN	way
and	CC	and
this	DT	this
will	MD	will
have	VH	have
the	DT	the
future	JJ	future
consequences	NNS	consequence
because	IN	because
this	DT	this
will	MD	will
show	VV	show
up	IN	up
there	EX	there
will	MD	will
be	VB	be
a	DT	a
moment	NN	moment
when	WRB	when
this	DT	this
these	DT	these
things	NNS	thing
will	MD	will
will	MD	will
haunt	VV	haunt
us	PP	us
or	CC	or
reappear	VV	reappear
at	IN	at
some	DT	some
point	NN	point
in	IN	in
the	DT	the
future	NN	future
I	PP	I
was	VBD	be
at	IN	at
NAS	NP	NAS
hospital	NN	hospital
when	WRB	when
there	EX	there
was	VBD	be
the	DT	the
dialysis	NN	dialysis
center	NN	center
there's	RB	there's
a	DT	a
dialysis	NN	dialysis
building	VVG	build
right	RB	right
next	JJ	next
to	TO	to
nasar	NN	nasar
hospital	NN	hospital
in	IN	in
canun	NN	canun
and	CC	and
I	PP	I
remember	VVP	remember
coming	VVG	come
back	RB	back
and	CC	and
remembering	VVG	remember
that	IN/that	that
the	DT	the
Israeli	NP	Israeli
Army	NP	Army
had	VHD	have
destroyed	VVN	destroy
the	DT	the
area	NN	area
there	EX	there
was	VBD	be
uh	UH	uh
you	PP	you
know	VVP	know
it	PP	it
was	VBD	be
rans	NNS	rans
sacked	VVD	sack
and	CC	and
it	PP	it
was	VBD	be
a	DT	a
you	PP	you
know	VVP	know
all	DT	all
of	IN	of
Nas	NP	Nas
had	VHD	have
become	VVN	become
you	PP	you
know	VVP	know
an	DT	an
empty	JJ	empty
space	NN	space
I	PP	I
remember	VVP	remember
that	IN/that	that
there	EX	there
were	VBD	be
500	CD	@card@
500	CD	@card@
people	NNS	people
with	IN	with
kidney	NN	kidney
failure	NN	failure
who	WP	who
were	VBD	be
getting	VVG	get
dialysis	NN	dialysis
at	IN	at
that	DT	that
building	NN	building
what	WP	what
happened	VVD	happen
to	TO	to
those	DT	those
500	CD	@card@
people	NNS	people
their	PP$	their
kidneys	NNS	kidney
don't	NN	don't
work	NN	work
dialysis	NN	dialysis
is	VBZ	be
life-saving	JJ	life-saving
for	IN	for
them	PP	them
and	CC	and
they	PP	they
need	VVP	need
it	PP	it
three	CD	three
times	NNS	time
a	DT	a
week	NN	week
three	CD	three
times	NNS	time
a	DT	a
week	NN	week
they	PP	they
need	VVP	need
to	TO	to
get	VV	get
that	DT	that
sort	NN	sort
of	IN	of
treatment	NN	treatment
and	CC	and
you	PP	you
just	RB	just
told	VVD	tell
them	PP	them
you	PP	you
just	RB	just
kicked	VVD	kick
them	PP	them
out	RP	out
of	IN	of
the	DT	the
area	NN	area
where	WRB	where
they	PP	they
were	VBD	be
getting	VVG	get
treatment	NN	treatment
to	TO	to
an	DT	an
area	NN	area
where	WRB	where
they	PP	they
would	MD	would
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
get	VV	get
treatment	NN	treatment
what	WP	what
happened	VVD	happen
to	TO	to
them	PP	them
toxins	NNS	toxin
filled	VVN	fill
up	RP	up
in	IN	in
their	PP$	their
body	NN	body
and	CC	and
they	PP	they
died	VVD	die
NASA	NP	NASA
hospital	NN	hospital
when	WRB	when
it	PP	it
was	VBD	be
raided	VVN	raid
a	DT	a
few	JJ	few
months	NNS	month
prior	RB	prior
to	TO	to
when	WRB	when
I	PP	I
got	VVD	get
there	RB	there
um	RB	um
I	PP	I
had	VHD	have
multiple	JJ	multiple
people	NNS	people
tell	VVP	tell
me	PP	me
and	CC	and
that	IN/that	that
I	PP	I
saw	VVD	see
with	IN	with
my	PP$	my
own	JJ	own
eyes	NNS	eye
when	WRB	when
I	PP	I
visited	VVD	visit
there	RB	there
one	CD	one
day	NN	day
that	IN/that	that
the	DT	the
entire	JJ	entire
D	NP	D
unit	NN	unit
was	VBD	be
destroyed	VVN	destroy
it	PP	it
was	VBD	be
selectively	RB	selectively
chosen	VVN	choose
there	RB	there
bullet	NN	bullet
holes	NNS	hole
in	IN	in
dialysis	NN	dialysis
machines	NNS	machine
you	PP	you
know	VVP	know
anybody	NN	anybody
who	WP	who
requires	VVZ	require
uh	UH	uh
any	DT	any
complex	JJ	complex
consistent	JJ	consistent
weekly	JJ	weekly
treatment	NN	treatment
uh	UH	uh
uh	UH	uh
to	TO	to
survive	VV	survive
or	CC	or
not	RB	not
have	VH	have
rapid	JJ	rapid
progression	NN	progression
of	IN	of
the	DT	the
disease	NN	disease
those	DT	those
people	NNS	people
are	VBP	be
all	RB	all
dead	RB	dead
already	RB	already
I	PP	I
had	VHD	have
the	DT	the
kind	NN	kind
of	IN	of
honor	NN	honor
of	IN	of
having	VHG	have
to	TO	to
work	VV	work
with	IN	with
Gaz	NP	Gaz
and	CC	and
Physicians	NPS	Physicians
and	CC	and
healthcare	NN	healthcare
workers	NNS	worker
and	CC	and
nursing	NN	nursing
staff	NN	staff
who	WP	who
told	VVD	tell
me	PP	me
their	PP$	their
stories	NNS	story
firsthand	RB	firsthand
and	CC	and
showed	VVD	show
me	PP	me
pictures	VVZ	picture
on	IN	on
their	PP$	their
phones	NNS	phone
and	CC	and
and	CC	and
they	PP	they
weren't	NN	weren't
just	RB	just
stories	VVZ	story
they	PP	they
were	VBD	be
people	NNS	people
that	IN/that	that
I	PP	I
touched	VVD	touch
that	IN/that	that
I	PP	I
sat	VVD	sit
with	IN	with
and	CC	and
work	VV	work
with	IN	with
for	IN	for
a	DT	a
month	NN	month
and	CC	and
got	VVD	get
to	TO	to
know	VV	know
who	WP	who
they	PP	they
were	VBD	be
um	JJ	um
and	CC	and
they	PP	they
told	VVD	tell
me	PP	me
stories	VVZ	story
of	IN	of
uh	UH	uh
being	VBG	be
detained	VVN	detain
of	IN	of
being	VBG	be
targeted	VVN	target
with	IN	with
weapons	NNS	weapon
of	IN	of
being	VBG	be
sexually	RB	sexually
abused	VVN	abuse
in	IN	in
in	IN	in
detainment	NN	detainment
being	VBG	be
stripped	VVN	strip
naked	JJ	naked
uh	UH	uh
what	WP	what
one	CD	one
physician	NN	physician
told	VVD	tell
me	PP	me
uh	UH	uh
that	IN/that	that
for	IN	for
the	DT	the
three	CD	three
weeks	NNS	week
of	IN	of
detainment	NN	detainment
that	IN/that	that
he	PP	he
was	VBD	be
there	RB	there
that	DT	that
uh	UH	uh
the	DT	the
only	JJ	only
reason	NN	reason
the	DT	the
guard	NN	guard
stopped	VVD	stop
beating	VVG	beat
him	PP	him
up	RB	up
is	VBZ	be
because	IN	because
he	PP	he
would	MD	would
get	VV	get
tired	JJ	tired
I	PP	I
was	VBD	be
able	JJ	able
to	TO	to
speak	VV	speak
to	TO	to
a	DT	a
physician	NN	physician
at	IN	at
AA	NN	aa
Hospital	NN	hospital
in	IN	in
central	JJ	central
Gaza	NP	Gaza
in	IN	in
the	DT	the
ICU	NP	ICU
who	WP	who
took	VVD	take
me	PP	me
through	IN	through
how	WRB	how
he	PP	he
was	VBD	be
detained	VVN	detain
and	CC	and
arrested	VVN	arrest
and	CC	and
what	WP	what
happened	VVD	happen
to	TO	to
him	PP	him
in	IN	in
the	DT	the
two	CD	two
weeks	NNS	week
where	WRB	where
he	PP	he
was	VBD	be
abducted	VVN	abduct
from	IN	from
a	DT	a
hospital	NN	hospital
the	DT	the
hospital	NN	hospital
had	VHD	have
been	VBN	be
shut	VVN	shut
down	RB	down
and	CC	and
how	WRB	how
he	PP	he
had	VHD	have
been	VBN	be
stripped	VVN	strip
naked	JJ	naked
and	CC	and
how	WRB	how
he	PP	he
was	VBD	be
left	VVN	leave
outside	IN	outside
in	IN	in
the	DT	the
cold	JJ	cold
cuz	NN	cuz
this	DT	this
was	VBD	be
in	IN	in
January	NP	January
and	CC	and
that	WDT	that
process	NN	process
he	PP	he
was	VBD	be
just	RB	just
finally	RB	finally
able	JJ	able
to	TO	to
share	VV	share
that	DT	that
sort	NN	sort
of	IN	of
degrading	VVG	degrade
and	CC	and
humiliating	VVG	humiliate
process	NN	process
with	IN	with
somebody	NN	somebody
who's	NNS	who's
in	IN	in
a	DT	a
similar	JJ	similar
profession	NN	profession
as	IN	as
him	PP	him
somebody	NN	somebody
who	WP	who
you	PP	you
know	VVP	know
understands	VVZ	understand
kind	NN	kind
of	IN	of
the	DT	the
role	NN	role
that	IN/that	that
you	PP	you
have	VHP	have
within	IN	within
the	DT	the
community	NN	community
and	CC	and
you	PP	you
know	VVP	know
how	WRB	how
you're	NN	you're
supposed	VVD	suppose
to	TO	to
serve	VV	serve
people	NNS	people
and	CC	and
you're	NN	you're
supposed	VVN	suppose
to	TO	to
and	CC	and
this	DT	this
was	VBD	be
happening	VVG	happen
to	TO	to
him	PP	him
you	PP	you
know	VVP	know
I'm	NN	I'm
able	JJ	able
to	TO	to
talk	VV	talk
to	TO	to
another	DT	another
physician	NN	physician
who	WP	who
told	VVD	tell
me	PP	me
about	RB	about
how	WRB	how
his	PP$	his
mom	NN	mom
his	PP$	his
elderly	JJ	elderly
mother	NN	mother
is	VBZ	be
in	IN	in
a	DT	a
displacement	NN	displacement
Camp	NP	Camp
she's	NNS	she's
in	IN	in
a	DT	a
tent	NN	tent
and	CC	and
she	PP	she
has	VHZ	have
a	DT	a
tough	JJ	tough
time	NN	time
walking	NN	walking
and	CC	and
the	DT	the
nearest	JJS	near
bathroom	NN	bathroom
for	IN	for
her	PP	her
is	VBZ	be
is	VBZ	be
a	DT	a
15-minute	JJ	15-minute
walk	NN	walk
you	PP	you
know	VVP	know
he	PP	he
he	PP	he
can't	VVD	can't
you	PP	you
know	VVP	know
that's	JJ	that's
something	NN	something
that's	NNS	that's
the	DT	the
first	JJ	first
time	NN	time
he	PP	he
was	VBD	be
able	JJ	able
to	TO	to
share	VV	share
that	IN/that	that
with	IN	with
somebody	NN	somebody
unfortunately	RB	unfortunately
we	PP	we
lost	VVD	lose
some	DT	some
of	IN	of
the	DT	the
stuff	NN	stuff
because	IN	because
of	IN	of
the	DT	the
bombardment	NN	bombardment
and	CC	and
so	RB	so
that	IN/that	that
in	IN	in
un	VVG	un
almost	RB	almost
100	CD	@card@
more	JJR	more
than	IN	than
190	CD	@card@
stuff	NN	stuff
were	VBD	be
killed	VVN	kill
since	IN	since
the	DT	the
the	DT	the
start	NN	start
of	IN	of
the	DT	the
war	NN	war
so	IN	so
this	DT	this
is	VBZ	be
a	DT	a
day	NN	day
today	NN	today
one	PP	one
there	RB	there
is	VBZ	be
unfortunately	RB	unfortunately
targeted	VVN	target
uh	UH	uh
killing	VVG	kill
of	IN	of
our	PP$	our
medical	JJ	medical
staffers	NNS	staffer
for	IN	for
example	NN	example
one	CD	one
of	IN	of
my	PP$	my
uh	UH	uh
one	CD	one
of	IN	of
the	DT	the
director	NN	director
of	IN	of
the	DT	the
internal	JJ	internal
medicine	NN	medicine
Department	NP	Department
Dr	NP	Dr
raat	NP	raat
Lad	NP	Lad
have	VHP	have
been	VBN	be
killed	VVN	kill
we	PP	we
intimately	RB	intimately
do	VVP	do
feel	VV	feel
the	DT	the
constant	JJ	constant
fear	NN	fear
of	IN	of
being	VBG	be
uh	UH	uh
directly	RB	directly
targeted	VVN	target
or	CC	or
a	DT	a
a	DT	a
justifiable	JJ	justifiable
collateral	NN	collateral
damage	NN	damage
honestly	RB	honestly
I	PP	I
I	PP	I
don't	VVD	don't
know	VV	know
how	WRB	how
they	PP	they
still	RB	still
manage	VVP	manage
to	TO	to
provide	VV	provide
services	NNS	service
and	CC	and
they	PP	they
are	VBP	be
coming	VVG	come
with	IN	with
clean	JJ	clean
clothes	NNS	clothes
I	PP	I
have	VHP	have
no	DT	no
idea	NN	idea
how	WRB	how
they	PP	they
still	RB	still
manage	VVP	manage
to	TO	to
keep	VV	keep
this	DT	this
remain	VVP	remain
of	IN	of
of	IN	of
of	IN	of
humanity	NN	humanity
to	TO	to
to	TO	to
go	VV	go
every	DT	every
day	NN	day
to	TO	to
work	VV	work
because	RB	because
also	RB	also
there	EX	there
is	VBZ	be
in	IN	in
the	DT	the
majority	NN	majority
of	IN	of
the	DT	the
facilities	NNS	facility
there	EX	there
is	VBZ	be
no	DT	no
salary	NN	salary
at	IN	at
the	DT	the
moment	NN	moment
they	PP	they
they're	NNS	they're
working	VVG	work
on	IN	on
voluntary	JJ	voluntary
basis	NN	basis
you	PP	you
are	VBP	be
asking	VVG	ask
them	PP	them
to	TO	to
show	VV	show
up	RP	up
to	TO	to
work	VV	work
day	NN	day
in	IN	in
and	CC	and
day	NN	day
out	IN	out
despite	IN	despite
their	PP$	their
family	NN	family
being	VBG	be
displaced	VVN	displace
despite	IN	despite
food	NN	food
being	VBG	be
a	DT	a
problem	NN	problem
despite	IN	despite
not	RB	not
being	VBG	be
able	JJ	able
to	TO	to
pay	VV	pay
them	PP	them
they	PP	they
are	VBP	be
showing	VVG	show
up	RP	up
to	TO	to
work	VV	work
day	NN	day
in	IN	in
and	CC	and
day	NN	day
out	IN	out
knowing	VVG	know
they	PP	they
don't	VVD	don't
have	VH	have
the	DT	the
medicine	NN	medicine
that	IN/that	that
they	PP	they
need	VVP	need
the	DT	the
supplies	NNS	supply
that	WDT	that
they	PP	they
need	VVP	need
they	PP	they
are	VBP	be
showing	VVG	show
up	RP	up
to	TO	to
work	VV	work
knowing	VVG	know
that	IN/that	that
the	DT	the
hospital	NN	hospital
could	MD	could
be	VB	be
raided	VVN	raid
that	IN/that	that
they	PP	they
could	MD	could
be	VB	be
arrested	VVN	arrest
or	CC	or
killed	VVN	kill
or	CC	or
they	PP	they
could	MD	could
end	VV	end
up	RP	up
in	IN	in
a	DT	a
mass	JJ	mass
grave	NN	grave
in	IN	in
the	DT	the
perimeter	NN	perimeter
of	IN	of
the	DT	the
hospital	NN	hospital
and	CC	and
they're	NN	they're
still	RB	still
doing	VVG	do
it	PP	it
and	CC	and
they	PP	they
do	VVP	do
it	PP	it
in	IN	in
an	DT	an
incredible	JJ	incredible
fashion	NN	fashion
with	IN	with
Humanity	NN	humanity
with	IN	with
compassion	NN	compassion
with	IN	with
empathy	NN	empathy
and	CC	and
most	JJS	most
of	IN	of
all	DT	all
with	IN	with
a	DT	a
skill	NN	skill
set	VVD	set
that	IN/that	that
I	PP	I
don't	VVD	don't
think	VV	think
is	VBZ	be
replicated	VVN	replicate
anywhere	RB	anywhere
else	JJ	else
uh	UH	uh
across	IN	across
the	DT	the
globe	NN	globe
for	IN	for
example	NN	example
just	RB	just
today	NN	today
when	WRB	when
the	DT	the
evacuation	NN	evacuation
order	NN	order
was	VBD	be
in	IN	in
place	NN	place
the	DT	the
sub	NN	sub
the	DT	the
water	NN	water
supplier	NN	supplier
has	VHZ	have
mentioned	VVN	mention
has	VHZ	have
called	VVN	call
us	PP	us
saying	VVG	say
that	IN/that	that
he	PP	he
is	VBZ	be
not	RB	not
able	JJ	able
to	TO	to
refill	VV	refill
his	PP$	his
water	NN	water
tank	NN	tank
which	WDT	which
means	VVZ	mean
that	IN/that	that
we	PP	we
don't	VVD	don't
have	VH	have
clean	JJ	clean
water	NN	water
now	RB	now
sometimes	RB	sometimes
we	PP	we
go	VVP	go
to	TO	to
uh	UH	uh
the	DT	the
local	JJ	local
market	NN	market
and	CC	and
find	VV	find
nothing	NN	nothing
the	DT	the
staff	NN	staff
is	VBZ	be
so	RB	so
overwhelmed	VVN	overwhelm
you	PP	you
know	VVP	know
I	PP	I
I	PP	I
remember	VVP	remember
another	DT	another
young	JJ	young
man	NN	man
who	WP	who
had	VHD	have
been	VBN	be
brought	VVN	bring
in	IN	in
who	WP	who
had	VHD	have
been	VBN	be
uh	UH	uh
had	VHD	have
you	PP	you
know	VVP	know
this	DT	this
is	VBZ	be
kind	NN	kind
of	IN	of
really	RB	really
so	IN	so
it's	NNS	it's
just	RB	just
so	RB	so
tragic	JJ	tragic
but	CC	but
he	PP	he
had	VHD	have
come	VVN	come
in	IN	in
a	DT	a
couple	NN	couple
of	IN	of
days	NNS	day
earlier	RBR	earlier
and	CC	and
the	DT	the
thought	NN	thought
was	VBD	be
that	IN/that	that
the	DT	the
shrapnel	NN	shrapnel
that	WDT	that
had	VHD	have
hit	VVN	hit
his	PP$	his
body	NN	body
was	VBD	be
all	RB	all
superficial	JJ	superficial
and	CC	and
that	IN/that	that
he	PP	he
would	MD	would
be	VB	be
okay	JJ	okay
well	RB	well
you	PP	you
know	VVP	know
the	DT	the
way	NN	way
that	IN/that	that
shrapnel	NN	shrapnel
works	NNS	work
is	VBZ	be
it	PP	it
just	RB	just
sort	VV	sort
of	IN	of
sometimes	RB	sometimes
pierces	VVZ	pierce
through	IN	through
your	PP$	your
body	NN	body
and	CC	and
just	RB	just
does	VVZ	do
so	RB	so
much	JJ	much
damage	NN	damage
to	TO	to
your	PP$	your
internal	JJ	internal
organs	NNS	organ
and	CC	and
I	PP	I
remember	VVP	remember
he	PP	he
was	VBD	be
brought	VVN	bring
in	IN	in
when	WRB	when
I	PP	I
was	VBD	be
there	RB	there
two	CD	two
days	NNS	day
later	RBR	later
and	CC	and
he	PP	he
was	VBD	be
really	RB	really
sick	JJ	sick
I	PP	I
mean	VVP	mean
it	PP	it
was	VBD	be
clear	JJ	clear
this	DT	this
guy	NN	guy
had	VHD	have
a	DT	a
lot	NN	lot
of	IN	of
damage	NN	damage
inside	RB	inside
and	CC	and
we	PP	we
were	VBD	be
waiting	VVG	wait
to	TO	to
see	VV	see
if	IN	if
we	PP	we
can	MD	can
take	VV	take
him	PP	him
to	TO	to
the	DT	the
operating	VVG	operate
room	NN	room
but	CC	but
the	DT	the
rooms	NNS	room
were	VBD	be
all	RB	all
full	JJ	full
with	IN	with
other	JJ	other
injured	JJ	injured
people	NNS	people
and	CC	and
I	PP	I
remember	VVP	remember
as	IN	as
we're	NN	we're
trying	VVG	try
to	TO	to
sort	VV	sort
of	IN	of
stabilize	VV	stabilize
him	PP	him
and	CC	and
do	VV	do
things	NNS	thing
temporarily	RB	temporarily
to	TO	to
keep	VV	keep
him	PP	him
alive	JJ	alive
um	NNS	um
I	PP	I
had	VHD	have
one	CD	one
of	IN	of
his	PP$	his
brothers	NNS	brother
who	WP	who
was	VBD	be
helping	VVG	help
deliver	VV	deliver
you	PP	you
know	VV	know
the	DT	the
breaths	NNS	breath
at	IN	at
the	DT	the
head	NN	head
of	IN	of
the	DT	the
bed	NN	bed
and	CC	and
I	PP	I
remember	VVP	remember
another	DT	another
brother	NN	brother
or	CC	or
a	DT	a
cousin	NN	cousin
I	PP	I
don't	VVD	don't
I	PP	I
don't	VVD	don't
even	RB	even
know	VV	know
but	CC	but
a	DT	a
family	NN	family
member	NN	member
I	PP	I
was	VBD	be
making	VVG	make
him	PP	him
hold	VVP	hold
a	DT	a
bag	NN	bag
of	IN	of
blood	VV	blood
uh	UH	uh
up	RB	up
in	IN	in
the	DT	the
air	NN	air
so	RB	so
that	IN/that	that
it	PP	it
can	MD	can
drip	VV	drip
into	IN	into
his	PP$	his
veins	NNS	vein
and	CC	and
it's	NNS	it's
because	IN	because
we're	NN	we're
so	RB	so
short	RB	short
staffed	VVN	staff
that	IN/that	that
his	PP$	his
family	NN	family
I	PP	I
had	VHD	have
to	TO	to
call	VV	call
on	IN	on
his	PP$	his
family	NN	family
to	TO	to
help	VV	help
me	PP	me
and	CC	and
ultimately	RB	ultimately
they	PP	they
were	VBD	be
there	RB	there
as	IN	as
we	PP	we
watched	VVD	watch
him	PP	him
deteriorate	VVP	deteriorate
slowly	RB	slowly
and	CC	and
die	VV	die
I	PP	I
mean	VV	mean
he	PP	he
he	PP	he
ended	VVD	end
up	RP	up
dying	VVG	die
in	IN	in
front	NN	front
of	IN	of
us	PP	us
while	IN	while
his	PP$	his
family	NN	family
is	VBZ	be
there	RB	there
trying	VVG	try
to	TO	to
help	VV	help
him	PP	him
these	DT	these
are	VBP	be
things	NNS	thing
that	IN/that	that
you	PP	you
know	VVP	know
of	IN	of
course	NN	course
I'm	NN	I'm
never	RB	never
going	VVG	go
to	TO	to
forget	VV	forget
but	CC	but
the	DT	the
families	NNS	family
that	WDT	that
have	VHP	have
had	VHN	have
to	TO	to
deal	VV	deal
with	IN	with
this	DT	this
if	IN	if
we	PP	we
get	VVP	get
a	DT	a
ceasefire	NN	ceasefire
tomorrow	NN	tomorrow
I	PP	I
mean	VVP	mean
are	VBP	be
they	PP	they
going	VVG	go
to	TO	to
forget	VV	forget
everything	NN	everything
that's	NNS	that's
happened	VVN	happen
are	VBP	be
they	PP	they
going	VVG	go
to	TO	to
live	VV	live
normal	JJ	normal
lives	NNS	life
having	VHG	have
watched	VVN	watch
you	PP	you
know	VVP	know
what's	NNS	what's
happened	VVN	happen
to	TO	to
them	PP	them
in	IN	in
the	DT	the
way	NN	way
that	IN/that	that
their	PP$	their
lives	NNS	life
have	VHP	have
been	VBN	be
attacked	VVN	attack
no	RB	no
I	PP	I
mean	VVP	mean
it's	NNS	it's
never	RB	never
going	VVG	go
to	TO	to
be	VB	be
the	DT	the
same	JJ	same
I	PP	I
was	VBD	be
in	IN	in
that	DT	that
hospital	NN	hospital
I	PP	I
lived	VVD	live
in	IN	in
Alexa	NP	Alexa
Hospital	NP	Hospital
literally	RB	literally
was	VBD	be
stationed	VVN	station
there	RB	there
for	IN	for
an	DT	an
entire	JJ	entire
month	NN	month
uh	UH	uh
I	PP	I
I	PP	I
never	RB	never
saw	VVD	see
anything	NN	anything
more	RBR	more
than	IN	than
than	IN	than
Hospital	NP	Hospital
healthcare	NN	healthcare
workers	NNS	worker
trying	VVG	try
their	PP$	their
best	JJS	good
to	TO	to
take	VV	take
care	NN	care
of	IN	of
patients	NNS	patient
and	CC	and
their	PP$	their
families	NNS	family
that	WDT	that
lived	VVD	live
in	IN	in
that	DT	that
place	NN	place
families	NNS	family
took	VVD	take
refuge	NN	refuge
in	IN	in
that	DT	that
place	NN	place
I	PP	I
saw	VVD	see
I	PP	I
never	RB	never
saw	VVD	see
a	DT	a
weapon	NN	weapon
on	IN	on
campus	NN	campus
I	PP	I
never	RB	never
saw	VVD	see
anything	NN	anything
more	RBR	more
than	IN	than
a	DT	a
healthcare	NN	healthcare
team	NN	team
Tak	NP	Tak
care	NN	care
of	IN	of
people	NNS	people
who	WP	who
were	VBD	be
suffering	VVG	suffer
and	CC	and
dying	VVG	die
it	PP	it
seems	VVZ	seem
uh	UH	uh
that	RB	that
what	WP	what
I	PP	I
witnessed	VVD	witness
over	RP	over
and	CC	and
over	RP	over
again	RB	again
was	VBD	be
the	DT	the
purposeful	JJ	purposeful
uh	UH	uh
use	VV	use
of	IN	of
of	IN	of
weapons	NNS	weapon
to	TO	to
to	RB	to
to	RB	to
to	TO	to
make	VV	make
uh	UH	uh
misery	NN	misery
as	IN	as
Broad	NP	Broad
and	CC	and
as	RB	as
vast	JJ	vast
of	IN	of
of	IN	of
a	DT	a
thing	NN	thing
as	IN	as
possible	JJ	possible
in	IN	in
that	DT	that
place	NN	place
this	DT	this
whole	JJ	whole
narrative	NN	narrative
that	IN/that	that
the	DT	the
Israelis	NPS	Israelis
created	VVD	create
to	TO	to
try	VV	try
to	TO	to
justify	VV	justify
the	DT	the
targeting	VVG	target
of	IN	of
the	DT	the
health	NN	health
system	NN	system
you	PP	you
know	VVP	know
from	IN	from
the	DT	the
whole	JJ	whole
idea	NN	idea
that	IN/that	that
that	DT	that
sh	NN	sh
shifa	NN	shifa
has	VHZ	have
all	DT	all
of	IN	of
these	DT	these
underground	JJ	underground
bunkers	NNS	bunker
and	CC	and
none	NN	none
of	IN	of
them	PP	them
were	VBD	be
found	VVN	find
these	DT	these
command	NN	command
and	CC	and
control	NN	control
centers	NNS	center
all	RB	all
of	IN	of
this	DT	this
had	VHD	have
it	PP	it
been	VBN	be
true	JJ	true
uh	UH	uh
uh	UH	uh
one	CD	one
we	PP	we
would	MD	would
have	VH	have
been	VBN	be
you	PP	you
you	PP	you
as	IN	as
journalists	NNS	journalist
would	MD	would
have	VH	have
been	VBN	be
taken	VVN	take
on	IN	on
tours	NNS	tour
underneath	IN	underneath
shiffer	NN	shiffer
Hospital	NN	hospital
in	IN	in
these	DT	these
bunkers	NNS	bunker
if	IN	if
you	PP	you
can	MD	can
make	VV	make
excuses	NNS	excuse
for	IN	for
kids	NNS	kid
being	VBG	be
killed	VVN	kill
if	IN	if
you	PP	you
can	MD	can
somehow	RB	somehow
come	VV	come
up	RP	up
with	IN	with
an	DT	an
excuse	NN	excuse
and	CC	and
be	VB	be
like	IN	like
well	RB	well
you	PP	you
know	VVP	know
there	EX	there
were	VBD	be
these	DT	these
people	NNS	people
that	WDT	that
were	VBD	be
hiding	VVG	hide
in	IN	in
the	DT	the
area	NN	area
or	CC	or
you	PP	you
know	VVP	know
it's	NNS	it's
the	DT	the
in	IN	in
2006	CD	@card@
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
voted	VVD	vote
this	DT	this
way	NN	way
then	RB	then
there's	RB	there's
one	CD	one
of	IN	of
two	CD	two
things	NNS	thing
I	PP	I
mean	VVP	mean
either	RB	either
you	PP	you
don't	VVD	don't
view	VV	view
them	PP	them
as	IN	as
human	JJ	human
beings	NNS	being
or	CC	or
you	PP	you
think	VVP	think
that	IN/that	that
it's	NNS	it's
that	DT	that
you're	NN	you're
going	VVG	go
to	TO	to
somehow	RB	somehow
arrive	VV	arrive
at	IN	at
a	DT	a
solution	NN	solution
by	IN	by
doing	VVG	do
this	DT	this
and	CC	and
I	PP	I
think	VVP	think
both	CC	both
are	VBP	be
incredibly	RB	incredibly
wrong	JJ	wrong
you	PP	you
will	MD	will
never	RB	never
you	PP	you
know	VVP	know
achieve	VV	achieve
any	DT	any
sort	NN	sort
of	IN	of
solution	NN	solution
just	RB	just
by	IN	by
know	VV	know
killing	VVG	kill
as	IN	as
many	JJ	many
kids	NNS	kid
that	WDT	that
have	VHP	have
been	VBN	be
killed	VVN	kill
or	CC	or
as	IN	as
many	JJ	many
innocent	JJ	innocent
people	NNS	people
that	WDT	that
have	VHP	have
been	VBN	be
killed	VVN	kill
and	CC	and
the	DT	the
second	JJ	second
part	NN	part
of	IN	of
this	DT	this
is	VBZ	be
yes	RB	yes
if	IN	if
you	PP	you
don't	VVD	don't
think	VV	think
that	IN/that	that
they	PP	they
are	VBP	be
kids	NNS	kid
like	IN	like
your	PP$	your
kids	NNS	kid
if	IN	if
you	PP	you
don't	VVD	don't
view	VV	view
a	DT	a
young	JJ	young
a	DT	a
young	JJ	young
girl	NN	girl
like	IN	like
uh	UH	uh
like	IN	like
somebody	NN	somebody
Who	WP	who
You're	NP	You're
related	VVD	relate
to	TO	to
then	RB	then
you	PP	you
can	MD	can
easily	RB	easily
come	VV	come
up	RP	up
with	IN	with
these	DT	these
excuses	NNS	excuse
but	CC	but
that's	NNS	that's
what	WP	what
I	PP	I
would	MD	would
challenge	VV	challenge
people	NNS	people
to	TO	to
I	PP	I
challenge	VVP	challenge
them	PP	them
to	TO	to
just	RB	just
be	VB	be
able	JJ	able
to	TO	to
look	VV	look
at	IN	at
Palestinians	NNS	Palestinian
and	CC	and
see	VV	see
themselves	PP	themselves
in	IN	in
the	DT	the
Palestinians	NPS	Palestinians
see	VVP	see
your	PP$	your
own	JJ	own
family	NN	family
see	VV	see
your	PP$	your
own	JJ	own
life	NN	life
story	NN	story
and	CC	and
if	IN	if
you	PP	you
can	MD	can
do	VV	do
that	IN/that	that
I	PP	I
guarantee	VVP	guarantee
you'll	RB	you'll
come	VV	come
up	RP	up
with	IN	with
a	DT	a
different	JJ	different
answer	NN	answer
I	PP	I
think	VVP	think
that	IN/that	that
the	DT	the
Palestinian	JJ	Palestinian
perspective	NN	perspective
