seated	VVN	seat
of	IN	of
either	DT	either
party	NN	party
I	PP	I
would	MD	would
note	VV	note
the	DT	the
court	NN	court
order	NN	order
of	IN	of
the	DT	the
16th	JJ	16th
of	IN	of
March	NP	March
2022	CD	@card@
in	IN	in
Ukraine	NP	Ukraine
Russia	NP	Russia
stating	VVG	state
that	IN/that	that
the	DT	the
power	NN	power
of	IN	of
the	DT	the
court	NN	court
to	TO	to
indicate	VV	indicate
provisional	JJ	provisional
measures	NNS	measure
has	VHZ	have
has	VHZ	have
as	IN	as
its	PP$	its
object	NN	object
the	DT	the
preservation	NN	preservation
of	IN	of
the	DT	the
respective	JJ	respective
rights	NNS	right
claimed	VVN	claim
by	IN	by
the	DT	the
parties	NNS	party
and	CC	and
further	JJR	further
quote	VVP	quote
the	DT	the
comment	NN	comment
in	IN	in
the	DT	the
Mayar	NP	Mayar
case	NN	case
that	IN/that	that
the	DT	the
function	NN	function
of	IN	of
provisional	JJ	provisional
measures	NNS	measure
is	VBZ	be
to	TO	to
protect	VV	protect
the	DT	the
respective	JJ	respective
rights	NNS	right
of	IN	of
either	DT	either
party	NN	party
pending	VVG	pend
its	PP$	its
final	JJ	final
decision	NN	decision
this	DT	this
Mutual	JJ	mutual
protection	NN	protection
or	CC	or
balancing	VVG	balance
Criterion	NN	criterion
in	IN	in
the	DT	the
light	NN	light
of	IN	of
the	DT	the
rights	NNS	right
of	IN	of
both	DT	both
parties	NNS	party
is	VBZ	be
intended	VVN	intend
to	TO	to
prevent	VV	prevent
either	DT	either
party	NN	party
being	VBG	be
placed	VVN	place
in	IN	in
a	DT	a
situation	NN	situation
of	IN	of
disadvantage	NN	disadvantage
and	CC	and
to	TO	to
ensure	VV	ensure
that	DT	that
irreparable	JJ	irreparable
prejudice	NN	prejudice
will	MD	will
not	RB	not
be	VB	be
caused	VVN	cause
to	TO	to
either	DT	either
party	NN	party
I	PP	I
will	MD	will
look	VV	look
briefly	RB	briefly
at	IN	at
the	DT	the
relevant	JJ	relevant
rights	NNS	right
of	IN	of
both	DT	both
parties	NNS	party
here	RB	here
as	RB	as
regards	VVZ	regard
the	DT	the
applicant	NN	applicant
I	PP	I
make	VVP	make
three	CD	three
simple	JJ	simple
and	CC	and
brief	JJ	brief
points	NNS	point
First	NP	First
South	NP	South
Africa	NP	Africa
has	VHZ	have
presented	VVN	present
a	DT	a
confusing	JJ	confusing
and	CC	and
a	DT	a
partial	JJ	partial
resp	NN	resp
cital	NN	cital
of	IN	of
the	DT	the
facts	NNS	fact
this	DT	this
will	MD	will
be	VB	be
disc	NN	disc
discussed	VVN	discuss
later	RBR	later
this	DT	this
morning	NN	morning
by	IN	by
Miss	NP	Miss
Rajan	NP	Rajan
secondly	RB	secondly
that	IN/that	that
the	DT	the
appropriate	JJ	appropriate
legal	JJ	legal
framework	NN	framework
for	IN	for
this	DT	this
tragic	JJ	tragic
situation	NN	situation
is	VBZ	be
that	IN/that	that
of	IN	of
international	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
thirdly	RB	thirdly
that	IN/that	that
Israel	NP	Israel
'	POS	'
s	NN	S
efforts	NNS	effort
both	CC	both
to	TO	to
mitigate	VV	mitigate
harm	NN	harm
when	WRB	when
conducting	VVG	conduct
operations	NNS	operation
as	RB	as
well	RB	well
as	IN	as
its	PP$	its
efforts	NNS	effort
to	TO	to
alleviate	VV	alleviate
suffering	NN	suffering
through	IN	through
humanitarian	JJ	humanitarian
activities	NNS	activity
have	VHP	have
gone	VVN	go
relatively	RB	relatively
unnoticed	JJ	unnoticed
and	CC	and
dispel	VV	dispel
or	CC	or
at	IN	at
the	DT	the
very	RB	very
least	JJS	least
mitigate	VV	mitigate
against	IN	against
any	DT	any
allegation	NN	allegation
of	IN	of
intent	NN	intent
as	IN	as
from	IN	from
Israel	NP	Israel
'	POS	'
s	JJ	s
withdrawal	NN	withdrawal
of	IN	of
its	PP$	its
civilian	JJ	civilian
and	CC	and
Military	JJ	military
presence	NN	presence
from	IN	from
Gaza	NP	Gaza
in	IN	in
2005	CD	@card@
which	WDT	which
brought	VVD	bring
an	DT	an
end	NN	end
to	TO	to
its	PP$	its
belligerent	JJ	belligerent
occupation	NN	occupation
and	CC	and
the	DT	the
violent	JJ	violent
coming	VVG	come
to	TO	to
power	NN	power
of	IN	of
Hamas	NNS	Hamas
in	IN	in
2007	CD	@card@
a	DT	a
situation	NN	situation
of	IN	of
conflict	NN	conflict
has	VHZ	have
existed	VVN	exist
with	IN	with
Hamas	JJ	Hamas
firing	NN	firing
rocket	NN	rocket
as	IN	as
Israeli	JJ	Israeli
towns	NNS	town
and	CC	and
Villages	NNS	village
unceasingly	RB	unceasingly
however	RB	however
the	DT	the
attack	NN	attack
on	IN	on
Israel	NP	Israel
on	IN	on
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
was	VBD	be
qualitatively	RB	qualitatively
different	JJ	different
from	IN	from
all	DT	all
that	WDT	that
went	VVD	go
before	IN	before
the	DT	the
truth	NN	truth
is	VBZ	be
that	IN/that	that
if	IN	if
there	EX	there
has	VHZ	have
been	VBN	be
any	DT	any
genocidal	JJ	genocidal
activity	NN	activity
in	IN	in
this	DT	this
situation	NN	situation
it	PP	it
was	VBD	be
the	DT	the
event	NN	event
of	IN	of
7th	JJ	7th
of	IN	of
October	NP	October
acts	NNS	act
and	CC	and
intent	NN	intent
can	MD	can
and	CC	and
have	VH	have
been	VBN	be
advocately	RB	advocately
demonstrated	VVN	demonstrate
but	CC	but
Hamas	NNS	Hamas
recognized	VVN	recognize
as	IN	as
a	DT	a
terrorist	JJ	terrorist
group	NN	group
by	IN	by
at	IN	at
least	JJS	least
41	CD	@card@
States	NNS	state
including	VVG	include
the	DT	the
US	NP	US
the	DT	the
UK	NP	UK
all	DT	all
members	NNS	member
of	IN	of
the	DT	the
EU	NP	EU
Canada	NP	Canada
Australia	NP	Australia
Saudi	NP	Saudi
Arabia	NP	Arabia
Japan	NP	Japan
and	CC	and
Colombia	NP	Colombia
is	VBZ	be
not	RB	not
before	IN	before
the	DT	the
court	NN	court
only	RB	only
South	NP	South
Africa	NP	Africa
a	DT	a
third	JJ	third
party	NN	party
that	WDT	that
is	VBZ	be
not	RB	not
involved	VVN	involve
in	IN	in
the	DT	the
armed	JJ	armed
conflict	NN	conflict
appears	VVZ	appear
nevertheless	RB	nevertheless
as	IN	as
South	NP	South
Africa	NP	Africa
has	VHZ	have
pointed	VVN	point
out	RP	out
complicity	NN	complicity
in	IN	in
genocide	NN	genocide
is	VBZ	be
in	IN	in
play	NN	play
States	NNS	state
that	WDT	that
supported	VVD	support
condoned	VVD	condone
praised	VVN	praise
or	CC	or
glorified	VVN	glorify
the	DT	the
events	NNS	event
of	IN	of
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
both	CC	both
at	IN	at
the	DT	the
time	NN	time
and	CC	and
later	RBR	later
stand	VV	stand
guilty	JJ	guilty
of	IN	of
a	DT	a
violation	NN	violation
of	IN	of
article	NN	article
3E	JJ	3E
of	IN	of
the	DT	the
Convention	NN	convention
as	IN	as
being	VBG	be
complicit	JJ	complicit
in	IN	in
genocide	NN	genocide
and	CC	and
indeed	RB	indeed
of	IN	of
the	DT	the
duty	NN	duty
to	TO	to
prevent	VV	prevent
genocide	NN	genocide
under	IN	under
article	NN	article
one	CD	one
and	CC	and
as	IN	as
the	DT	the
agent	NN	agent
has	VHZ	have
pointed	VVN	point
out	RP	out
South	NP	South
Africa	NP	Africa
has	VHZ	have
given	VVN	give
sucker	NN	sucker
and	CC	and
support	NN	support
to	TO	to
Hamas	NNS	Hamas
at	IN	at
the	DT	the
least	JJS	least
clearly	RB	clearly
of	IN	of
relevance	NN	relevance
to	TO	to
a	DT	a
discussion	NN	discussion
of	IN	of
the	DT	the
situation	NN	situation
is	VBZ	be
the	DT	the
facilitation	NN	facilitation
of	IN	of
humanitarian	JJ	humanitarian
assistance	NN	assistance
something	NN	something
that	WDT	that
hardly	RB	hardly
sits	VVZ	sit
well	RB	well
with	IN	with
accusations	NNS	accusation
of	IN	of
genocidal	JJ	genocidal
intent	NN	intent
as	IN	as
my	PP$	my
colleagues	NNS	colleague
will	MD	will
demonstrate	VV	demonstrate
Israeli	NP	Israeli
Israel	NP	Israel
'	POS	'
s	JJ	s
activities	NNS	activity
in	IN	in
this	DT	this
area	NN	area
need	VVP	need
to	TO	to
be	VB	be
addressed	VVN	address
and	CC	and
not	RB	not
swept	VVD	sweep
aside	RP	aside
as	IN	as
South	NP	South
Africa	NP	Africa
seeks	VVZ	seek
to	TO	to
do	VV	do
Prime	NP	Prime
amongst	IN	amongst
the	DT	the
rights	NNS	right
of	IN	of
the	DT	the
respondent	NN	respondent
that	WDT	that
are	VBP	be
critical	JJ	critical
to	TO	to
any	DT	any
legal	JJ	legal
evaluation	NN	evaluation
of	IN	of
the	DT	the
situation	NN	situation
is	VBZ	be
the	DT	the
inherent	JJ	inherent
right	NN	right
of	IN	of
any	DT	any
state	NN	state
to	TO	to
defend	VV	defend
itself	PP	itself
embedded	VVN	embed
in	IN	in
customary	JJ	customary
international	JJ	international
law	NN	law
and	CC	and
enshrined	VVN	enshrine
in	IN	in
the	DT	the
UN	NP	UN
Charter	NP	Charter
this	DT	this
right	RB	right
afforded	VVN	afford
to	TO	to
States	NP	States
reaffirms	VVZ	reaffirm
and	CC	and
underlines	VVZ	underline
the	DT	the
responsibility	NN	responsibility
of	IN	of
all	DT	all
states	NNS	state
towards	IN	towards
uh	UH	uh
citizens	NNS	citizen
and	CC	and
mark	VV	mark
the	DT	the
acceptance	NN	acceptance
by	IN	by
the	DT	the
International	NP	International
Community	NP	Community
of	IN	of
the	DT	the
political	JJ	political
reality	NN	reality
and	CC	and
Lead	JJ	Lead
leg	NN	leg
Al	NP	Al
confir	NN	confir
confirmation	NN	confirmation
that	WDT	that
states	VVZ	state
when	WRB	when
attacked	VVD	attack
May	MD	may
legitimately	RB	legitimately
respond	VV	respond
in	IN	in
a	DT	a
forceful	JJ	forceful
and	CC	and
proportionate	JJ	proportionate
manner	NN	manner
Professor	NP	Professor
low	JJ	low
yesterday	NN	yesterday
sought	VVD	seek
to	TO	to
maintain	VV	maintain
that	IN/that	that
Israel	NP	Israel
has	VHZ	have
no	DT	no
right	NN	right
to	TO	to
self	JJ	self
-	NN	-
defense	NN	defense
in	IN	in
this	DT	this
situation	NN	situation
how	WRB	how
could	MD	could
anyone	NN	anyone
possibly	RB	possibly
argue	VVP	argue
that	IN/that	that
Israel	NP	Israel
could	MD	could
not	RB	not
defend	VV	defend
itself	PP	itself
faced	VVN	face
with	IN	with
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
atrocities	NNS	atrocity
and	CC	and
the	DT	the
incessant	JJ	incessant
attacks	NNS	attack
against	IN	against
its	PP$	its
civilians	NNS	civilian
since	IN	since
indeed	RB	indeed
a	DT	a
very	RB	very
wide	JJ	wide
range	NN	range
of	IN	of
States	NPS	States
has	VHZ	have
acknowledged	VVN	acknowledge
the	DT	the
right	NN	right
of	IN	of
self	JJ	self
-	NN	-
defense	NN	defense
here	RB	here
ranging	VVG	range
from	IN	from
the	DT	the
UK	NP	UK
to	TO	to
the	DT	the
US	NP	US
France	NP	France
Germany	NP	Germany
Italy	NP	Italy
Canada	NP	Canada
Japan	NP	Japan
Ghana	NP	Ghana
and	CC	and
Guatemala	NP	Guatemala
and	CC	and
others	NNS	other
Israel	NP	Israel
Bears	NPS	Bears
the	DT	the
responsibility	NN	responsibility
to	TO	to
exercise	VV	exercise
its	PP$	its
protection	NN	protection
over	IN	over
its	PP$	its
citizens	NNS	citizen
not	RB	not
only	RB	only
those	DT	those
constantly	RB	constantly
subjected	VVN	subject
to	TO	to
bombardment	NN	bombardment
from	IN	from
Gaza	NP	Gaza
but	CC	but
also	RB	also
and	CC	and
critically	RB	critically
with	IN	with
regard	NN	regard
to	TO	to
those	DT	those
captured	VVN	capture
and	CC	and
held	VVN	hold
hostage	NN	hostage
as	IN	as
a	DT	a
result	NN	result
of	IN	of
the	DT	the
7th	JJ	7th
of	IN	of
October	NP	October
outrage	NN	outrage
these	DT	these
rights	NNS	right
exist	VVP	exist
and	CC	and
cannot	MD	can
be	VB	be
disregarded	VVN	disregard
of	IN	of
course	NN	course
Israel	NP	Israel
does	VVZ	do
not	RB	not
have	VH	have
any	DT	any
right	NN	right
to	TO	to
violate	VV	violate
the	DT	the
law	NN	law
still	RB	still
less	RBR	less
to	TO	to
commit	VV	commit
genocide	NN	genocide
and	CC	and
indeed	RB	indeed
it	PP	it
does	VVZ	do
not	RB	not
but	CC	but
it	PP	it
does	VVZ	do
have	VHP	have
every	DT	every
right	NN	right
to	TO	to
act	VV	act
to	TO	to
defend	VV	defend
itself	PP	itself
in	IN	in
accordance	NN	accordance
with	IN	with
the	DT	the
rules	NNS	rule
of	IN	of
principles	NNS	principle
of	IN	of
of	IN	of
international	JJ	international
law	NN	law
and	CC	and
so	RB	so
it	PP	it
has	VHZ	have
done	VVN	do
a	DT	a
link	NN	link
has	VHZ	have
to	TO	to
be	VB	be
established	VVN	establish
between	IN	between
the	DT	the
rights	NNS	right
asserted	VVD	assert
and	CC	and
the	DT	the
provisional	JJ	provisional
measures	NNS	measure
requested	VVD	request
and	CC	and
this	DT	this
issue	NN	issue
will	MD	will
be	VB	be
addressed	VVN	address
by	IN	by
Mr	NP	Mr
Staker	NP	Staker
and	CC	and
he	PP	he
will	MD	will
show	VV	show
that	IN/that	that
the	DT	the
measures	NNS	measure
proposed	VVN	propose
go	VVP	go
far	RB	far
beyond	IN	beyond
the	DT	the
protection	NN	protection
of	IN	of
the	DT	the
rights	NNS	right
asserted	VVD	assert
Adam	NP	Adam
president	NN	president
members	NNS	member
of	IN	of
the	DT	the
Court	NN	court
they	PP	they
say	VVP	say
is	VBZ	be
an	DT	an
important	JJ	important
case	NN	case
allegations	NNS	allegation
have	VHP	have
been	VBN	be
made	VVN	make
which	WDT	which
Verge	NP	Verge
on	IN	on
the	DT	the
outrageous	JJ	outrageous
the	DT	the
attack	NN	attack
by	IN	by
Hamas	NNS	Hamas
on	IN	on
7th	JJ	7th
of	IN	of
October	NP	October
with	IN	with
its	PP$	its
deliberate	JJ	deliberate
Commission	NN	commission
of	IN	of
atrocities	NNS	atrocity
clearly	RB	clearly
forms	VVZ	form
in	IN	in
Falls	NP	Falls
within	IN	within
the	DT	the
statutory	JJ	statutory
definition	NN	definition
of	IN	of
genocide	NN	genocide
Israel	NP	Israel
'	POS	'
s	NN	S
response	NN	response
was	VBD	be
and	CC	and
remains	VVZ	remain
legitimate	JJ	legitimate
and	CC	and
necessary	JJ	necessary
it	PP	it
acted	VVD	act
and	CC	and
continues	VVZ	continue
to	TO	to
act	VV	act
in	IN	in
a	DT	a
manner	NN	manner
consistent	JJ	consistent
with	IN	with
international	JJ	international
law	NN	law
it	PP	it
does	VVZ	do
so	RB	so
not	RB	not
in	IN	in
an	DT	an
unrestrained	JJ	unrestrained
manner	NN	manner
but	CC	but
in	IN	in
investing	VVG	invest
unprecedented	JJ	unprecedented
efforts	NNS	effort
in	IN	in
mitigating	JJ	mitigating
civilian	JJ	civilian
arm	NN	arm
at	IN	at
a	DT	a
cost	NN	cost
to	TO	to
its	PP$	its
operations	NNS	operation
as	RB	as
well	RB	well
as	IN	as
alleviating	VVG	alleviate
hardship	NN	hardship
and	CC	and
suffering	NN	suffering
with	IN	with
investment	NN	investment
of	IN	of
resources	NNS	resource
and	CC	and
efforts	NNS	effort
there	EX	there
is	VBZ	be
no	DT	no
genocidal	JJ	genocidal
intent	NN	intent
here	RB	here
this	DT	this
is	VBZ	be
no	DT	no
genocide	NN	genocide
South	NP	South
Africa	NP	Africa
tells	VVZ	tell
us	PP	us
only	RB	only
half	PDT	half
the	DT	the
story	NN	story
Israel	NP	Israel
is	VBZ	be
guilty	JJ	guilty
of	IN	of
genocide	NN	genocide
we	PP	we
cannot	MD	can
deal	VV	deal
with	IN	with
Hamas	NN	Hamas
only	RB	only
Israel	NP	Israel
Must	MD	must
Be	VB	be
Stopped	VVN	stop
from	IN	from
protecting	VVG	protect
its	PP$	its
citizenry	NN	citizenry
and	CC	and
elimate	NN	elimate
eliminating	VVG	eliminate
the	DT	the
egregious	JJ	egregious
threat	NN	threat
that	WDT	that
is	VBZ	be
Hamas	JJ	Hamas
we	PP	we
cannot	MD	can
deal	VV	deal
with	IN	with
Hamas	NNS	Hamas
meanwhile	RB	meanwhile
we	PP	we
must	MD	must
bind	VV	bind
the	DT	the
arms	NNS	arm
of	IN	of
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
Hamas	NP	Hamas
is	VBZ	be
for	IN	for
some	DT	some
other	JJ	other
body	NN	body
I	PP	I
conclude	VVP	conclude
first	RB	first
the	DT	the
core	NN	core
of	IN	of
genocide	NN	genocide
is	VBZ	be
intent	NN	intent
without	IN	without
intent	NN	intent
there	EX	there
can	MD	can
be	VB	be
no	DT	no
genocide	NN	genocide
in	IN	in
law	NN	law
it	PP	it
is	VBZ	be
true	JJ	true
for	IN	for
the	DT	the
merits	NNS	merit
it	PP	it
is	VBZ	be
equally	RB	equally
true	JJ	true
for	IN	for
provisional	JJ	provisional
measures	NNS	measure
any	DT	any
primer	NN	primer
fase	NN	fase
consideration	NN	consideration
indeed	RB	indeed
of	IN	of
intent	NN	intent
even	RB	even
at	IN	at
this	DT	this
preliminary	JJ	preliminary
stage	NN	stage
will	MD	will
only	RB	only
demonstrate	VV	demonstrate
its	PP$	its
absence	NN	absence
from	IN	from
Israel	NP	Israel
'	POS	'
s	NN	S
activities	NNS	activity
second	RB	second
there	EX	there
is	VBZ	be
here	RB	here
no	DT	no
dispute	NN	dispute
under	IN	under
the	DT	the
genocide	NN	genocide
Convention	NN	convention
as	IN	as
at	IN	at
the	DT	the
time	NN	time
of	IN	of
submission	NN	submission
of	IN	of
the	DT	the
application	NN	application
as	IN	as
alleged	VVN	allege
by	IN	by
Africa	NP	Africa
and	CC	and
as	RB	as
required	VVN	require
for	IN	for
primary	JJ	primary
fase	NN	fase
jurisdiction	NN	jurisdiction
indeed	RB	indeed
South	NP	South
Africa	NP	Africa
'	POS	'
s	JJ	s
own	JJ	own
precipitate	NN	precipitate
activities	NNS	activity
with	IN	with
notes	NNS	note
over	IN	over
recent	JJ	recent
weeks	NNS	week
demonstrates	VVZ	demonstrate
the	DT	the
lack	NN	lack
of	IN	of
its	PP$	its
confidence	NN	confidence
in	IN	in
this	DT	this
respect	NN	respect
and	CC	and
that	WDT	that
is	VBZ	be
telling	VVG	tell
thirdly	RB	thirdly
the	DT	the
rights	NNS	right
to	TO	to
be	VB	be
protected	VVN	protect
in	IN	in
the	DT	the
provisional	JJ	provisional
measures	NNS	measure
procedure	NN	procedure
cover	VVP	cover
not	RB	not
just	RB	just
the	DT	the
applicant	NN	applicant
but	CC	but
also	RB	also
the	DT	the
respondent	NN	respondent
and	CC	and
chief	JJ	chief
amongst	IN	amongst
these	DT	these
rights	NNS	right
is	VBZ	be
that	IN/that	that
of	IN	of
the	DT	the
right	NN	right
and	CC	and
obligation	NN	obligation
to	TO	to
act	VV	act
to	TO	to
defend	VV	defend
itself	PP	itself
and	CC	and
its	PP$	its
citizens	NNS	citizen
this	DT	this
must	MD	must
be	VB	be
considered	VVN	consider
and	CC	and
weighed	VVN	weigh
by	IN	by
the	DT	the
court	NN	court
as	IN	as
against	IN	against
the	DT	the
false	JJ	false
accusations	NNS	accusation
level	JJ	level
Israel	NP	Israel
Madame	NN	Madame
President	NP	President
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
thank	VV	thank
you	PP	you
for	IN	for
your	PP$	your
kind	NN	kind
attention	NN	attention
um	NNS	um
I	PP	I
would	MD	would
ask	VV	ask
you	PP	you
to	TO	to
call	VV	call
Madame	NN	Madame
Rajan	NP	Rajan
at	IN	at
your	PP$	your
convenience	NN	convenience
thank	VV	thank
you	PP	you
Professor	NP	Professor
Shaw	NP	Shaw
before	IN	before
I	PP	I
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
the	DT	the
next	JJ	next
speaker	NN	speaker
the	DT	the
court	NN	court
will	MD	will
observe	VV	observe
a	DT	a
coffee	NN	coffee
break	NN	break
of	IN	of
10	CD	@card@
minutes	NNS	minute
the	DT	the
city	NN	city
is	VBZ	be
seated	VVN	seat
the	DT	the
sitting	VVG	sit
is	VBZ	be
resumed	VVN	resume
and	CC	and
I	PP	I
now	RB	now
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
miss	VV	miss
galit	JJ	galit
Ragan	NP	Ragan
you	PP	you
have	VHP	have
the	DT	the
you	PP	you
madam	NN	madam
president	NN	president
members	NNS	member
of	IN	of
the	DT	the
Court	NP	Court
it	PP	it
is	VBZ	be
an	DT	an
honor	NN	honor
to	TO	to
appear	VV	appear
before	IN	before
you	PP	you
on	IN	on
behalf	NN	behalf
of	IN	of
the	DT	the
state	NN	state
of	IN	of
Israel	NP	Israel
as	IN	as
Professor	NP	Professor
sha	NP	Sha
noted	VVD	note
at	IN	at
this	DT	this
stage	NN	stage
South	NP	South
Africa	NP	Africa
does	VVZ	do
not	RB	not
need	VV	need
to	TO	to
prove	VV	prove
that	IN/that	that
genocidal	JJ	genocidal
acts	NNS	act
have	VHP	have
been	VBN	be
or	CC	or
are	VBP	be
being	VBG	be
committed	VVN	commit
but	CC	but
it	PP	it
does	VVZ	do
have	VHP	have
to	TO	to
show	VV	show
that	IN/that	that
the	DT	the
genocide	NN	genocide
convention	NN	convention
is	VBZ	be
actually	RB	actually
relevant	JJ	relevant
it	PP	it
has	VHZ	have
to	TO	to
shows	NNS	show
some	DT	some
level	NN	level
of	IN	of
Acts	NNS	act
and	CC	and
some	DT	some
level	NN	level
of	IN	of
intent	NN	intent
Professor	NP	Professor
Shaw	NP	Shaw
has	VHZ	have
spoken	VVN	speak
to	TO	to
the	DT	the
issue	NN	issue
of	IN	of
Express	NP	Express
intent	NN	intent
it	PP	it
is	VBZ	be
my	PP$	my
task	NN	task
to	TO	to
speak	VV	speak
to	TO	to
the	DT	the
circumstances	NNS	circumstance
of	IN	of
Israel	NP	Israel
'	POS	'
s	NN	S
actions	NNS	action
Israel	NP	Israel
cannot	MD	can
possibly	RB	possibly
comprehensively	RB	comprehensively
address	VV	address
today	NN	today
all	RB	all
of	IN	of
the	DT	the
allegations	NNS	allegation
made	VVN	make
in	IN	in
South	NP	South
Africa	NP	Africa
'	POS	'
s	JJ	s
application	NN	application
in	IN	in
this	DT	this
regard	NN	regard
the	DT	the
applicant	NN	applicant
paints	VVZ	paint
a	DT	a
dire	JJ	dire
picture	NN	picture
but	CC	but
it	PP	it
is	VBZ	be
a	DT	a
partial	JJ	partial
and	CC	and
deeply	RB	deeply
flawed	JJ	flawed
picture	NN	picture
the	DT	the
application	NN	application
is	VBZ	be
so	RB	so
distorted	VVN	distort
in	IN	in
its	PP$	its
descriptions	NNS	description
that	IN/that	that
it	PP	it
prevents	VVZ	prevent
the	DT	the
court	NN	court
from	IN	from
properly	RB	properly
assessing	VVG	assess
the	DT	the
plausibility	NN	plausibility
of	IN	of
the	DT	the
rights	NNS	right
asserted	VVD	assert
by	IN	by
South	NP	South
Africa	NP	Africa
plausibility	NN	plausibility
cannot	MD	can
be	VB	be
determined	VVN	determine
based	VVN	base
on	IN	on
the	DT	the
unsubstantiated	JJ	unsubstantiated
allegations	NNS	allegation
of	IN	of
one	CD	one
party	NN	party
to	TO	to
the	DT	the
proceedings	NNS	proceeding
alone	RB	alone
if	IN	if
article	NN	article
41	CD	@card@
of	IN	of
the	DT	the
Court	NP	Court
statute	NN	statute
is	VBZ	be
to	TO	to
have	VH	have
any	DT	any
meaning	NN	meaning
in	IN	in
the	DT	the
time	NN	time
available	JJ	available
I	PP	I
will	MD	will
address	VV	address
three	CD	three
aspects	NNS	aspect
of	IN	of
reality	NN	reality
on	IN	on
the	DT	the
ground	NN	ground
the	DT	the
the	DT	the
applicant	NN	applicant
has	VHZ	have
either	RB	either
ignored	VVN	ignore
or	CC	or
misrepresented	VVN	misrepresent
first	JJ	first
hamas	NN	hamas
'	POS	'
s	JJ	s
military	JJ	military
tactics	NNS	tactic
and	CC	and
strategy	NN	strategy
second	JJ	second
Israel	NP	Israel
'	POS	'
s	NN	S
efforts	NNS	effort
to	TO	to
mitigate	VV	mitigate
civilian	JJ	civilian
harm	NN	harm
during	IN	during
activity	NN	activity
and	CC	and
third	JJ	third
Israel	NP	Israel
'	POS	'
s	NN	S
efforts	NNS	effort
to	TO	to
address	VV	address
humanitarian	JJ	humanitarian
hardship	NN	hardship
in	IN	in
Gaza	NP	Gaza
despite	IN	despite
hamas	NNS	hamas
'	POS	'
s	NN	S
attempts	NNS	attempt
at	IN	at
obstruction	NN	obstruction
with	IN	with
respect	NN	respect
to	TO	to
hamas	NN	hamas
'	POS	'
s	JJ	s
military	JJ	military
tactics	NNS	tactic
and	CC	and
strategy	NN	strategy
it	PP	it
is	VBZ	be
astounding	VVG	astound
that	IN/that	that
in	IN	in
yesterday	NN	yesterday
'	POS	'
s	JJ	s
hearing	NN	hearing
Hamas	NNS	Hamas
was	VBD	be
mentioned	VVN	mention
only	RB	only
in	IN	in
passing	VVG	pass
and	CC	and
only	RB	only
in	IN	in
reference	NN	reference
to	TO	to
the	DT	the
October	NP	October
7	CD	@card@
massacre	NN	massacre
in	IN	in
Israel	NP	Israel
listening	VVG	listen
to	TO	to
the	DT	the
presentation	NN	presentation
by	IN	by
the	DT	the
applicant	NN	applicant
it	PP	it
was	VBD	be
as	RB	as
if	IN	if
Israel	NP	Israel
is	VBZ	be
operating	VVG	operate
in	IN	in
Gaza	NP	Gaza
against	IN	against
no	DT	no
armed	JJ	armed
adversary	NN	adversary
but	CC	but
the	DT	the
same	JJ	same
Hamas	NN	Hamas
that	WDT	that
carried	VVD	carry
out	RP	out
the	DT	the
October	NP	October
7	CD	@card@
attacks	NNS	attack
in	IN	in
Israel	NP	Israel
is	VBZ	be
the	DT	the
governing	VVG	govern
Authority	NP	Authority
in	IN	in
Gaza	NP	Gaza
and	CC	and
the	DT	the
same	JJ	same
Hamas	NN	Hamas
has	VHZ	have
has	VHZ	have
built	VVN	build
a	DT	a
military	JJ	military
strategy	NN	strategy
founded	VVN	found
on	IN	on
embedding	VVG	embed
its	PP$	its
assets	NNS	asset
and	CC	and
operatives	NNS	operative
in	IN	in
and	CC	and
amongst	IN	amongst
the	DT	the
civilian	JJ	civilian
population	NN	population
Urban	NP	Urban
Warfare	NN	warfare
will	MD	will
always	RB	always
result	VV	result
in	IN	in
tragic	JJ	tragic
deaths	NNS	death
harm	NN	harm
and	CC	and
damage	NN	damage
but	CC	but
in	IN	in
Gaza	NP	Gaza
these	DT	these
undesired	JJ	undesired
outcomes	NNS	outcome
are	VBP	be
exacerbated	VVN	exacerbate
because	IN	because
they	PP	they
are	VBP	be
the	DT	the
desired	VVN	desire
outcomes	NNS	outcome
of	IN	of
Hamas	NNS	Hamas
in	IN	in
urban	JJ	urban
Warfare	NN	warfare
civilian	JJ	civilian
casualties	NNS	casualty
may	MD	may
be	VB	be
the	DT	the
unintended	JJ	unintended
but	CC	but
lawful	JJ	lawful
result	NN	result
of	IN	of
attacks	NNS	attack
on	IN	on
lawfully	RB	lawfully
objectives	NNS	objective
International	JJ	international
humanitarian	JJ	humanitarian
law	NN	law
recognizes	VVZ	recognize
this	DT	this
reality	NN	reality
and	CC	and
provides	VVZ	provide
a	DT	a
framework	NN	framework
for	IN	for
balancing	VVG	balance
military	JJ	military
necessity	NN	necessity
with	IN	with
humanitarian	JJ	humanitarian
considerations	NNS	consideration
these	DT	these
do	VVP	do
not	RB	not
constitute	VV	constitute
acts	NNS	act
in	IN	in
the	DT	the
