<video_id>CILMjZdqMrY</video_id>	JJ	<video_id>CILMjZdqMrY</video_id>
is	VBZ	be
their	PP$	their
only	JJ	only
child	NN	child
in	IN	in
a	DT	a
conversation	NN	conversation
with	IN	with
a	DT	a
journalist	NN	journalist
about	IN	about
the	DT	the
horror	NN	horror
inflicted	VVN	inflict
on	IN	on
this	DT	this
family	NN	family
Yakov	NP	Yakov
recalled	VVD	recall
that	IN/that	that
in	IN	in
Gaza	NP	Gaza
to	TO	to
families	NNS	family
are	VBP	be
mourning	VVG	mourn
their	PP$	their
children	NNS	child
he	PP	he
described	VVD	describe
Israelis	NPS	Israelis
and	CC	and
Palestinians	NPS	Palestinians
as	IN	as
two	CD	two
na	TO	na
with	IN	with
one	CD	one
father	NN	father
and	CC	and
added	VVD	add
that	IN/that	that
we	PP	we
can	MD	can
reach	VV	reach
true	JJ	true
peace	NN	peace
and	CC	and
I'm	NN	I'm
praying	VVG	pray
for	IN	for
this	DT	this
to	TO	to
happen	VV	happen
Amen	UH	amen
to	TO	to
the	DT	the
hostages	NNS	hostage
return	VVP	return
22-year-old	JJ	22-year-old
dun	JJ	dun
aburahma	NN	aburahma
an	DT	an
architectural	JJ	architectural
student	NN	student
in	IN	in
Gaza	NP	Gaza
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
thousands	NNS	thousand
of	IN	of
civilians	NNS	civilian
today	NN	today
fleeing	VVG	flee
South	JJ	South
last	JJ	last
night	NN	night
she	PP	she
told	VVD	tell
CNN	NP	CNN
that	IN/that	that
up	RB	up
until	IN	until
recently	RB	recently
all	RB	all
she	PP	she
had	VHD	have
been	VBN	be
thinking	VVG	think
about	RB	about
was	VBD	be
her	PP$	her
graduation	NN	graduation
project	NN	project
now	RB	now
all	RB	all
she	PP	she
thinks	VVZ	think
about	RB	about
is	VBZ	be
how	WRB	how
to	TO	to
be	VB	be
safe	JJ	safe
the	DT	the
test	NN	test
colleagues	NNS	colleague
is	VBZ	be
whether	IN	whether
or	CC	or
not	RB	not
we	PP	we
sustain	VV	sustain
that	DT	that
hope	NN	hope
for	IN	for
peace	NN	peace
that	WDT	that
shines	VVZ	shine
even	RB	even
through	IN	through
a	DT	a
parent's	JJ	parent's
unspeakable	JJ	unspeakable
anguish	NN	anguish
and	CC	and
a	DT	a
child's	NNS	child's
aspiration	NN	aspiration
to	TO	to
just	RB	just
be	VB	be
normal	JJ	normal
like	IN	like
the	DT	the
rest	NN	rest
of	IN	of
us	PP	us
we	PP	we
cannot	MD	can
do	VV	do
millions	NNS	million
of	IN	of
people	NNS	people
to	TO	to
misery	NN	misery
because	IN	because
diplomacy	NN	diplomacy
is	VBZ	be
hard	JJ	hard
we	PP	we
must	MD	must
keep	VV	keep
trying	VVG	try
again	RB	again
and	CC	and
again	RB	again
and	CC	and
again	RB	again
we	PP	we
must	MD	must
recognize	VV	recognize
that	IN/that	that
by	IN	by
continuing	VVG	continue
to	TO	to
fail	VV	fail
to	TO	to
respond	VV	respond
to	TO	to
the	DT	the
Palestinians	NPS	Palestinians
people's	JJ	people's
legitimate	JJ	legitimate
aspirations	NNS	aspiration
for	IN	for
a	DT	a
country	NN	country
in	IN	in
their	PP$	their
Homeland	NN	homeland
we	PP	we
fuel	VVP	fuel
this	DT	this
unrelenting	JJ	unrelenting
cycle	NN	cycle
of	IN	of
violence	NN	violence
and	CC	and
hatred	NN	hatred
let	VVP	let
us	PP	us
not	RB	not
fail	VVP	fail
this	DT	this
test	NN	test
for	IN	for
the	DT	the
sake	NN	sake
of	IN	of
Israelis	NPS	Israelis
for	IN	for
the	DT	the
sake	NN	sake
of	IN	of
Palestinians	NPS	Palestinians
and	CC	and
for	IN	for
the	DT	the
sake	NN	sake
of	IN	of
All	DT	all
Peoples	NPS	Peoples
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
United	NP	United
Arab	NP	Arab
Emirates	NPS	Emirates
for	IN	for
their	PP$	their
statement	NN	statement
there	EX	there
are	VBP	be
no	RB	no
more	JJR	more
names	NNS	name
inscribed	VVN	inscribe
on	IN	on
the	DT	the
list	NN	list
of	IN	of
speakers	NNS	speaker
the	DT	the
meeting	NN	meeting
is	VBZ	be
I	PP	I
know	VVP	know
and	CC	and
I	PP	I
was	VBD	be
like	IN	like
I	PP	I
was	VBD	be
thinking	VVG	think
about	IN	about
something	NN	something
9,443	CD	@card@
meeting	NN	meeting
of	IN	of
the	DT	the
Security	NP	Security
Council	NP	Council
is	VBZ	be
called	VVN	call
to	TO	to
order	VV	order
the	DT	the
provisional	JJ	provisional
agenda	NN	agenda
for	IN	for
this	DT	this
meeting	NN	meeting
is	VBZ	be
the	DT	the
situation	NN	situation
in	IN	in
the	DT	the
Middle	NP	Middle
East	NP	East
including	VVG	include
the	DT	the
Palestinian	NN	Palestinian
adopted	VVN	adopt
in	IN	in
accordance	NN	accordance
with	IN	with
rule	NN	rule
37	CD	@card@
of	IN	of
the	DT	the
council's	JJ	council's
provisional	JJ	provisional
rules	NNS	rule
of	IN	of
procedure	NN	procedure
I	PP	I
invite	VVP	invite
the	DT	the
representative	NN	representative
of	IN	of
of	IN	of
Algeria	NP	Algeria
Egypt	NP	Egypt
Israel	NP	Israel
Jordan	NP	Jordan
Libya	NP	Libya
Oman	NP	Oman
Pakistan	NP	Pakistan
South	NP	South
Africa	NP	Africa
Syria	NP	Syria
and	CC	and
Tunisia	NP	Tunisia
to	TO	to
participate	VV	participate
in	IN	in
this	DT	this
meeting	NN	meeting
it	PP	it
is	VBZ	be
so	RB	so
decided	VVN	decide
I	PP	I
propose	VVP	propose
that	IN/that	that
the	DT	the
council	NN	council
invite	VV	invite
the	DT	the
permanent	JJ	permanent
Observer	NP	Observer
of	IN	of
the	DT	the
Observer	NP	Observer
state	NN	state
of	IN	of
Palestine	NP	Palestine
to	TO	to
the	DT	the
United	NP	United
Nations	NPS	Nations
to	TO	to
participate	VV	participate
in	IN	in
the	DT	the
meeting	NN	meeting
in	IN	in
accordance	NN	accordance
with	IN	with
the	DT	the
provisional	JJ	provisional
rules	NNS	rule
of	IN	of
procedure	NN	procedure
and	CC	and
the	DT	the
previous	JJ	previous
practice	NN	practice
in	IN	in
this	DT	this
decided	VVN	decide
in	IN	in
accordance	NN	accordance
with	IN	with
rule	NN	rule
39	CD	@card@
of	IN	of
procedure	NN	procedure
I	PP	I
invite	VVP	invite
the	DT	the
following	VVG	follow
briefers	NNS	briefers
to	TO	to
par	NN	par
participate	VV	participate
in	IN	in
this	DT	this
meeting	NN	meeting
Mr	NP	Mr
Martin	NP	Martin
Griffiths	NP	Griffiths
under	IN	under
the	DT	the
Secretary	NP	Secretary
General	NP	General
for	IN	for
humanitarian	JJ	humanitarian
Affairs	NNS	affair
and	CC	and
emergency	NN	emergency
relief	NN	relief
coordinator	NN	coordinator
and	CC	and
Mr	NP	Mr
Tor	NP	Tor
wesland	NP	wesland
special	JJ	special
coordinator	NN	coordinator
for	IN	for
the	DT	the
Middle	NP	Middle
East	NP	East
peace	NN	peace
process	NN	process
it	PP	it
is	VBZ	be
so	RB	so
procedure	NN	procedure
I	PP	I
also	RB	also
invite	VV	invite
his	PP$	his
Excellency	NN	Excellency
Mr	NP	Mr
Olaf	NP	Olaf
skoo	NN	skoo
head	NN	head
of	IN	of
the	DT	the
delegation	NN	delegation
of	IN	of
the	DT	the
European	JJ	European
Union	NN	union
to	TO	to
the	DT	the
United	NP	United
Nations	NPS	Nations
to	TO	to
participate	VV	participate
in	IN	in
this	DT	this
decided	VVD	decide
the	DT	the
security	NN	security
Council	NN	council
will	MD	will
now	RB	now
begin	VV	begin
its	PP$	its
consideration	NN	consideration
of	IN	of
the	DT	the
item	NN	item
two	CD	two
of	IN	of
the	DT	the
agenda	NN	agenda
and	CC	and
I'll	NP	I'll
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
Mr	NP	Mr
Tor	NP	Tor
wesland	NP	wesland
Mr	NP	Mr
President	NP	President
members	NNS	member
of	IN	of
the	DT	the
council	NN	council
the	DT	the
Secretary	NP	Secretary
General	NP	General
and	CC	and
I	PP	I
have	VHP	have
briefed	VVN	brief
this	DT	this
Council	NN	council
extensively	RB	extensively
in	IN	in
private	JJ	private
over	IN	over
the	DT	the
last	JJ	last
days	NNS	day
on	IN	on
details	NNS	detail
of	IN	of
the	DT	the
horrific	JJ	horrific
and	CC	and
unprecedented	JJ	unprecedented
events	NNS	event
that	WDT	that
have	VHP	have
been	VBN	be
unfolding	VVG	unfold
relaying	VVG	relay
our	PP$	our
utter	JJ	utter
condemnation	NN	condemnation
Shock	NP	Shock
And	CC	and
Regret	VV	regret
I	PP	I
will	MD	will
not	RB	not
repeat	VV	repeat
my	PP$	my
briefings	NNS	briefing
here	RB	here
today	NN	today
noting	VVG	note
that	IN/that	that
I	PP	I
will	MD	will
report	VV	report
on	IN	on
the	DT	the
situation	NN	situation
next	JJ	next
week	NN	week
during	IN	during
my	PP$	my
regular	JJ	regular
monthly	JJ	monthly
briefing	NN	briefing
my	PP$	my
colleague	NN	colleague
Martin	NP	Martin
will	MD	will
brief	VV	brief
you	PP	you
on	IN	on
the	DT	the
situation	NN	situation
today	NN	today
I	PP	I
want	VVP	want
to	TO	to
update	VV	update
you	PP	you
on	IN	on
where	WRB	where
we	PP	we
are	VBP	be
on	IN	on
my	PP$	my
efforts	NNS	effort
over	IN	over
the	DT	the
last	JJ	last
days	NNS	day
to	TO	to
find	VV	find
a	DT	a
way	NN	way
to	TO	to
bring	VV	bring
the	DT	the
end	NN	end
hostilities	NNS	hostility
and	CC	and
spare	JJ	spare
lives	NNS	life
of	IN	of
civilians	NNS	civilian
I	PP	I
have	VHP	have
to	TO	to
be	VB	be
very	RB	very
honest	JJ	honest
here	RB	here
and	CC	and
now	RB	now
and	CC	and
say	VVP	say
that	IN/that	that
this	DT	this
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
difficult	JJ	difficult
moments	NNS	moment
facing	VVG	face
the	DT	the
Israeli	JJ	Israeli
and	CC	and
Palestinian	JJ	Palestinian
people	NNS	people
in	IN	in
the	DT	the
last	JJ	last
75	CD	@card@
days	NNS	day
75	CD	@card@
years	NNS	year
the	DT	the
massacre	NN	massacre
and	CC	and
Despicable	JJ	despicable
acts	NNS	act
of	IN	of
violence	NN	violence
and	CC	and
Terror	NN	terror
perpetrated	VVN	perpetrate
by	IN	by
Hamas	NP	Hamas
against	IN	against
Israel	NP	Israel
on	IN	on
7	CD	@card@
October	NP	October
are	VBP	be
seed	NN	seed
into	IN	into
our	PP$	our
Collective	JJ	collective
memories	NNS	memory
whole	JJ	whole
families	NNS	family
killed	VVD	kill
women	NNS	woman
and	CC	and
children	NNS	child
abducted	VVN	abduct
uh	UH	uh
to	TO	to
the	DT	the
strip	NN	strip
and	CC	and
held	VVD	hold
up	RP	up
until	IN	until
this	DT	this
day	NN	day
there	EX	there
is	VBZ	be
no	DT	no
justification	NN	justification
or	CC	or
excuse	NN	excuse
of	IN	of
such	JJ	such
Act	NN	act
of	IN	of
Terror	NN	terror
and	CC	and
I	PP	I
condemn	VVP	condemn
them	PP	them
unequivocally	RB	unequivocally
we	PP	we
are	VBP	be
facing	VVG	face
a	DT	a
devastating	JJ	devastating
and	CC	and
clearly	RB	clearly
difficult	JJ	difficult
challenge	NN	challenge
for	IN	for
the	DT	the
region	NN	region
and	CC	and
for	IN	for
the	DT	the
International	NP	International
Community	NP	Community
it	PP	it
comes	VVZ	come
at	IN	at
a	DT	a
moment	NN	moment
when	WRB	when
the	DT	the
global	JJ	global
institutions	NNS	institution
will	MD	will
need	VV	need
to	TO	to
respond	VV	respond
to	TO	to
such	JJ	such
in	IN	in
such	JJ	such
act	NN	act
and	CC	and
crisis	NN	crisis
they	PP	they
are	VBP	be
already	RB	already
overstretched	JJ	overstretched
we	PP	we
are	VBP	be
in	IN	in
a	DT	a
war	NN	war
and	CC	and
Wars	NNS	war
are	VBP	be
filled	VVN	fill
with	IN	with
horrific	JJ	horrific
scenes	NNS	scene
of	IN	of
violence	NN	violence
and	CC	and
tragedy	NN	tragedy
last	JJ	last
night	NN	night
I	PP	I
watch	VVP	watch
in	IN	in
horror	NN	horror
and	CC	and
in	IN	in
real	JJ	real
time	NN	time
as	IN	as
I	PP	I
was	VBD	be
you	PP	you
all	RB	all
did	VVD	do
as	IN	as
reports	NNS	report
of	IN	of
mass	JJ	mass
casualties	NNS	casualty
emerged	VVN	emerge
from	IN	from
what	WP	what
should	MD	should
be	VB	be
a	DT	a
protected	JJ	protected
site	NN	site
shielded	VVN	shield
from	IN	from
danger	NN	danger
a	DT	a
place	NN	place
of	IN	of
healing	VVG	heal
hundreds	NNS	hundred
of	IN	of
Palestinians	NPS	Palestinians
who	WP	who
killed	VVD	kill
paans	NNS	paans
and	CC	and
those	DT	those
seeking	VVG	seek
shelter	NN	shelter
when	WRB	when
alak	NP	alak
Hospital	NP	Hospital
in	IN	in
gasa	NP	gasa
city	NN	city
was	VBD	be
struck	VVN	strike
by	IN	by
lethal	JJ	lethal
fire	NN	fire
the	DT	the
circumstances	NNS	circumstance
of	IN	of
this	DT	this
catastrophe	NN	catastrophe
and	CC	and
responsibility	NN	responsibility
remains	VVZ	remain
still	RB	still
needs	VVZ	need
to	TO	to
be	VB	be
clarified	VVN	clarify
and	CC	and
we	PP	we
will	MD	will
need	VV	need
to	TO	to
be	VB	be
uh	UH	uh
we	PP	we
will	MD	will
and	CC	and
we	PP	we
will	MD	will
need	VV	need
a	DT	a
fact	NN	fact
based	VVN	base
fully	RB	fully
investigation	NN	investigation
and	CC	and
Broad	JJ	broad
investigation	NN	investigation
but	CC	but
the	DT	the
result	NN	result
of	IN	of
all	PDT	all
this	DT	this
is	VBZ	be
very	RB	very
clear	JJ	clear
Mr	NP	Mr
President	NP	President
it	PP	it
is	VBZ	be
a	DT	a
terrible	JJ	terrible
tragedy	NN	tragedy
for	IN	for
involved	VVN	involve
I	PP	I
fear	VVP	fear
that	IN/that	that
we	PP	we
are	VBP	be
at	IN	at
the	DT	the
brink	NN	brink
of	IN	of
a	DT	a
deep	JJ	deep
and	CC	and
dangerous	JJ	dangerous
abys	VVZ	aby
that	WDT	that
could	MD	could
change	VV	change
the	DT	the
trajectory	NN	trajectory
of	IN	of
the	DT	the
Israeli	JJ	Israeli
Palestinian	JJ	Palestinian
conflict	NN	conflict
if	IN	if
not	RB	not
of	IN	of
the	DT	the
Middle	NP	Middle
East	NP	East
as	IN	as
a	DT	a
whole	NN	whole
after	IN	after
More	JJR	more
Than	IN	than
A	DT	a
Century	NN	century
of	IN	of
conflict	NN	conflict
and	CC	and
over	IN	over
half	PDT	half
a	DT	a
century	NN	century
of	IN	of
occupation	NN	occupation
we	PP	we
the	DT	the
International	NP	International
Community	NP	Community
have	VHP	have
failed	VVN	fail
collectively	RB	collectively
to	TO	to
bring	VV	bring
the	DT	the
parties	NNS	party
to	TO	to
a	DT	a
just	RB	just
sustained	VVN	sustain
political	JJ	political
resolution	NN	resolution
the	DT	the
longstanding	JJ	longstanding
isues	NNS	isues
Run	VVP	run
Run	VV	run
Deep	JJ	deep
and	CC	and
extend	VV	extend
well	RB	well
beyond	IN	beyond
the	DT	the
conines	NNS	conines
of	IN	of
Israel	NP	Israel
and	CC	and
the	DT	the
occupied	JJ	occupied
Palestinian	JJ	Palestinian
territory	NN	territory
the	DT	the
events	NNS	event
of	IN	of
the	DT	the
past	JJ	past
11	CD	@card@
days	NNS	day
have	VHP	have
served	VVN	serve
to	TO	to
reignite	VV	reignite
Grievances	NNS	grievance
and	CC	and
reanimate	VV	reanimate
alliances	NNS	alliance
across	IN	across
the	DT	the
region	NN	region
based	VVN	base
on	IN	on
my	PP$	my
meetings	NNS	meeting
and	CC	and
the	DT	the
uh	UH	uh
Dynamics	NPS	Dynamics
I	PP	I
observe	VVP	observe
on	IN	on
the	DT	the
ground	NN	ground
I	PP	I
would	MD	would
say	VV	say
the	DT	the
following	VVG	follow
the	DT	the
risk	NN	risk
of	IN	of
an	DT	an
expansion	NN	expansion
of	IN	of
this	DT	this
conflict	NN	conflict
is	VBZ	be
real	JJ	real
very	RB	very
very	RB	very
real	JJ	real
and	CC	and
extremely	RB	extremely
dangerous	JJ	dangerous
Mr	NP	Mr
President	NP	President
since	IN	since
the	DT	the
outbreak	NN	outbreak
of	IN	of
the	DT	the
current	JJ	current
hostilities	NNS	hostility
it	PP	it
has	VHZ	have
been	VBN	be
my	PP$	my
absolute	JJ	absolute
priority	NN	priority
to	TO	to
work	VV	work
to	TO	to
diminish	VV	diminish
the	DT	the
uh	UH	uh
these	DT	these
existential	JJ	existential
threats	NNS	threat
with	IN	with
the	DT	the
Secretary	NP	Secretary
General	NP	General
I	PP	I
have	VHP	have
been	VBN	be
in	IN	in
constant	JJ	constant
communication	NN	communication
with	IN	with
a	DT	a
broader	JJR	broad
range	NN	range
of	IN	of
interlocutors	NNS	interlocutor
with	IN	with
the	DT	the
parties	NNS	party
with	IN	with
regional	JJ	regional
and	CC	and
international	JJ	international
actors	NNS	actor
who	WP	who
have	VHP	have
agencies	NNS	agency
and	CC	and
influence	VV	influence
I	PP	I
will	MD	will
continue	VV	continue
to	TO	to
do	VV	do
so	IN	so
today	NN	today
I	PP	I
speak	VVP	speak
to	TO	to
you	PP	you
from	IN	from
DOA	NP	DOA
where	WRB	where
the	DT	the
authorities	NNS	authority
have	VHP	have
assured	VVN	assure
me	PP	me
of	IN	of
their	PP$	their
continued	JJ	continued
commitment	NN	commitment
to	TO	to
the	DT	the
Palestinian	JJ	Palestinian
people	NNS	people
and	CC	and
their	PP$	their
humanitarian	JJ	humanitarian
needs	NNS	need
and	CC	and
the	DT	the
urgency	NN	urgency
to	TO	to
prevent	VV	prevent
any	DT	any
further	JJR	further
loss	NN	loss
of	IN	of
Civilian	JJ	civilian
lives	NNS	life
meetings	NNS	meeting
and	CC	and
ongoing	JJ	ongoing
discussions	NNS	discussion
with	IN	with
leaders	NNS	leader
in	IN	in
Egypt	NP	Egypt
have	VHP	have
focused	VVN	focus
not	RB	not
only	RB	only
on	IN	on
the	DT	the
critical	JJ	critical
uh	UH	uh
on	IN	on
the	DT	the
question	NN	question
of	IN	of
facilitating	VVG	facilitate
access	NN	access
through	IN	through
rougher	JJR	rough
Crossing	NN	crossing
on	IN	on
humanitarian	JJ	humanitarian
assistance	NN	assistance
but	CC	but
also	RB	also
our	PP$	our
seared	VVN	sear
concern	NN	concern
and	CC	and
efforts	NNS	effort
to	TO	to
reign	VV	reign
in	IN	in
further	JJR	further
Regional	JJ	regional
hostilities	NNS	hostility
I	PP	I
will	MD	will
return	VV	return
to	TO	to
Cairo	NP	Cairo
tomorrow	NN	tomorrow
to	TO	to
join	VV	join
the	DT	the
Secretary	NP	Secretary
General	NP	General
to	TO	to
continue	VV	continue
these	DT	these
political	JJ	political
discussions	NNS	discussion
in	IN	in
this	DT	this
regard	NN	regard
we	PP	we
welcome	VVP	welcome
president	NN	president
alissi	NP	alissi
Swift	NP	Swift
call	NN	call
for	IN	for
a	DT	a
summit	NN	summit
of	IN	of
world	NN	world
leaders	NNS	leader
to	TO	to
continue	VV	continue
these	DT	these
discussions	NNS	discussion
I	PP	I
also	RB	also
had	VHD	have
similar	JJ	similar
discussions	NNS	discussion
with	IN	with
leaders	NNS	leader
in	IN	in
Lebanon	NP	Lebanon
and	CC	and
Jordan	NP	Jordan
as	RB	as
well	RB	well
as	IN	as
on	IN	on
repeated	VVN	repeat
phone	NN	phone
calls	NNS	call
with	IN	with
the	DT	the
P5	NP	P5
and	CC	and
other	JJ	other
key	JJ	key
Regional	JJ	regional
and	CC	and
international	JJ	international
Partners	NPS	Partners
who	WP	who
are	VBP	be
ceased	VVN	cease
of	IN	of
an	DT	an
activity	NN	activity
engaged	VVN	engage
and	CC	and
addressing	VVG	address
this	DT	this
conflict	NN	conflict
we	PP	we
are	VBP	be
all	RB	all
seeking	VVG	seek
a	DT	a
common	JJ	common
understanding	NN	understanding
and	CC	and
Approach	NN	approach
at	IN	at
this	DT	this
critical	JJ	critical
time	NN	time
I	PP	I
welcome	VVP	welcome
the	DT	the
visits	NNS	visit
of	IN	of
world	NN	world
leaders	NNS	leader
such	JJ	such
as	IN	as
German	JJ	German
Chancellor	NP	Chancellor
Schulz	NP	Schulz
the	DT	the
UK	NP	UK
foreign	JJ	foreign
minister	NN	minister
cleverly	RB	cleverly
and	CC	and
today	RB	today
uh	UH	uh
the	DT	the
visit	NN	visit
by	IN	by
President	NP	President
Biden	NP	Biden
with	IN	with
the	DT	the
parties	NNS	party
on	IN	on
the	DT	the
ground	NN	ground
in	IN	in
Jerusalem	NP	Jerusalem
Tel	NP	Tel
Aviv	NP	Aviv
and	CC	and
ramalan	NN	ramalan
my	PP$	my
message	NN	message
have	VHP	have
remained	VVN	remain
steadfast	JJ	steadfast
that	IN/that	that
we	PP	we
must	MD	must
not	RB	not
let	VV	let
the	DT	the
dynamic	NN	dynamic
of	IN	of
the	DT	the
current	JJ	current
conflict	NN	conflict
take	VV	take
our	PP$	our
eyes	NNS	eye
off	IN	off
what	WP	what
I	PP	I
will	MD	will
call	VV	call
the	DT	the
day	NN	day
after	IN	after
the	DT	the
day	NN	day
after	IN	after
we	PP	we
need	VVP	need
to	TO	to
start	VV	start
working	VVG	work
on	IN	on
now	RB	now
immediately	RB	immediately
we	PP	we
we	PP	we
know	VVP	know
the	DT	the
way	NN	way
forward	RB	forward
these	DT	these
days	NNS	day
I	PP	I
can	MD	can
tell	VV	tell
you	PP	you
diplomacy	NN	diplomacy
is	VBZ	be
very	RB	very
hard	JJ	hard
but	CC	but
here	RB	here
is	VBZ	be
what	WP	what
we	PP	we
need	VVP	need
to	TO	to
do	VV	do
we	PP	we
need	VV	need
the	DT	the
time	NN	time
and	CC	and
space	NN	space
to	TO	to
achieve	VV	achieve
two	CD	two
urgent	JJ	urgent
objectives	NNS	objective
Hamas	JJ	Hamas
immediate	JJ	immediate
unconditional	JJ	unconditional
release	NN	release
of	IN	of
all	DT	all
hostages	NNS	hostage
secondly	RB	secondly
and	CC	and
fast	RB	fast
unrestricted	JJ	unrestricted
access	NN	access
of	IN	of
humanitarian	JJ	humanitarian
aid	NN	aid
for	IN	for
Palestinians	NPS	Palestinians
in	IN	in
Gaza	NP	Gaza
the	DT	the
1	CD	@card@
must	MD	must
be	VB	be
a	DT	a
collective	JJ	collective
efforts	NNS	effort
to	TO	to
end	VV	end
the	DT	the
hostilities	NNS	hostility
and	CC	and
prevent	VV	prevent
any	DT	any
further	JJR	further
expansion	NN	expansion
of	IN	of
the	DT	the
conflict	NN	conflict
to	TO	to
the	DT	the
region	NN	region
regarding	VVG	regard
West	NP	West
Bank	NP	Bank
and	CC	and
Lebanon	NP	Lebanon
there	RB	there
should	MD	should
be	VB	be
no	DT	no
miscalculation	NN	miscalculation
no	DT	no
provocation	NN	provocation
and	CC	and
no	DT	no
step	NN	step
that	WDT	that
closes	VVZ	close
the	DT	the
door	NN	door
for	IN	for
our	PP$	our
current	JJ	current
efforts	NNS	effort
the	DT	the
Step	NN	step
Beyond	NP	Beyond
must	MD	must
beone	VV	beone
the	DT	the
path	NN	path
towards	IN	towards
the	DT	the
political	JJ	political
solution	NN	solution
ultimately	RB	ultimately
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
bring	VV	bring
the	DT	the
end	NN	end
to	TO	to
the	DT	the
blood	NN	blood
leting	NN	leting
and	CC	and
prevent	VV	prevent
any	DT	any
recurrence	NN	recurrence
of	IN	of
the	DT	the
pave	VV	pave
and	CC	and
to	TO	to
PVE	NP	PVE
a	DT	a
way	NN	way
forward	RB	forward
a	DT	a
long-term	JJ	long-term
political	JJ	political
solution	NN	solution
in	IN	in
is	VBZ	be
needed	VVN	need
in	IN	in
line	NN	line
with	IN	with
un	NN	un
resolutions	NNS	resolution
international	JJ	international
law	NN	law
and	CC	and
previous	JJ	previous
agreements	NNS	agreement
as	IN	as
I've	NP	I've
stated	VVD	state
many	JJ	many
times	NNS	time
to	TO	to
this	DT	this
Council	NP	Council
a	DT	a
patch	NN	patch
work	NN	work
of	IN	of
ad	FW	ad
hoc	FW	hoc
and	CC	and
temporary	JJ	temporary
fixes	NNS	fix
and	CC	and
Perpetual	JJ	perpetual
management	NN	management
of	IN	of
conflict	NN	conflict
without	IN	without
addressing	VVG	address
underlying	VVG	underlie
issues	NNS	issue
is	VBZ	be
not	RB	not
sustainable	JJ	sustainable
that	WDT	that
has	VHZ	have
been	VBN	be
proven	VVN	prove
over	IN	over
the	DT	the
last	JJ	last
11	CD	@card@
days	NNS	day
what	WP	what
we	PP	we
are	VBP	be
seeing	VVG	see
on	IN	on
the	DT	the
ground	NN	ground
now	RB	now
all	RB	all
too	RB	too
tragically	RB	tragically
proves	VVZ	prove
that	IN/that	that
this	DT	this
is	VBZ	be
true	JJ	true
what	WP	what
we	PP	we
must	MD	must
do	VV	do
now	RB	now
is	VBZ	be
to	TO	to
work	VV	work
together	RB	together
as	IN	as
one	CD	one
to	TO	to
achieve	VV	achieve
these	DT	these
objectives	NNS	objective
thank	VVP	thank
you	PP	you
I	PP	I
thank	VVP	thank
Mr	NP	Mr
wesland	NN	wesland
for	IN	for
his	PP$	his
briefing	NN	briefing
I	PP	I
now	RB	now
give	VVP	give
the	DT	the
floor	NN	floor
to	TO	to
Mr	NP	Mr
Martin	NP	Martin
Griffith	NP	Griffith
Martin	NP	Martin
you	PP	you
have	VHP	have
the	DT	the
floor	NN	floor
we	PP	we
can't	VVD	can't
hear	VV	hear
can	MD	can
you	PP	you
hear	VV	hear
me	PP	me
now	RB	now
yes	UH	yes
yes	UH	yes
okay	VV	okay
sorry	RB	sorry
sorry	RB	sorry
my	PP$	my
technical	JJ	technical
knowledge	NN	knowledge
Sergio	NP	Sergio
is	VBZ	be
not	RB	not
brilliant	JJ	brilliant
um	NNS	um
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
for	IN	for
for	IN	for
inviting	VVG	invite
me	PP	me
and	CC	and
I	PP	I
what	WP	what
I	PP	I
was	VBD	be
saying	VVG	say
was	VBD	be
what	WP	what
an	DT	an
honor	NN	honor
it	PP	it
is	VBZ	be
for	IN	for
me	PP	me
to	TO	to
be	VB	be
on	IN	on
the	DT	the
same	JJ	same
Podium	NN	podium
as	IN	as
t	NN	t
uh	UH	uh
and	CC	and
I	PP	I
associate	VVP	associate
myself	PP	myself
profoundly	RB	profoundly
with	IN	with
every	DT	every
single	JJ	single
word	NN	word
that	IN/that	that
he	PP	he
said	VVD	say
which	WDT	which
is	VBZ	be
born	VVN	bear
out	RP	out
of	IN	of
years	NNS	year
of	IN	of
relevant	JJ	relevant
experience	NN	experience
including	VVG	include
not	RB	not
just	RB	just
looking	VVG	look
at	IN	at
the	DT	the
horrors	NNS	horror
of	IN	of
the	DT	the
last	JJ	last
11	CD	@card@
days	NNS	day
but	CC	but
anxiously	RB	anxiously
looking	VVG	look
ahead	RB	ahead
at	IN	at
the	DT	the
horrors	NNS	horror
to	TO	to
come	VV	come
so	IN	so
all	DT	all
credit	NN	credit
to	TO	to
special	JJ	special
coordinator	NN	coordinator
T	NN	T
venan	NP	venan
but	CC	but
I	PP	I
also	RB	also
of	IN	of
course	NN	course
join	VV	join
him	PP	him
and	CC	and
all	DT	all
members	NNS	member
of	IN	of
the	DT	the
council	NN	council
in	IN	in
expressing	VVG	express
my	PP$	my
horror	NN	horror
and	CC	and
despair	VV	despair
the	DT	the
explosion	NN	explosion
that	IN/that	that
he	PP	he
described	VVD	describe
watching	VVG	watch
as	IN	as
so	RB	so
many	JJ	many
of	IN	of
us	PP	us
did	VVD	do
at	IN	at
the	DT	the
alaki	NP	alaki
Anglican	NP	Anglican
Episcopal	NP	Episcopal
