<doc>	NN	<doc>
see	VVP	see
only	RB	only
their	PP$	their
narrative	NN	narrative
and	CC	and
the	DT	the
only	JJ	only
people	NNS	people
who	WP	who
can	MD	can
see	VV	see
both	DT	both
narratives	NNS	narrative
are	VBP	be
sitting	VVG	sit
in	IN	in
London	NP	London
in	IN	in
America	NP	America
and	CC	and
in	IN	in
a	DT	a
different	JJ	different
planet	NN	planet
and	CC	and
this	DT	this
is	VBZ	be
your	PP$	your
role	NN	role
to	TO	to
help	VV	help
us	PP	us
if	IN	if
you	PP	you
really	RB	really
care	VVP	care
about	IN	about
us	PP	us
yes	RB	yes
tell	VV	tell
us	PP	us
our	PP$	our
mistakes	NNS	mistake
but	CC	but
tell	VV	tell
Palestinians	NNS	Palestinian
their	PP$	their
mistakes	NNS	mistake
and	CC	and
help	VV	help
us	PP	us
to	TO	to
see	VV	see
each	DT	each
other	JJ	other
Amon	NP	Amon
thank	VVP	thank
you	PP	you
very	RB	very
much	RB	much
for	IN	for
being	VBG	be
on	IN	on
conflict	NN	conflict
Z	NN	Z
good	JJ	good
to	TO	to
see	VV	see
you	PP	you
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
[Music]	JJ	[Music]
[Applause]	NN	[Applause]
he	PP	he
</doc>	JJ	</doc>
