video_id,video_title,thumbnail_path,transcript,publish_date,description
E9AT_m8Sndo,Nahost: Bemühungen um Freilassung der Geiseln,data/de_tagesschau\Nahost Bemühungen um Freilassung der Geiseln.jpg,,20240129,"Israel hat Gespräche in Paris über eine mögliche neue Feuerpause im Gaza-Krieg und die Freilassung weiterer Geiseln gestern als „konstruktiv“ beschrieben. Es gebe aber noch eine „erhebliche Kluft“ zwischen den verschiedenen Positionen, teilte das Büro des israelischen Ministerpräsidenten Netanyahu nach einem Treffen von CIA-Geheimdienstchef William Burns mit Vertreter:innen Israels, Ägyptens und Katars mit. Die Beteiligten wollten sich in dieser Woche erneut treffen, um die Diskussionen fortzusetzen, hieß es.

Mehr Informationen zur Lage in Nahost unter: https://www.tagesschau.de/newsticker/liveblog-nahost-montag-102.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
axuaoarnJ2o,Tote US-Soldaten nach Drohnenangriff in Jordanien,data/de_tagesschau\Tote US-Soldaten nach Drohnenangriff in Jordanien.jpg,,20240129,"Während die Gespräche über eine Feuerpause im Gaza-Krieg nach israelischen Angaben „konstruktiv“ verlaufen sind, hat ein tödlicher Angriff auf US-Soldat:innen in Jordanien neue Ängste vor einer Ausweitung der Krise im Nahen Osten geschürt. US-Präsident Biden drohte mit Vergeltung, nachdem am Sonntag drei US-Soldat:innen in Jordanien nahe der syrischen Grenze bei einem Drohnenangriff getötet worden waren. „Haben Sie keinen Zweifel – wir werden alle Verantwortlichen zur Rechenschaft ziehen, zu einem Zeitpunkt und in einer Weise, die wir wählen“, teilte Biden mit.

Mehr Informationen unter: https://www.tagesschau.de/ausland/amerika/us-soldaten-jordanien-102.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
8dkmqU_6BMk,Skandal um UN-Palästinenserhilfswerk UNRWA wohl größer als gedacht,data/de_tagesschau\Skandal um UN-Palästinenserhilfswerk UNRWA wohl größer als gedacht.jpg,,20240130,"Mitarbeiter:innen des UN-Palästinenserhilfswerks sollen in die Hamas-Attacke auf Israel verwickelt gewesen sein. Diese Nachricht sorgte für Entsetzen und Mittelkürzungen. Nun scheint sich der Skandal sogar noch auszuweiten.

Mehr zum Thema: https://www.tagesschau.de/ausland/asien/unrwa-hamas-skandal-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
juRhxjs-Myw,Netanyahu fordert Ende von UNRWA-Mandat,data/de_tagesschau\Netanyahu fordert Ende von UNRWA-Mandat.jpg,,20240201,"Israels Ministerpräsident Netanyahu hat ein Ende des Mandats des UN-Hilfswerks für palästinensische Flüchtlinge (UNRWA) verlangt.  Es gebe andere Agenturen, die UNRWA ersetzen müssten, sagte er. UNRWA sei ""völlig von der Hamas unterwandert"".

Alle Informationen zum Krieg im Nahen Osten: https://www.tagesschau.de/newsticker/liveblog-nahost-donnerstag-102.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
OBGEoZJbosc,Krieg im Nahen Osten: Israel meldet Dutzende getötete Hamas-Kämpfende,data/de_tagesschau\Krieg im Nahen Osten Israel meldet Dutzende getötete Hamas-Kämpfende.jpg,,20240203,"Das israelische Militär hat eigenen Angaben zufolge bei weiteren Angriffen im Gazastreifen Dutzende Mitglieder der Hamas getötet. Bundesaußenministerin Baerbock hat Israel vor einer Militäroffensive in der Stadt Rafah ganz im Süden des Gazastreifens gewarnt. 

Alle Entwicklungen im heutigen Liveblog: https://www.tagesschau.de/newsticker/liveblog-nahost-samstag-102.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
RCfWrnJ_zSM,Lage in Nahost: Demonstrationen für Freilassung der Geiseln,data/de_tagesschau\Lage in Nahost Demonstrationen für Freilassung der Geiseln.jpg,,20240204,"Tausende Menschen haben bei Demonstrationen in Israel den Druck auf die Regierung erhöht, mehr für die Freilassung der von der Hamas entführten Geiseln zu tun. Die Kundgebung am Samstag in Tel Aviv stand unter dem Motto „120 Tage im Untergrund“. Seit 120 Tagen befinden sich die noch mehr als 130 Geiseln in der Gewalt der islamistischen Hamas im Gazastreifen. 

Aktuelle Informationen zum Krieg im Nahen Osten: https://www.tagesschau.de/newsticker/liveblog-nahost-sonntag-104.html 

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
pg_0tpFkezU,Krieg in Nahost: Weiterhin keine Einigung auf Feuerpause,data/de_tagesschau\Krieg in Nahost Weiterhin keine Einigung auf Feuerpause.jpg,,20240205,"Bei den Verhandlungen über eine Feuerpause im Gaza-Krieg und Freilassung weiterer Geiseln gibt es weiter keine Einigung. Vermittler:innen aus den USA, Ägypten und Katar haben einen Vorschlag ausgehandelt. Er sieht die stufenweise Freilassung der Geiseln im Gegenzug für eine längere Feuerpause und die Freilassung palästinensischer Gefangener vor. Israels Verhandlungsführer sollen ihn bereits akzeptiert haben. Aber von Seiten der Terrororganisation Hamas heißt es, man diskutiere noch. Also wird im Gazastreifen weiter gekämpft – und auch an der Grenze zum Libanon nehmen die Spannungen zu.

Mehr Informationen zum Thema: https://www.tagesschau.de/newsticker/liveblog-nahost-montag-104.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
1CaUXu7Rsus,Krieg in Nahost: Blinken drängt in Saudi-Arabien auf „dauerhaftes Ende der Krise im Gazastreifen“,data/de_tagesschau\Krieg in Nahost Blinken drängt in Saudi-Arabien auf „dauerhaftes Ende der Krise im Gazastreifen“.jpg,,20240206,"Im Ringen um ein neues Abkommen zwischen Israel und der militant-islamistischen Hamas hat US-Außenminister Antony Blinken eine weitere Nahost-Reise mit einem Besuch in Saudi-Arabien begonnen. In Riad sprach Blinken am Montag mit dem saudi-arabischen Kronprinzen Mohammed bin Salman über die Notwendigkeit einer „regionalen Koordination, um ein dauerhaftes Ende der Krise im Gazastreifen zu erzielen“, wie Außenministeriumssprecher Matthew Miller mitteilte. 

Nach gut vier Monaten Krieg wächst international der Druck auf beide Seiten, ein neues Abkommen zu besiegeln, das von hochrangigen Vertretern der USA, Israels, Ägyptens und Katars Ende Januar in Paris aushandelt worden war. Dabei geht es um eine zunächst sechswöchige Feuerpause, die zu einer Freilassung weiterer Geiseln aus der Gewalt der Hamas führen soll.

Weitere Informationen: https://www.tagesschau.de/newsticker/liveblog-nahost-dienstag-106.html#Blinken

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
WrmxPyvnLB8,Krieg in Nahost: 31 israelische Geiseln vom Militär für tot erklärt,data/de_tagesschau\Krieg in Nahost 31 israelische Geiseln vom Militär für tot erklärt.jpg,,20240207,"Von den noch im Gazastreifen festgehaltenen Geiseln leben nach israelischen Angaben 31 nicht mehr. Das teilte der Sprecher der israelischen Armee, Hagari, mit. „Wir haben 31 Familien darüber informiert, dass ihre gefangenen Angehörigen nicht mehr unter den Lebenden weilen und dass wir sie für tot erklärt haben“, sagte er.

Die militant-islamistische Hamas schlägt einem Entwurf zufolge einen dreistufigen Plan für eine Waffenruhe im Gazastreifen vor. Das meldet die Nachrichtenagentur Reuters.

Mehr dazu im Liveblog zum Krieg in Nahost: https://www.tagesschau.de/newsticker/liveblog-nahost-mittwoch-102.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
UPOpjny_Hik,Israel weist Hamas-Plan für Waffenruhe zurück,data/de_tagesschau\Israel weist Hamas-Plan für Waffenruhe zurück.jpg,,20240208,"Israels Premierminister Netanyahu hat einen Vorschlag der Hamas für eine Waffenruhe abgelehnt: Es gebe für Israel keine andere Lösung als einen vollständigen Sieg über die Terrormiliz. Die Hamas hatte zuvor eine mehrmonatige Feuerpause gefordert.

Mehr Informationen: https://www.tagesschau.de/ausland/nahost-324.html

Weitere Informationen zum Krieg in Nahost: https://www.tagesschau.de/ausland/asien/usa-irak-drohnenangriff-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
RmxoTx9bkD4,Demonstrationen in Israel zu möglichem Geisel-Abkommen mit der Hamas,data/de_tagesschau\Demonstrationen in Israel zu möglichem Geisel-Abkommen mit der Hamas.jpg,,20240209,"In Israel haben Menschen für und gegen ein mögliches Geisel-Abkommen mit der Hamas demonstriert. In Jerusalem protestierten Tausende gegen Verhandlungen und für eine Fortsetzung des Gaza-Kriegs, wie mehrere israelische Medien berichteten. In Tel Aviv protestierten demnach zur gleichen Zeit Hunderte Menschen für ein Abkommen, um die Freilassung der noch immer im Gazastreifen festgehaltenen Geiseln zu erreichen.

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
GDJ4tfmdADk,Krieg in Nahost: Israel meldet Rettung von zwei Geiseln,data/de_tagesschau\Krieg in Nahost Israel meldet Rettung von zwei Geiseln.jpg,,20240212,"Dem israelischen Militär ist nach eigenen Angaben bei einem nächtlichen Einsatz in Rafah im Gazastreifen die Befreiung von zwei Geiseln gelungen, die bei dem Angriff am 7. Oktober von Hamas-Kämpfern verschleppt worden waren. Es handelt sich um zwei Männer im Alter von 60 und 70 Jahren. Sie seien in guter gesundheitlicher Verfassung.

Weitere Informationen: https://www.tagesschau.de/ausland/europa/israel-nahost-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
CHizBn1KPu8,Sorge vor israelischer Bodenoffensive in Rafah,data/de_tagesschau\Sorge vor israelischer Bodenoffensive in Rafah.jpg,,20240216,"Israels Armee hält trotz internationaler Kritik an einer geplanten Bodenoffensive in Rafah im Süden des Gazastreifens fest. Die Stadt ist überfüllt: Mehr als die Hälfte der palästinensischen Bevölkerung sucht dort gerade Schutz vor den Kämpfen in der Region.

Mehr Informationen zum Krieg in Nahost: https://www.tagesschau.de/newsticker/liveblog-nahost-freitag-108.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
pSQ1Vx4PEcY,Israels Vorgehen im besetzen Westjordanland,data/de_tagesschau\Israels Vorgehen im besetzen Westjordanland.jpg,,20240219,"Im Westjordanland gibt es schon länger Spannungen und Gewalt. Palästinensische Bewohner:innen fühlen sich zunehmend schikaniert und bedroht. Oft durch Siedler:innen, die nach dem Massaker der Hamas am 7. Oktober als Reservisten in die Armee eingezogen wurden. Besonders sichtbar ist dies in Hebron. Die Stadt ist geteilt: In einen rein palästinensischen und einen anderen Teil, in dem Palästinenser:innen neben jüdischen Siedler:innen leben, überwacht von der Armee.

Weitere Informationen zum Thema: https://www.tagesschau.de/ausland/asien/netanyahu-israel-126.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
nwiH_LoDd4w,Krieg in Nahost: Ägypten in Sorge über Flüchtlingsansturm aus dem Gazastreifen,data/de_tagesschau\Krieg in Nahost Ägypten in Sorge über Flüchtlingsansturm aus dem Gazastreifen.jpg,,20240219,"Israels Nachbar Ägypten will einerseits den Palästinenser:innen im Gazastreifen helfen, andererseits will Präsident Al-Sisi eine Fluchtbewegung in sein Land verhindern. Der Bau einer Mauer hat bereits begonnen.

Israel hält trotz internationaler Warnungen an seinen Plänen fest, auch in Rafah im Süden des Gazastreifens eine Militäroffensive durchzuführen. Minister Gantz drohte, sollten die israelischen Geiseln bis zum muslimischen Fastenmonat Ramadan nicht wieder frei sein, würden die Kämpfe überall weitergehen. Dieses Jahr beginnt der Ramadan am 10. März.

Weitere Informationen zum Thema:
https://www.tagesschau.de/ausland/asien/offensive-rafah-ramadan-100.html

https://www.tagesschau.de/ausland/asien/gaza-aegypten-fluechtlingslager-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
YZAs_4h7wvA,Anhörungen vor dem IGH zur Politik in palästinensischen Gebieten,data/de_tagesschau\Anhörungen vor dem IGH zur Politik in palästinensischen Gebieten.jpg,,20240219,"Vor dem Internationalen Gerichtshof in Den Haag haben Anhörungen zur Rechtmäßigkeit von fast 60 Jahren israelischer Besatzung der palästinensischen Gebiete begonnen. Der palästinensische Außenminister Riad Al Maliki warf Israel vor, in den besetzten Gebieten „eine Politik der Apartheid und des Kolonialismus'“ zu betreiben. In der UN-Charta sei das Recht von Völkern auf Selbstbestimmung verankert. 

Bei den Anhörungen geht es nicht um den aktuellen Gaza-Krieg, sondern um die grundsätzliche Frage, ob Israels Besatzungspolitik rechtmäßig ist oder gegen Völkerrecht verstößt. Dazu hatte die UN-Generalversammlung im Dezember 2022 ein Gutachten des IGH gefordert. Es ist zwar nicht bindend, kann den internationalen Druck auf Israel im aktuellen Krieg aber weiter erhöhen. 

Sechs Tage lang werden Vertreterinnen und Vertreter von rund 50 Staaten und Organisationen Stellung beziehen. Es wird erwartet, dass sich die Richter mehrere Monate Zeit nehmen werden, bevor sie ein Gutachten vorlegen.

Weitere Informationen zum Thema: https://www.tagesschau.de/ausland/asien/gerichtshof-palaestinenser-israel-besatzung-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
hwE2qIVvsxM,Gaza: Was passierte bei der Verteilung von Hilfsgütern?,data/de_tagesschau\Gaza Was passierte bei der Verteilung von Hilfsgütern.jpg,,20240301,"Nach dem Tod vieler Palästinenser:innen bei der Ankunft von Hilfslieferungen im Gazastreifen sind die Forderungen nach einer Waffenruhe international lauter geworden. Israel wurde aufgefordert, die Umstände des Vorfalls aufzuklären. 

FAQ:
https://www.tagesschau.de/ausland/asien/gaza-hilfskonvoi-vorfall-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
ue2Ud-W93Ps,Ringen um Feuerpause im Nahen Osten,data/de_tagesschau\Ringen um Feuerpause im Nahen Osten.jpg,,20240303,"Eine Woche vor Beginn des Fastenmonats Ramadan haben in Ägypten erneut Vermittlungen um eine Feuerpause im Nahost-Krieg begonnen. Es gebe noch keinen Durchbruch, zitierte die Nachrichtenagentur Reuters einen Palästinenser-Vertreter, der nach eigener Darstellung mit der Sache vertraut ist. 

Eine Delegation der militant-islamistischen Hamas sei zuvor in Kairo eingetroffen, um Bedingungen für eine Feuerpause auszuloten. Auch Vertreter der USA und Katars sind vor Ort. Unklar ist, ob auch ein Team der israelischen Regierung dabei ist.

Mehr Informationen zum Thema hier: https://www.tagesschau.de/ausland/asien/verhandlungen-feuerpause-aegypten-hamas-israel-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
oHOrMzrVGgg,Drei Menschen bei Angriff der Huthi-Miliz im Roten Meer getötet,data/de_tagesschau\Drei Menschen bei Angriff der Huthi-Miliz im Roten Meer getötet.jpg,,20240307,"Bei einem Raketenangriff der jemenitischen Huthi-Miliz auf ein Handelsschiff im Golf von Aden sind nach US-Angaben drei Menschen getötet worden. Wie das für den Nahen Osten zuständige US-Zentralkommando (Centcom) mitteilte, wurde am Morgen eine ballistische Anti-Schiffsrakete aus Richtung der von den Huthis kontrollierten Gebieten auf den Frachter abgefeuert. Die Besatzung habe drei Tote und mindestens vier Verletzte gemeldet, hieß es weiter.

Mehr zum Thema: https://www.tagesschau.de/ausland/asien/huthi-angriff-frachter-tote-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
nIANekb3dgk,Lage im Gazastreifen zu Beginn des Ramadan,data/de_tagesschau\Lage im Gazastreifen zu Beginn des Ramadan.jpg,,20240311,"Der muslimische Fastenmonat Ramadan hat gestern begonnen – auch im Gazastreifen. Doch Hoffnungen auf eine Waffenruhe während des Ramadan haben sich zerschlagen. Familien im Gazastreifen versuchen mit einfachen Mitteln, den Ramadan zu feiern. Die Versorgungslage ist kritisch, der humanitäre Seekorridor soll helfen. Doch es wird mindestens zwei Monate dauern, bis der Hafen fertig ist. 

Mehr Informationen zum Krieg in Nahost: https://www.tagesschau.de/newsticker/liveblog-nahost-montag-116.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
4-dta-Ux_FY,Gazastreifen: „Airdrops“ zur Versorgung der Menschen umstritten #shorts,data/de_tagesschau\Gazastreifen „Airdrops“ zur Versorgung der Menschen umstritten #shorts.jpg,,20240313,"Die „Airdrops“ seien eher symbolisch und würden nicht wirklich zur Bekämpfung von Hunger beitragen, sagen Kritiker:innen. Dazu wären sie teuer und ineffizient.

Mehr zum Thema: https://www.tagesschau.de/newsticker/liveblog-nahost-mittwoch-112.html#Pistorius

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
SFfD_D0UQMk,Bundeswehr beteiligt sich an Luftbrücke für Gazastreifen,data/de_tagesschau\Bundeswehr beteiligt sich an Luftbrücke für Gazastreifen.jpg,,20240313,"Auch die deutsche Luftwaffe will die Menschen im Gazastreifen mit Hilfsgütern aus der Luft versorgen. Das kündigte Verteidigungsminister Pistorius an.

Mehr zum Thema: https://www.tagesschau.de/inland/innenpolitik/gaza-hilfskonvoi-norden-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
mytXEOkaR7s,Erstes Schiff mit Hilfsgütern für Gaza komplett entladen,data/de_tagesschau\Erstes Schiff mit Hilfsgütern für Gaza komplett entladen.jpg,,20240316,"Nach der Ankunft einer ersten Hilfslieferung auf dem Seeweg sind fast 200 Tonnen Lebensmittel für die Not leidende Bevölkerung im Gazastreifen an Land gebracht worden.

„Die gesamte Lieferung wurde entladen und wird an der Küste von Gaza zur Verteilung bereit gemacht“, teilte die an der Mission beteiligte Organisation „World Central Kitchen“ mit.

Weitere Informationen:
https://www.tagesschau.de/ausland/asien/open-arms-gaza-106.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
yDejoyz5fdw,Nahost-Reise zum Gaza-Krieg: Scholz trifft Jordaniens König,data/de_tagesschau\Nahost-Reise zum Gaza-Krieg Scholz trifft Jordaniens König.jpg,,20240317,"Bundeskanzler Olaf Scholz hat am Sonntag in Jordanien die politischen Gespräche während seiner Nahost-Reise zum Gaza-Krieg begonnen.

Der SPD-Politiker traf am Vormittag in Akaba den jordanischen König Abdullah II. Dessen Land hat die Luftbrücke zur Versorgung der Palästinenser im Gazastreifen mitorganisiert, an der sich nun auch die Bundeswehr mit zwei in Jordanien stationierten Flugzeugen beteiligt. 

Weitere Informationen: https://www.tagesschau.de/ausland/asien/scholz-nahost-104.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
LrIuGGhSPQw,Israel meldet erneuten Einsatz in Al-Schifa-Krankenhaus,data/de_tagesschau\Israel meldet erneuten Einsatz in Al-Schifa-Krankenhaus.jpg,,20240318,"Die israelische Armee ist nach eigenen Angaben erneut in die Al-Schifa-Klinik in Gaza-Stadt eingedrungen. Dabei sei ein ranghoher Hamas-Funktionär getötet worden.

Mehr zum Thema: https://www.tagesschau.de/ausland/asien/gazastreifen-schifa-klinik-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
d6fgKyVx8fY,Israels Kampf gegen die Hamas: Not der Zivilbevölkerung im Gazastreifen wächst,data/de_tagesschau\Israels Kampf gegen die Hamas Not der Zivilbevölkerung im Gazastreifen wächst.jpg,,20240319,"Im Gaza-Streifen sind unterernährte Kinder bereits gestorben. Die Chefin des Welternährungsprogramms warnt, dass eine Hungersnot in dem Gebiet ‚‚unmittelbar bevorsteht“. Eine Katastrophe könne nur vermieden werden, wenn die humanitäre Versorgung dort „exponentiell“ zunimmt. Weil Israel den schmalen Streifen abgeriegelt hat, werfen Deutschland, die USA und andere Staaten nun Lebensmittel und weitere Hilfsgüter für die rund 2,2 Millionen Einwohner aus der Luft ab.

Weitere Informationen: https://www.tagesschau.de/newsticker/liveblog-nahost-dienstag-120.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
k_4CnCPm3vU,Bundesaußenministerin Baerbock zu Gesprächen in Nahost,data/de_tagesschau\Bundesaußenministerin Baerbock zu Gesprächen in Nahost.jpg,,20240325,"Bundesaußenministerin Baerbock ist erneut für Gespräche in den Nahen Osten gereist – bereits zum sechsten Mal seit dem Überfall der Terror-Organisation Hamas Anfang Oktober vergangenen Jahres. Wieder geht es um humanitäre Hilfe, die Geiseln und um politische Signale. 

Mehr Informationen: https://www.tagesschau.de/ausland/asien/baerbock-nahost-feuerpause-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
10usYdxXlN8,Angespannte Lage in Nahost,data/de_tagesschau\Angespannte Lage in Nahost.jpg,,20240402,"Bei einem virtuellen Treffen von Vertreter:innen der USA und Israels, haben die USA ihre Bedenken bezüglich einer geplanten Offensive in Rafah deutlich gemacht. Ihre Forderung: Zivilist:innen in den palästinensischen Gebieten müssten besser geschützt werden. Nach Angaben des Weißen Hauses werde Israel die Bedenken der USA „berücksichtigen“. Die nun geführten Gespräche, an denen auch US-Außenminister Blinken und der Nationale Sicherheitsberater Sullivan teilgenommen hätten, bezeichnete Washington als „konstruktiv“. In der kommenden Woche könnte es demnach persönliche Treffen geben.

Nach dem Angriff auf die iranische Botschaft in Syrien kommen neue Drohungen aus Teheran. Präsident Raissi erklärt laut der halbamtlichen Nachrichtenagentur Tasnim, die Attacke in Damaskus werde nicht unbeantwortet bleiben. Zuvor hatten bereits das iranische Außenministerium und der iranische Botschafter in Syrien angekündigt, dass mit Reaktionen auf den Angriff zu rechnen sei. In welcher Form dies geschehen soll, bleibt zunächst unklar.

Der Iran macht Israel für den Angriff verantwortlich. Ein israelischer Militärsprecher lehnte eine Stellungnahme ab. Israel hat wiederholt iranische Militäreinrichtungen in Syrien ins Visier genommen. Einen Angriff auf den weitläufigen Botschaftskomplex in Damaskus hat es zuvor nicht gegeben.

Mehr Informationen zum Krieg in Nahost: https://www.tagesschau.de/newsticker/liveblog-nahost-dienstag-124.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
R6UkwLGvpZY,Mitarbeitende einer Hilfsorganisation durch israelischen Angriff getötet,data/de_tagesschau\Mitarbeitende einer Hilfsorganisation durch israelischen Angriff getötet.jpg,,20240402,"Israels Premierminister Netanyahu hat die Verantwortung des israelischen Militärs für einen tödlichen Angriff auf Mitarbeitende der Hilfsorganisation „World Central Kitchen“ (WCK) im Gazastreifen eingeräumt. Netanyahu sprach von einem „tragischen Vorfall“ und einem „unbeabsichtigten Angriff unserer Streitkräfte auf unschuldige Menschen im Gazastreifen“. „Das passiert in Kriegszeiten“, so Netanyahu. Israel untersuche den Vorfall gründlich und werde „alles tun, damit sich so etwas nicht wiederholt“.

Bei dem Angriff am Montag wurden nach Angaben von WCK sieben ihrer Mitarbeitenden getötet. WCK stellte daraufhin seine Arbeit in dem Küstengebiet ein. Mehrere Staaten reagierten entsetzt und forderten eine schnelle Aufklärung des Angriffs.

Derweil spitzt sich der Konflikt zwischen Israel und dem Iran zu. Nach dem Angriff auf die iranische Botschaft in Syrien kommen neue Drohungen aus Teheran. Präsident Raissi erklärte laut der halbamtlichen Nachrichtenagentur Tasnim, die Attacke in Damaskus werde nicht unbeantwortet bleiben. Zuvor hatten bereits das iranische Außenministerium und der iranische Botschafter in Syrien angekündigt, dass mit Reaktionen auf den Angriff zu rechnen sei. In welcher Form dies geschehen soll, bleibt zunächst unklar.

Der Iran macht Israel für den Angriff verantwortlich. Ein israelischer Militärsprecher lehnte eine Stellungnahme ab. Israel hat wiederholt iranische Militäreinrichtungen in Syrien ins Visier genommen. Einen Angriff auf den weitläufigen Botschaftskomplex in Damaskus hat es zuvor nicht gegeben.

Mehr dazu: https://www.tagesschau.de/ausland/asien/netanyahu-wck-angriff-100.html

Alle aktuellen Informationen und tagesschau24 im Livestream: https://www.tagesschau.de/

Alle Sendungen, Livestreams, Dokumentation und Reportagen auch in der ARD-Mediathek: https://www.ardmediathek.de/tagesschau"
