<video_id>Nh74H8Pyb8A</video_id>	JJ	<video_id>Nh74H8Pyb8A</video_id>
their	PP$	their
Homeland	NN	homeland
well	NN	well
that	WDT	that
is	VBZ	be
based	VVN	base
partly	RB	partly
on	IN	on
ancient	JJ	ancient
history	NN	history
on	IN	on
the	DT	the
Bible	NP	Bible
uh	UH	uh
that	IN/that	that
that	DT	that
was	VBD	be
their	PP$	their
Homeland	NN	homeland
going	VVG	go
back	RB	back
you	PP	you
know	VVP	know
to	TO	to
to	TO	to
the	DT	the
to	TO	to
the	DT	the
days	NNS	day
of	IN	of
King	NP	King
David	NP	David
Etc	FW	etc
um	NN	um
it	PP	it
had	VHD	have
different	JJ	different
states	NNS	state
as	IN	as
uh	UH	uh
uh	UH	uh
uh	UH	uh
uh	UH	uh
that	WDT	that
existed	VVD	exist
over	IN	over
various	JJ	various
times	NNS	time
within	IN	within
the	DT	the
framework	NN	framework
of	IN	of
a	DT	a
Bible	NP	Bible
but	CC	but
in	IN	in
modern	JJ	modern
history	NN	history
there	RB	there
hasn't	NN	hasn't
hasn't	NN	hasn't
been	VBN	be
an	DT	an
Israeli	JJ	Israeli
State	NN	state
what	WP	what
we're	VVP	we're
seeing	VVG	see
is	VBZ	be
there	EX	there
was	VBD	be
a	DT	a
rise	NN	rise
of	IN	of
Zionism	NN	Zionism
in	IN	in
the	DT	the
19th	JJ	19th
century	NN	century
it	PP	it
was	VBD	be
a	DT	a
movement	NN	movement
in	IN	in
Europe	NP	Europe
which	WDT	which
essentially	RB	essentially
was	VBD	be
uh	UH	uh
pushing	VVG	push
for	IN	for
a	DT	a
safe	JJ	safe
Homeland	NN	homeland
for	IN	for
for	IN	for
for	IN	for
the	DT	the
Jewish	JJ	Jewish
people	NNS	people
and	CC	and
Israel	NP	Israel
as	IN	as
being	VBG	be
their	PP$	their
original	JJ	original
ancestral	JJ	ancestral
Homeland	NN	homeland
was	VBD	be
where	WRB	where
they	PP	they
decided	VVD	decide
to	TO	to
go	VV	go
so	IN	so
the	DT	the
settlements	NNS	settlement
began	VVD	begin
from	IN	from
then	RB	then
and	CC	and
built	VVN	build
and	CC	and
built	VVN	build
and	CC	and
built	VVN	build
so	RB	so
more	RBR	more
and	CC	and
more	RBR	more
Jewish	JJ	Jewish
people	NNS	people
obviously	RB	obviously
were	VBD	be
going	VVG	go
during	IN	during
the	DT	the
next	JJ	next
60	CD	@card@
70	CD	@card@
years	NNS	year
even	RB	even
before	IN	before
the	DT	the
creation	NN	creation
of	IN	of
Israel	NP	Israel
so	IN	so
I	PP	I
mean	VVP	mean
you	PP	you
have	VHP	have
slightly	RB	slightly
separate	JJ	separate
way	NN	way
of	IN	of
looking	VVG	look
at	IN	at
it	PP	it
you	PP	you
have	VHP	have
many	JJ	many
of	IN	of
the	DT	the
settlers	NNS	settler
believe	VVP	believe
in	IN	in
the	DT	the
biblical	JJ	biblical
sense	NN	sense
of	IN	of
Israel	NP	Israel
that	IN/that	that
all	DT	all
of	IN	of
it	PP	it
belongs	VVZ	belong
to	TO	to
them	PP	them
that	IN/that	that
everyone	NN	everyone
else	RB	else
is	VBZ	be
an	DT	an
intruder	NN	intruder
that	IN/that	that
the	DT	the
Palestinians	NPS	Palestinians
came	VVD	come
after	IN	after
them	PP	them
that	IN/that	that
they	PP	they
are	VBP	be
the	DT	the
true	JJ	true
indigenous	JJ	indigenous
population	NN	population
then	RB	then
you	PP	you
have	VHP	have
many	JJ	many
people	NNS	people
who	WP	who
came	VVD	come
from	IN	from
uh	UH	uh
Eastern	NP	Eastern
Europe	NP	Europe
uh	UH	uh
who	WP	who
came	VVD	come
after	IN	after
the	DT	the
Holocaust	NN	holocaust
who	WP	who
see	VVP	see
it	PP	it
maybe	RB	maybe
in	IN	in
a	DT	a
slightly	RB	slightly
more	RBR	more
pragmatic	JJ	pragmatic
way	NN	way
they	PP	they
see	VVP	see
it	PP	it
as	IN	as
their	PP$	their
safe	JJ	safe
home	NN	home
that	WDT	that
was	VBD	be
created	VVN	create
for	IN	for
them	PP	them
yes	RB	yes
it	PP	it
has	VHZ	have
the	DT	the
ancest	JJ	ancest
side	NN	side
to	TO	to
it	PP	it
that	IN/that	that
they're	NNS	they're
not	RB	not
as	RB	as
committed	VVN	commit
to	TO	to
the	DT	the
idea	NN	idea
that	IN/that	that
Judea	NP	Judea
Samaria	NP	Samaria
the	DT	the
places	NNS	place
in	IN	in
the	DT	the
West	NP	West
Bank	NP	Bank
where	WRB	where
the	DT	the
settlers	NNS	settler
are	VBP	be
has	VHZ	have
to	TO	to
be	VB	be
part	NN	part
of	IN	of
their	PP$	their
Homeland	NN	homeland
what	WP	what
they're	RB	they're
more	RBR	more
interested	JJ	interested
in	IN	in
is	VBZ	be
having	VHG	have
an	DT	an
Israeli	JJ	Israeli
State	NN	state
and	CC	and
therefore	RB	therefore
they're	NN	they're
willing	JJ	willing
to	TO	to
accept	VV	accept
a	DT	a
Palestinian	JJ	Palestinian
State	NN	state
side	NN	side
by	IN	by
side	NN	side
if	IN	if
they	PP	they
can	MD	can
be	VB	be
assured	VVN	assure
of	IN	of
their	PP$	their
own	JJ	own
security	NN	security
with	IN	with
that	IN/that	that
so	RB	so
there	EX	there
is	VBZ	be
that	DT	that
Division	NN	division
I	PP	I
think	VVP	think
between	IN	between
uh	UH	uh
Israelis	NPS	Israelis
settlers	NNS	settler
and	CC	and
also	RB	also
Jewish	JJ	Jewish
people	NNS	people
the	DT	the
diaspora	NN	Diaspora
so	IN	so
we	PP	we
have	VHP	have
another	DT	another
question	NN	question
which	WDT	which
is	VBZ	be
why	WRB	why
are	VBP	be
Israel	NP	Israel
and	CC	and
Gaza	NP	Gaza
at	IN	at
War	NP	War
would	MD	would
you	PP	you
describe	VV	describe
Israel	NP	Israel
being	NN	being
at	IN	at
war	NN	war
with	IN	with
Gaza	NP	Gaza
or	CC	or
being	JJ	being
at	IN	at
war	NN	war
with	IN	with
Hamas	JJ	Hamas
it's	NNS	it's
being	VBG	be
described	VVN	describe
as	IN	as
at	IN	at
war	NN	war
with	IN	with
Hamas	JJ	Hamas
that's	NNS	that's
how	WRB	how
Israel	NP	Israel
describes	VVZ	describe
it	PP	it
that's	NNS	that's
how	WRB	how
we're	NN	we're
describing	VVG	describe
it	PP	it
essentially	RB	essentially
because	IN	because
I	PP	I
mean	VVP	mean
I	PP	I
mean	VVP	mean
Hamas	NN	Hamas
controls	VVZ	control
Gaza	NP	Gaza
no	RB	no
doubt	VVP	doubt
about	RB	about
that	IN/that	that
there	EX	there
was	VBD	be
an	DT	an
election	NN	election
but	CC	but
it	PP	it
goes	VVZ	go
way	NN	way
back	RB	back
to	TO	to
2006	CD	@card@
but	CC	but
they	PP	they
won	VVD	win
they	PP	they
then	RB	then
seized	VVD	seize
the	DT	the
whole	NN	whole
of	IN	of
Gaza	NP	Gaza
by	IN	by
force	NN	force
from	IN	from
fata	NNS	fata
they	PP	they
force	VVP	force
them	PP	them
out	RP	out
in	IN	in
2007	CD	@card@
so	RB	so
there	RB	there
hasn't	JJ	hasn't
really	RB	really
been	VBN	be
any	DT	any
way	NN	way
of	IN	of
gauging	VVG	gauge
how	WRB	how
much	JJ	much
the	DT	the
people	NNS	people
people	NNS	people
of	IN	of
Gaza	NP	Gaza
want	VVP	want
Hamas	NNS	Hamas
to	TO	to
be	VB	be
in	IN	in
control	NN	control
so	IN	so
Israel	NP	Israel
certainly	RB	certainly
doesn't	VVD	doesn't
want	VV	want
to	TO	to
look	VV	look
as	RB	as
if	IN	if
they	PP	they
are	VBP	be
Waging	VVG	wage
War	NN	war
on	IN	on
the	DT	the
Palestinians	NPS	Palestinians
of	IN	of
Gaza	NP	Gaza
they	PP	they
want	VVP	want
to	TO	to
confine	VV	confine
it	PP	it
to	TO	to
Hamas	NNS	Hamas
and	CC	and
that's	NNS	that's
why	WRB	why
Israel	NP	Israel
is	VBZ	be
saying	VVG	say
that	DT	that
they're	NN	they're
doing	VVG	do
everything	NN	everything
they	PP	they
can	MD	can
to	TO	to
try	VV	try
and	CC	and
protect	VV	protect
Palestinians	NNS	Palestinian
by	IN	by
telling	VVG	tell
them	PP	them
to	TO	to
leave	VV	leave
so	IN	so
they	PP	they
can	MD	can
then	RB	then
have	VH	have
a	DT	a
clear	JJ	clear
run	NN	run
at	IN	at
Hamas	NP	Hamas
for	IN	for
Palestinians	NPS	Palestinians
they	PP	they
see	VVP	see
it	PP	it
and	CC	and
many	JJ	many
people	NNS	people
in	IN	in
across	IN	across
the	DT	the
Arab	JJ	Arab
and	CC	and
Muslim	JJ	Muslim
world	NN	world
and	CC	and
and	CC	and
Beyond	NP	Beyond
see	VVP	see
it	PP	it
as	IN	as
almost	RB	almost
a	DT	a
niche	NN	niche
distinction	NN	distinction
that	IN/that	that
the	DT	the
bombs	NNS	bomb
that	WDT	that
are	VBP	be
falling	VVG	fall
from	IN	from
Israel	NP	Israel
the	DT	the
air	NN	air
strikes	NNS	strike
that	WDT	that
are	VBP	be
happening	VVG	happen
don't	NN	don't
make	VV	make
a	DT	a
clear	JJ	clear
enough	JJ	enough
distinction	NN	distinction
between	IN	between
Hamas	NP	Hamas
and	CC	and
between	IN	between
the	DT	the
people	NNS	people
who	WP	who
live	VVP	live
there	RB	there
so	RB	so
they	PP	they
see	VVP	see
it	PP	it
as	IN	as
a	DT	a
war	NN	war
on	IN	on
Gaza	NP	Gaza
as	IN	as
a	DT	a
war	NN	war
on	IN	on
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
as	IN	as
we've	NN	we've
seen	VVN	see
time	NN	time
and	CC	and
time	NN	time
again	RB	again
they	PP	they
would	MD	would
say	VV	say
that	IN/that	that
this	DT	this
is	VBZ	be
a	DT	a
war	NN	war
on	IN	on
Gaza	NP	Gaza
and	CC	and
a	DT	a
war	NN	war
on	IN	on
the	DT	the
Palestinians	NPS	Palestinians
and	CC	and
a	DT	a
war	NN	war
on	IN	on
their	PP$	their
desire	NN	desire
for	IN	for
a	DT	a
statehood	NN	statehood
their	PP$	their
desire	NN	desire
for	IN	for
dignity	NN	dignity
why	WRB	why
Israel	NP	Israel
why	WRB	why
is	VBZ	be
Israel	NP	Israel
imposing	VVG	impose
this	DT	this
blockade	NN	blockade
water	NN	water
food	NN	food
Medical	NP	Medical
supplies	VVZ	supply
we've	NN	we've
just	RB	just
had	VHD	have
a	DT	a
a	DT	a
update	NN	update
on	IN	on
the	DT	the
Reuters	NP	Reuters
news	NN	news
agency	NN	agency
concerning	VVG	concern
the	DT	the
resumption	NN	resumption
that	IN/that	that
Israel	NP	Israel
said	VVD	say
was	VBD	be
going	VVG	go
to	TO	to
happen	VV	happen
of	IN	of
water	NN	water
in	IN	in
southern	JJ	southern
Gaza	NP	Gaza
uh	UH	uh
the	DT	the
Hamas	JJ	Hamas
interior	JJ	interior
Ministry	NP	Ministry
have	VHP	have
said	VVN	say
that	IN/that	that
that	WDT	that
has	VHZ	have
not	RB	not
happened	VVN	happen
um	NNS	um
it	PP	it
said	VVD	say
that	IN/that	that
residents	NNS	resident
drinking	VVG	drink
unhealthy	JJ	unhealthy
water	NN	water
posing	VVG	pose
a	DT	a
serious	JJ	serious
health	NN	health
crisis	NN	crisis
threatening	VVG	threaten
the	DT	the
lives	NNS	life
of	IN	of
the	DT	the
citizens	NNS	citizen
and	CC	and
of	IN	of
course	NN	course
many	JJ	many
people	NNS	people
can't	NN	can't
get	VVP	get
hold	VV	hold
of	IN	of
any	DT	any
water	NN	water
at	IN	at
the	DT	the
moment	NN	moment
but	CC	but
why	WRB	why
is	VBZ	be
Israel	NP	Israel
imposing	VVG	impose
this	DT	this
blockade	NN	blockade
on	IN	on
on	IN	on
all	DT	all
of	IN	of
the	DT	the
people	NNS	people
the	DT	the
2	CD	@card@
million	CD	million
people	NNS	people
of	IN	of
Gaza	NP	Gaza
well	RB	well
this	DT	this
has	VHZ	have
been	VBN	be
a	DT	a
blockade	NN	blockade
to	TO	to
degree	NN	degree
that's	NN	that's
been	VBN	be
on	IN	on
Gaza	NP	Gaza
since	IN	since
since	IN	since
2007	CD	@card@
and	CC	and
Egypt	NP	Egypt
as	RB	as
well	RB	well
has	VHZ	have
imposed	VVN	impose
a	DT	a
sort	NN	sort
of	IN	of
blockade	NN	blockade
by	IN	by
controlling	VVG	control
the	DT	the
the	DT	the
entry	NN	entry
and	CC	and
exit	NN	exit
from	IN	from
uh	UH	uh
the	DT	the
Rafa	NP	Rafa
Crossing	NN	crossing
and	CC	and
that's	NNS	that's
essentially	RB	essentially
a	DT	a
blockade	NN	blockade
on	IN	on
Hamas	JJ	Hamas
Hamas	NNS	Hamas
which	WDT	which
Israel	NP	Israel
see	NN	see
sees	VVZ	see
as	IN	as
its	PP$	its
biggest	JJS	big
enemy	NN	enemy
that	IN/that	that
Egypt	NP	Egypt
also	RB	also
sees	VVZ	see
as	IN	as
a	DT	a
kind	NN	kind
of	IN	of
enemy	NN	enemy
within	IN	within
the	DT	the
Palestinians	NPS	Palestinians
so	RB	so
what	WP	what
we've	NN	we've
saw	VVD	see
when	WRB	when
Israel	NP	Israel
responded	VVD	respond
to	TO	to
the	DT	the
Hamas	JJ	Hamas
assault	NN	assault
was	VBD	be
they	PP	they
tightened	VVD	tighten
it	PP	it
they	PP	they
then	RB	then
called	VVD	call
it	PP	it
a	DT	a
total	JJ	total
Siege	NN	siege
and	CC	and
several	JJ	several
ministers	NNS	minister
said	VVD	say
that	IN/that	that
we	PP	we
are	VBP	be
going	VVG	go
to	TO	to
stop	VV	stop
food	NN	food
we're	NN	we're
going	VVG	go
to	TO	to
stop	VV	stop
water	NN	water
we're	NN	we're
going	VVG	go
to	TO	to
stop	VV	stop
electricity	NN	electricity
and	CC	and
the	DT	the
thinking	NN	thinking
behind	IN	behind
that	DT	that
one	CD	one
imagined	VVN	imagine
is	VBZ	be
to	TO	to
put	VV	put
maximum	JJ	maximum
pressure	NN	pressure
on	IN	on
the	DT	the
people	NNS	people
of	IN	of
Gaza	NP	Gaza
on	IN	on
the	DT	the
pal	NN	pal
um	NN	um
to	TO	to
to	TO	to
to	TO	to
try	VV	try
and	CC	and
disengage	VV	disengage
them	PP	them
to	TO	to
some	DT	some
extent	NN	extent
from	IN	from
Hamas	NP	Hamas
to	TO	to
show	VV	show
these	DT	these
are	VBP	be
the	DT	the
consequences	NNS	consequence
of	IN	of
what	WP	what
Hamas	NP	Hamas
has	VHZ	have
done	VVN	do
you	PP	you
are	VBP	be
suffering	VVG	suffer
them	PP	them
they've	NN	they've
done	VVN	do
something	NN	something
without	IN	without
necessarily	RB	necessarily
your	PP$	your
say	NN	say
so	IN	so
they	PP	they
haven't	VVD	haven't
gone	VVN	go
and	CC	and
and	CC	and
and	CC	and
asked	VVD	ask
you	PP	you
if	IN	if
you	PP	you
want	VVP	want
this	DT	this
but	CC	but
they've	NN	they've
done	VVN	do
it	PP	it
in	IN	in
your	PP$	your
name	NN	name
so	IN	so
I	PP	I
think	VVP	think
from	IN	from
the	DT	the
Israeli	JJ	Israeli
perspective	NN	perspective
if	IN	if
they	PP	they
feel	VVP	feel
that	IN/that	that
if	IN	if
they	PP	they
put	VVP	put
maximum	JJ	maximum
pressure	NN	pressure
then	RB	then
perhaps	RB	perhaps
they	PP	they
can	MD	can
complete	VV	complete
their	PP$	their
task	NN	task
which	WDT	which
they've	NN	they've
set	VVD	set
out	RP	out
to	TO	to
be	VB	be
to	TO	to
eradicate	VV	eradicate
Hamas	NNS	Hamas
as	IN	as
quickly	RB	quickly
as	RB	as
possible	JJ	possible
From	IN	from
anational	JJ	anational
perspective	NN	perspective
from	IN	from
an	DT	an
aid	NN	aid
perspective	NN	perspective
we've	NN	we've
heard	VVD	hear
day	NN	day
in	IN	in
day	NN	day
out	RP	out
from	IN	from
un	JJ	un
Aid	NN	aid
agencies	NNS	agency
the	DT	the
other	JJ	other
agencies	NNS	agency
that	IN/that	that
this	DT	this
is	VBZ	be
just	RB	just
insupportable	JJ	insupportable
that	IN/that	that
in	IN	in
already	RB	already
very	RB	very
very	RB	very
difficult	JJ	difficult
conditions	NNS	condition
inside	IN	inside
Gaza	NP	Gaza
have	VHP	have
been	VBN	be
made	VVN	make
totally	RB	totally
unlivable	JJ	unlivable
that	IN/that	that
people	NNS	people
will	MD	will
soon	RB	soon
perhaps	RB	perhaps
die	VV	die
uh	UH	uh
because	RB	because
of	IN	of
having	VHG	have
to	TO	to
drink	VV	drink
dirty	JJ	dirty
water	NN	water
disease	NN	disease
all	RB	all
of	IN	of
these	DT	these
issues	NNS	issue
and	CC	and
how	WRB	how
can	MD	can
you	PP	you
get	VV	get
a	DT	a
large	JJ	large
proportion	NN	proportion
of	IN	of
people	NNS	people
to	TO	to
move	VV	move
from	IN	from
the	DT	the
north	NN	north
of	IN	of
Gaza	NP	Gaza
the	DT	the
hundreds	NNS	hundred
of	IN	of
thousands	NNS	thousand
who've	NN	who've
moved	VVD	move
to	TO	to
a	DT	a
place	NN	place
where	WRB	where
there	EX	there
isn't	VVD	isn't
much	RB	much
else	RB	else
provided	VVN	provide
there	RB	there
either	CC	either
how	WRB	how
can	MD	can
that	RB	that
continue	VV	continue
and	CC	and
if	IN	if
this	DT	this
is	VBZ	be
going	VVG	go
to	TO	to
be	VB	be
a	DT	a
war	NN	war
which	WDT	which
could	MD	could
go	VV	go
on	IN	on
for	IN	for
months	NNS	month
then	RB	then
quite	RB	quite
apart	RB	apart
from	IN	from
what	WP	what
will	MD	will
happen	VV	happen
with	IN	with
the	DT	the
Israeli	JJ	Israeli
offensive	NN	offensive
the	DT	the
ground	NN	ground
offensive	NN	offensive
the	DT	the
likely	JJ	likely
loss	NN	loss
of	IN	of
civilian	JJ	civilian
lives	NNS	life
what	WP	what
about	IN	about
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
actually	RB	actually
to	TO	to
some	DT	some
extent	NN	extent
to	TO	to
some	DT	some
extent	NN	extent
sheltered	VVN	shelter
from	IN	from
that	DT	that
main	JJ	main
offensive	NN	offensive
how	WRB	how
are	VBP	be
they	PP	they
going	VVG	go
to	TO	to
be	VB	be
uh	UH	uh
uh	UH	uh
uh	UH	uh
looked	VVD	look
after	IN	after
and	CC	and
if	IN	if
a	DT	a
Rafa	NP	Rafa
Crossing	NN	crossing
is	VBZ	be
not	RB	not
open	JJ	open
fully	RB	fully
to	TO	to
allow	VV	allow
eight	CD	eight
I	PP	I
mean	VVP	mean
there	EX	there
are	VBP	be
hundreds	NNS	hundred
and	CC	and
hundreds	NNS	hundred
of	IN	of
lorries	NNS	lorry
and	CC	and
trucks	NNS	truck
containers	NNS	container
waiting	VVG	wait
to	TO	to
move	VV	move
in	IN	in
with	IN	with
aid	NN	aid
but	CC	but
they	PP	they
can't	VVD	can't
they	PP	they
can't	VVD	can't
go	VV	go
in	IN	in
at	IN	at
the	DT	the
moment	NN	moment
so	RB	so
as	IN	as
I	PP	I
say	VVP	say
from	IN	from
Israeli	JJ	Israeli
perspective	NN	perspective
it's	NNS	it's
maximum	JJ	maximum
pressure	NN	pressure
we	PP	we
are	VBP	be
I	PP	I
mean	VVP	mean
they're	NN	they're
saying	VVG	say
this	DT	this
is	VBZ	be
a	DT	a
war	NN	war
like	IN	like
no	RB	no
other	JJ	other
that	IN/that	that
we	PP	we
thought	VVD	think
with	IN	with
Hamas	NP	Hamas
this	DT	this
is	VBZ	be
a	DT	a
war	NN	war
essentially	RB	essentially
of	IN	of
extinction	NN	extinction
of	IN	of
obliteration	NN	obliteration
the	DT	the
Palestinians	NPS	Palestinians
are	VBP	be
the	DT	the
ones	NNS	one
who	WP	who
are	VBP	be
going	VVG	go
to	TO	to
suffer	VV	suffer
thank	VV	thank
you	PP	you
very	RB	very
much	RB	much
for	IN	for
taking	VVG	take
us	PP	us
through	IN	through
all	PDT	all
that	DT	that
in	IN	in
such	JJ	such
great	JJ	great
detail	NN	detail
</doc>	NN	</doc>
