okay	JJ	okay
best	JJS	good
in	IN	in
order	NN	order
to	TO	to
get	VV	get
them	PP	them
released	VVN	release
uh	UH	uh
safy	JJ	safy
on	IN	on
our	PP$	our
views	NNS	view
on	IN	on
uh	UH	uh
uh	UH	uh
the	DT	the
Israeli	JJ	Israeli
response	NN	response
uh	UH	uh
in	IN	in
Gaza	NP	Gaza
we	PP	we
see	VVP	see
we	PP	we
have	VHP	have
seen	VVN	see
the	DT	the
amount	NN	amount
of	IN	of
Devastation	NN	devastation
that	RB	that
'	''	'
s	VVG	s
uh	UH	uh
Gaza	NP	Gaza
which	WDT	which
almost	RB	almost
now	RB	now
half	JJ	half
of	IN	of
it	PP	it
been	VBN	be
distracted	VVN	distract
and	CC	and
the	DT	the
number	NN	number
of	IN	of
people	NNS	people
who	WP	who
been	VBN	be
killed	VVN	kill
uh	UH	uh
uh	UH	uh
throughout	IN	throughout
this	DT	this
uh	UH	uh
operation	NN	operation
is	VBZ	be
significant	JJ	significant
and	CC	and
we	PP	we
believe	VVP	believe
that	DT	that
human	JJ	human
being	VBG	be
are	VBP	be
human	JJ	human
being	VBG	be
everywhere	RB	everywhere
whether	IN	whether
they	PP	they
are	VBP	be
in	IN	in
Israel	NP	Israel
or	CC	or
Palestinians	NPS	Palestinians
uh	UH	uh
they	PP	they
have	VHP	have
the	DT	the
same	JJ	same
value	NN	value
and	CC	and
uh	UH	uh
uh	UH	uh
this	DT	this
is	VBZ	be
deeply	RB	deeply
painful	JJ	painful
for	IN	for
all	DT	all
of	IN	of
us	PP	us
and	CC	and
we	PP	we
would	MD	would
like	VV	like
to	TO	to
see	VV	see
uh	UH	uh
uh	UH	uh
international	JJ	international
law	NN	law
applied	VVN	apply
here	RB	here
and	CC	and
uh	UH	uh
also	RB	also
the	DT	the
same	JJ	same
standards	NNS	standard
that	IN/that	that
we	PP	we
apply	VVP	apply
to	TO	to
uh	UH	uh
any	DT	any
War	NN	war
being	VBG	be
applied	VVN	apply
in	RP	in
in	IN	in
that	WDT	that
we	PP	we
are	VBP	be
trying	VVG	try
our	PP$	our
best	JJS	good
in	IN	in
keeping	VVG	keep
the	DT	the
communication	NN	communication
open	JJ	open
in	IN	in
order	NN	order
to	TO	to
ensure	VV	ensure
that	DT	that
uh	UH	uh
uh	UH	uh
the	DT	the
humanitarian	JJ	humanitarian
suffering	NN	suffering
doesn	NN	doesn
'	POS	'
t	NN	t
continue	VV	continue
and	CC	and
moving	VVG	move
ahead	RB	ahead
uh	UH	uh
with	IN	with
the	DT	the
humanitarian	NN	humanitarian
passages	VVZ	passage
uh	UH	uh
uh	UH	uh
for	IN	for
for	IN	for
the	DT	the
aid	NN	aid
to	TO	to
be	VB	be
provided	VVN	provide
to	TO	to
them	PP	them
we	PP	we
cannot	MD	can
uh	UH	uh
deprive	VV	deprive
uh	UH	uh
the	DT	the
people	NNS	people
in	IN	in
Gaza	NP	Gaza
from	IN	from
electricity	NN	electricity
water	NN	water
and	CC	and
uh	UH	uh
medicine	NN	medicine
and	CC	and
like	VV	like
all	PDT	all
the	DT	the
means	VVZ	mean
uh	UH	uh
of	IN	of
Life	NP	Life
uh	UH	uh
we	PP	we
believe	VVP	believe
that	IN/that	that
the	DT	the
situation	NN	situation
is	VBZ	be
very	RB	very
dangerous	JJ	dangerous
on	IN	on
the	DT	the
future	JJ	future
uh	UH	uh
Prospect	NP	Prospect
of	IN	of
this	DT	this
the	DT	the
entire	JJ	entire
situation	NN	situation
is	VBZ	be
very	RB	very
worrying	VVG	worry
for	IN	for
the	DT	the
entire	JJ	entire
region	NN	region
and	CC	and
we	PP	we
believe	VVP	believe
in	IN	in
the	DT	the
absence	NN	absence
of	IN	of
any	DT	any
political	JJ	political
Horizon	NN	horizon
and	CC	and
hope	NN	hope
for	IN	for
the	DT	the
Palestinians	NPS	Palestinians
we	PP	we
this	DT	this
issue	NN	issue
will	MD	will
keep	VV	keep
uh	UH	uh
Ono	NP	Ono
unfortunately	RB	unfortunately
so	RB	so
that	RB	that
'	''	'
s	NN	S
why	WRB	why
we	PP	we
need	VVP	need
to	TO	to
focus	VV	focus
on	IN	on
how	WRB	how
the	DT	the
day	NN	day
after	RB	after
will	MD	will
be	VB	be
dealt	VVN	deal
with	IN	with
and	CC	and
how	WRB	how
we	PP	we
can	MD	can
create	VV	create
a	DT	a
political	JJ	political
Horizon	NN	horizon
and	CC	and
hope	NN	hope
for	IN	for
the	DT	the
Palestinian	JJ	Palestinian
